_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,comment_box,verify_relationship,worker_confidence,disease_id,disease_name,drug_id,drug_name,form_sentence,pmid,uniq_id,verify_relationship_gold,worker_confidence_gold
759110693,7/23/2015 22:36:38,false,1697099223,,7/23/2015 22:35:52,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D009846|D051437,"<span class=""disease"">oliguric renal failure</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed acute tubular necrosis, characterized clinically by acute <span class=""disease"">oliguric renal failure</span>, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_151,,
759110693,7/23/2015 22:37:15,false,1697099795,,7/23/2015 22:36:22,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D009846|D051437,"<span class=""disease"">oliguric renal failure</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed acute tubular necrosis, characterized clinically by acute <span class=""disease"">oliguric renal failure</span>, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_151,,
759110693,7/23/2015 22:38:49,false,1697101194,,7/23/2015 22:36:20,false,neodev,0.7778,27807666,PRT,14,Loures,81.84.52.103,,yes_indirect,very_confident,D009846|D051437,"<span class=""disease"">oliguric renal failure</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed acute tubular necrosis, characterized clinically by acute <span class=""disease"">oliguric renal failure</span>, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_151,,
759110693,7/23/2015 22:46:28,false,1697108064,,7/23/2015 22:36:23,false,elite,0.9,32028105,BIH,01,Zenica,109.163.159.1,,yes_direct,confident,D009846|D051437,"<span class=""disease"">oliguric renal failure</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed acute tubular necrosis, characterized clinically by acute <span class=""disease"">oliguric renal failure</span>, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_151,,
759110693,7/23/2015 23:22:17,false,1697139097,,7/23/2015 23:09:49,false,clixsense,1.0,32693781,BRA,27,Santos,187.21.242.124,,yes_direct,confident,D009846|D051437,"<span class=""disease"">oliguric renal failure</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed acute tubular necrosis, characterized clinically by acute <span class=""disease"">oliguric renal failure</span>, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_151,,
759110694,7/23/2015 22:09:54,false,1697069189,,7/23/2015 22:08:46,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:10:52,false,1697070480,,7/23/2015 22:09:31,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:10:58,false,1697070635,,7/23/2015 22:09:36,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:11:48,false,1697071793,,7/23/2015 22:10:29,true,elite,0.6667,31013475,GBR,H9,London,86.15.32.131,,yes_direct,very_confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:12:08,false,1697072279,,7/23/2015 22:10:09,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:17:00,false,1697079234,,7/23/2015 22:15:56,true,clixsense,0.6667,33401262,PRT,17,Maia,89.155.116.137,,yes_direct,very_confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:17:18,false,1697079534,,7/23/2015 22:15:37,false,elite,0.7143,30936260,VNM,44,Hanoi,117.0.240.152,,no_relation,confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110694,7/23/2015 22:25:19,false,1697088629,,7/23/2015 22:20:19,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,yes_direct,confident,D007683,"<span class=""disease"">acute tubular necrosis</span>",D002512,"<span class=""chemical"">cephalothin sodium</span>","Two patients developed <span class=""disease"">acute tubular necrosis</span>, characterized clinically by acute oliguric renal failure, while they were receiving a combination of <span class=""chemical"">cephalothin sodium</span> and gentamicin sulfate therapy.",1130930,bcv_easy_152,,
759110695,7/23/2015 22:20:07,false,1697082939,,7/23/2015 22:18:47,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D007674,"<span class=""disease"">Nephrotoxicity</span>",D002512,"<span class=""chemical"">cephalothin</span>","<span class=""disease"">Nephrotoxicity</span> of combined <span class=""chemical"">cephalothin</span>-gentamicin regimen.",1130930,bcv_easy_153,,
759110695,7/23/2015 22:20:38,false,1697083576,,7/23/2015 22:19:47,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D007674,"<span class=""disease"">Nephrotoxicity</span>",D002512,"<span class=""chemical"">cephalothin</span>","<span class=""disease"">Nephrotoxicity</span> of combined <span class=""chemical"">cephalothin</span>-gentamicin regimen.",1130930,bcv_easy_153,,
759110695,7/23/2015 22:22:53,false,1697086200,,7/23/2015 22:18:41,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,no_relation,not_confident,D007674,"<span class=""disease"">Nephrotoxicity</span>",D002512,"<span class=""chemical"">cephalothin</span>","<span class=""disease"">Nephrotoxicity</span> of combined <span class=""chemical"">cephalothin</span>-gentamicin regimen.",1130930,bcv_easy_153,,
759110695,7/23/2015 22:23:09,false,1697086519,,7/23/2015 22:21:00,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D007674,"<span class=""disease"">Nephrotoxicity</span>",D002512,"<span class=""chemical"">cephalothin</span>","<span class=""disease"">Nephrotoxicity</span> of combined <span class=""chemical"">cephalothin</span>-gentamicin regimen.",1130930,bcv_easy_153,,
759110695,7/23/2015 22:50:03,false,1697111213,,7/23/2015 22:48:41,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,yes_direct,not_too_confident,D007674,"<span class=""disease"">Nephrotoxicity</span>",D002512,"<span class=""chemical"">cephalothin</span>","<span class=""disease"">Nephrotoxicity</span> of combined <span class=""chemical"">cephalothin</span>-gentamicin regimen.",1130930,bcv_easy_153,,
759110696,7/23/2015 22:39:50,false,1697102033,,7/23/2015 22:38:57,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,no_relation,not_confident,D002544,"<span class=""disease"">ischemic stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","METHODS: Patients with a clinical diagnosis of <span class=""disease"">ischemic stroke</span> (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) <span class=""chemical"">nimodipine</span> (n=101), or 2 mg/h (high-dose) <span class=""chemical"">nimodipine</span> (n=94).",10835440,bcv_easy_154,,
759110696,7/23/2015 22:40:45,false,1697102941,,7/23/2015 22:39:55,false,elite,1.0,32708888,SRB,02,Novi Sad,188.246.40.52,,no_relation,not_too_confident,D002544,"<span class=""disease"">ischemic stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","METHODS: Patients with a clinical diagnosis of <span class=""disease"">ischemic stroke</span> (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) <span class=""chemical"">nimodipine</span> (n=101), or 2 mg/h (high-dose) <span class=""chemical"">nimodipine</span> (n=94).",10835440,bcv_easy_154,,
759110696,7/23/2015 22:40:56,false,1697103158,,7/23/2015 22:39:27,false,clixsense,0.7778,32298558,MEX,11,León,189.167.69.109,,no_relation,confident,D002544,"<span class=""disease"">ischemic stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","METHODS: Patients with a clinical diagnosis of <span class=""disease"">ischemic stroke</span> (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) <span class=""chemical"">nimodipine</span> (n=101), or 2 mg/h (high-dose) <span class=""chemical"">nimodipine</span> (n=94).",10835440,bcv_easy_154,,
759110696,7/23/2015 22:41:05,false,1697103340,,7/23/2015 22:39:28,false,clixsense,0.875,30749068,BIH,01,Sarajevo,188.127.120.238,,no_relation,confident,D002544,"<span class=""disease"">ischemic stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","METHODS: Patients with a clinical diagnosis of <span class=""disease"">ischemic stroke</span> (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) <span class=""chemical"">nimodipine</span> (n=101), or 2 mg/h (high-dose) <span class=""chemical"">nimodipine</span> (n=94).",10835440,bcv_easy_154,,
759110696,7/23/2015 22:43:18,false,1697105184,,7/23/2015 22:39:05,false,neodev,1.0,32591740,VEN,25,Caracas,190.72.117.205,,no_relation,confident,D002544,"<span class=""disease"">ischemic stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","METHODS: Patients with a clinical diagnosis of <span class=""disease"">ischemic stroke</span> (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) <span class=""chemical"">nimodipine</span> (n=101), or 2 mg/h (high-dose) <span class=""chemical"">nimodipine</span> (n=94).",10835440,bcv_easy_154,,
759110697,7/23/2015 22:34:21,false,1697096934,,7/23/2015 22:32:56,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D007022,"<span class=""disease"">reduction in blood pressure</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European Stroke Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced <span class=""disease"">reduction in blood pressure</span> (BP) and an unfavorable outcome in acute stroke.",10835440,bcv_easy_155,,
759110697,7/23/2015 22:34:25,false,1697097018,,7/23/2015 22:32:43,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D007022,"<span class=""disease"">reduction in blood pressure</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European Stroke Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced <span class=""disease"">reduction in blood pressure</span> (BP) and an unfavorable outcome in acute stroke.",10835440,bcv_easy_155,,
759110697,7/23/2015 22:35:00,false,1697097474,,7/23/2015 22:32:57,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,yes_direct,confident,D007022,"<span class=""disease"">reduction in blood pressure</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European Stroke Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced <span class=""disease"">reduction in blood pressure</span> (BP) and an unfavorable outcome in acute stroke.",10835440,bcv_easy_155,,
759110697,7/23/2015 22:38:00,false,1697100480,,7/23/2015 22:32:53,false,dollarsignup,1.0,19597177,PRT,02,Açores,78.29.155.19,,yes_direct,very_confident,D007022,"<span class=""disease"">reduction in blood pressure</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European Stroke Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced <span class=""disease"">reduction in blood pressure</span> (BP) and an unfavorable outcome in acute stroke.",10835440,bcv_easy_155,,
759110697,7/23/2015 22:40:48,false,1697102955,,7/23/2015 22:32:11,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,yes_direct,confident,D007022,"<span class=""disease"">reduction in blood pressure</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European Stroke Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced <span class=""disease"">reduction in blood pressure</span> (BP) and an unfavorable outcome in acute stroke.",10835440,bcv_easy_155,,
759110698,7/23/2015 22:26:47,false,1697090006,,7/23/2015 22:25:48,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D007022,"<span class=""disease"">reduction in systolic BP</span>",D009553,"<span class=""chemical"">Nimodipine</span>","<span class=""chemical"">Nimodipine</span> treatment resulted in a statistically significant <span class=""disease"">reduction in systolic BP</span> (SBP) and diastolic BP (DBP) from baseline compared with placebo during the first few days.",10835440,bcv_easy_156,,
759110698,7/23/2015 22:28:03,false,1697091123,,7/23/2015 22:26:22,false,superrewards,0.7826,24634710,CAN,"","",67.71.82.9,,yes_direct,not_confident,D007022,"<span class=""disease"">reduction in systolic BP</span>",D009553,"<span class=""chemical"">Nimodipine</span>","<span class=""chemical"">Nimodipine</span> treatment resulted in a statistically significant <span class=""disease"">reduction in systolic BP</span> (SBP) and diastolic BP (DBP) from baseline compared with placebo during the first few days.",10835440,bcv_easy_156,,
759110698,7/23/2015 22:28:07,false,1697091177,,7/23/2015 22:26:14,false,elite,1.0,32708888,SRB,02,Novi Sad,188.246.40.52,,no_relation,very_confident,D007022,"<span class=""disease"">reduction in systolic BP</span>",D009553,"<span class=""chemical"">Nimodipine</span>","<span class=""chemical"">Nimodipine</span> treatment resulted in a statistically significant <span class=""disease"">reduction in systolic BP</span> (SBP) and diastolic BP (DBP) from baseline compared with placebo during the first few days.",10835440,bcv_easy_156,,
759110698,7/23/2015 22:28:37,false,1697091510,,7/23/2015 22:25:54,false,points4rewards,0.8333,20113482,USA,PA,Philadelphia,162.208.49.45,,yes_direct,very_confident,D007022,"<span class=""disease"">reduction in systolic BP</span>",D009553,"<span class=""chemical"">Nimodipine</span>","<span class=""chemical"">Nimodipine</span> treatment resulted in a statistically significant <span class=""disease"">reduction in systolic BP</span> (SBP) and diastolic BP (DBP) from baseline compared with placebo during the first few days.",10835440,bcv_easy_156,,
759110698,7/23/2015 22:29:19,false,1697092162,,7/23/2015 22:26:04,false,clixsense,0.7778,32298558,MEX,11,León,189.167.69.109,,yes_direct,confident,D007022,"<span class=""disease"">reduction in systolic BP</span>",D009553,"<span class=""chemical"">Nimodipine</span>","<span class=""chemical"">Nimodipine</span> treatment resulted in a statistically significant <span class=""disease"">reduction in systolic BP</span> (SBP) and diastolic BP (DBP) from baseline compared with placebo during the first few days.",10835440,bcv_easy_156,,
759110699,7/23/2015 22:12:49,false,1697073199,,7/23/2015 22:12:08,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:13:10,false,1697073770,,7/23/2015 22:12:13,true,elite,0.6667,31013475,GBR,H9,London,86.15.32.131,,no_relation,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:13:26,false,1697074096,,7/23/2015 22:12:06,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,no_relation,confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:15:26,false,1697077221,,7/23/2015 22:12:27,false,clixsense,0.9091,28745592,IDN,08,Surabaya,114.79.28.148,,no_relation,not_too_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:16:27,false,1697078447,,7/23/2015 22:15:10,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,no_relation,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:18:21,false,1697080825,,7/23/2015 22:16:41,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,no_relation,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110699,7/23/2015 22:31:18,false,1697094035,,7/23/2015 22:12:00,false,elite,1.0,30128662,IND,16,Mumbai,203.115.80.202,,no_relation,confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","Effect of intravenous <span class=""chemical"">nimodipine</span> on blood pressure and outcome after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_157,,
759110700,7/23/2015 22:27:52,false,1697090958,,7/23/2015 22:26:49,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D020521,"<span class=""disease"">Stroke/acute stroke</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European <span class=""disease"">Stroke</span> Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced reduction in blood pressure (BP) and an unfavorable outcome in <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_158,,
759110700,7/23/2015 22:28:33,false,1697091481,,7/23/2015 22:26:54,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,yes_direct,confident,D020521,"<span class=""disease"">Stroke/acute stroke</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European <span class=""disease"">Stroke</span> Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced reduction in blood pressure (BP) and an unfavorable outcome in <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_158,,
759110700,7/23/2015 22:28:41,false,1697091589,,7/23/2015 22:26:44,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,yes_indirect,confident,D020521,"<span class=""disease"">Stroke/acute stroke</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European <span class=""disease"">Stroke</span> Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced reduction in blood pressure (BP) and an unfavorable outcome in <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_158,,
759110700,7/23/2015 22:29:22,false,1697092230,,7/23/2015 22:26:37,false,clixsense,0.75,32958339,MEX,05,Tuxtla Gutiérrez,187.135.205.138,,yes_indirect,confident,D020521,"<span class=""disease"">Stroke/acute stroke</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European <span class=""disease"">Stroke</span> Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced reduction in blood pressure (BP) and an unfavorable outcome in <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_158,,
759110700,7/23/2015 22:29:28,false,1697092326,,7/23/2015 22:27:01,false,clixsense,0.7333,32471798,BIH,01,Zenica,31.176.167.149,,yes_indirect,confident,D020521,"<span class=""disease"">Stroke/acute stroke</span>",D009553,"<span class=""chemical"">Nimodipine</span>","BACKGROUND AND PURPOSE: The Intravenous <span class=""chemical"">Nimodipine</span> West European <span class=""disease"">Stroke</span> Trial (INWEST) found a correlation between <span class=""chemical"">nimodipine</span>-induced reduction in blood pressure (BP) and an unfavorable outcome in <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_158,,
759110701,7/23/2015 22:43:33,false,1697105382,,7/23/2015 22:42:38,false,clixsense,1.0,19432037,ITA,12,Turin,151.32.69.146,,no_relation,confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","CONCLUSIONS: DBP, but not SBP, reduction was associated with neurological worsening after the intravenous administration of high-dose <span class=""chemical"">nimodipine</span> after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_159,,
759110701,7/23/2015 22:43:37,false,1697105452,,7/23/2015 22:42:13,false,clixsense,0.8571,31307491,AUT,"","",178.165.130.27,,no_relation,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","CONCLUSIONS: DBP, but not SBP, reduction was associated with neurological worsening after the intravenous administration of high-dose <span class=""chemical"">nimodipine</span> after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_159,,
759110701,7/23/2015 22:43:52,false,1697105674,,7/23/2015 22:42:15,false,clixsense,0.8182,29644826,IND,28,Kolkata,117.194.194.47,,no_relation,very_confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","CONCLUSIONS: DBP, but not SBP, reduction was associated with neurological worsening after the intravenous administration of high-dose <span class=""chemical"">nimodipine</span> after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_159,,
759110701,7/23/2015 22:44:18,false,1697106130,,7/23/2015 22:42:56,false,tremorgames,0.9231,30610730,ESP,58,A Coruña,83.165.2.203,,no_relation,confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","CONCLUSIONS: DBP, but not SBP, reduction was associated with neurological worsening after the intravenous administration of high-dose <span class=""chemical"">nimodipine</span> after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_159,,
759110701,7/23/2015 22:45:33,false,1697107326,,7/23/2015 22:42:51,false,neodev,0.9375,28584099,VEN,07,Valencia,190.142.6.65,,no_relation,confident,D020521,"<span class=""disease"">acute stroke</span>",D009553,"<span class=""chemical"">nimodipine</span>","CONCLUSIONS: DBP, but not SBP, reduction was associated with neurological worsening after the intravenous administration of high-dose <span class=""chemical"">nimodipine</span> after <span class=""disease"">acute stroke</span>.",10835440,bcv_easy_159,,
759110702,7/23/2015 22:14:42,false,1697076228,,7/23/2015 22:13:42,false,elite,0.8261,29246578,MAR,52,Sidi Kacem,105.156.206.10,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:15:07,false,1697076766,,7/23/2015 22:14:08,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:15:08,false,1697076806,,7/23/2015 22:14:07,false,clixsense,0.8696,9834199,ROU,14,Constanta,79.116.44.161,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:15:37,false,1697077423,,7/23/2015 22:14:14,true,clixsense,0.6667,33401262,PRT,17,Maia,89.155.116.137,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:16:47,false,1697078969,,7/23/2015 22:15:45,false,neodev,0.913,32664120,VEN,"","",190.36.74.80,,yes_direct,confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:23:20,false,1697086785,,7/23/2015 22:21:02,false,clixsense,0.7333,32471798,BIH,01,Zenica,31.176.167.149,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110702,7/23/2015 22:49:53,false,1697111052,,7/23/2015 22:44:20,false,tremorgames,0.9231,30610730,ESP,58,A Coruña,83.165.2.203,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","Recurrent acute <span class=""disease"">interstitial nephritis</span> induced by <span class=""chemical"">azithromycin</span>.",15602202,bcv_easy_160,,
759110703,7/23/2015 22:08:44,false,1697067661,,7/23/2015 22:07:20,true,neodev,0.6364,11064916,BOL,04,La Paz,190.129.30.1,,yes_direct,very_confident,D009395,"<span class=""disease"">interstitial nephritis</span>",D017963,"<span class=""chemical"">azithromycin</span>","A 14-year-old girl is reported with recurrent, <span class=""chemical"">azithromycin</span>-induced, acute <span class=""disease"">interstitial nephritis</span>.",15602202,bcv_easy_161,,
