worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_2_contributors
32286381,02C1FE98C08CD8452BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32292681,64128,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32298558,7414046,261,3,48,0,clixsense,MEX,11,León,189.167.44.160,,,0,,0.9375,92,1.0
32313654,7418677,120,3,25,0,clixsense,BRA,06,Fortaleza,186.213.3.203,,,0,,0.88,68,1.0
32327209,7422202,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32329255,7422499,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32331522,64370,60,2,15,0,elite,VNM,44,Hanoi,171.233.128.193,,,0,,0.8667,360,1.0
32333519,277332,0,0,0,0,gifthunterclub,,,,,,,0,,1.0,0,1.0
32352376,7426211,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32359586,7430973,11,1,7,0,clixsense,PHL,"","",122.53.167.49,,,0,,0.8571,360,1.0
32359637,6A2BFCFA747E2BAE24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32388390,14860424,0,0,0,0,prodege,,,,,,,0,,1.0,0,1.0
32399190,7D4A93B36B253991044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32402024,317354601DF7EB602BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32424428,E48A72FC0063A63793CA06397A287A80,42,2,11,0,neodev,USA,VA,Manassas,207.244.72.201,,,0,,0.8182,360,1.0
32426688,7406633,42,3,12,0,clixsense,IND,07,New Delhi,59.145.220.118,,,0,,0.75,360,1.0
32435307,4E810DAE162693702BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32437316,7454526,6,3,6,0,clixsense,PHL,F2,Quezon City,112.198.83.102,,,0,,0.5,360,1.0
32439553,6E30D9B510EDD7A22BFA95FAD8D0CB36,6,4,6,0,neodev,IND,19,Bangalore,117.192.190.227,,,0,,0.3333,360,1.0
32469597,57B96AA589DA4A582BFA95FAD8D0CB36,6,2,6,0,neodev,MEX,16,Morelia,189.168.246.26,,,0,,0.6667,0,1.0
32472203,ECCF2C850D7E64220DD4E15F98F7C799,108,3,21,0,neodev,PHL,"","",112.198.103.145,,,0,,0.8571,360,1.0
32494725,7390674,54,3,14,0,clixsense,IND,"","",27.97.249.197,,,0,,0.7857,36,1.0
32507878,7476918,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32511836,927E351FCABC613E93CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32516108,78C80E53329766C9044935D48A84480F,6,1,6,0,neodev,PHL,D9,Pasig City,180.191.118.89,,,0,,0.8333,0,1.0
32525963,66446,132,0,27,0,elite,PRT,14,Odivelas,89.181.5.216,,,0,,1.0,360,1.0
32529394,7476085,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32537048,2FACDD2AD7E03EFE41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32541786,569BA50473985ABF41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32552778,66702,101,4,22,0,elite,VNM,44,Hanoi,117.0.115.105,,,0,,0.8182,356,1.0
32569659,A128A624085BCD21DD6A67EA287D2489,102,3,22,0,neodev,USA,MN,Minneapolis,66.87.145.170,,,0,,0.8636,58,1.0
32588476,7469938,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32596328,9B7063BF3882B7DE0FA9E28369487118,240,2,43,1,neodev,VEN,"","",190.199.105.245,,,0,,0.9535,60,1.0
32596517,ED8A365FB63BE8A06964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32600646,565,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
32626875,67386,6,2,6,0,elite,ROU,13,Cluj-napoca,79.119.116.144,,,0,,0.6667,0,1.0
32629447,7512866,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32632027,94147F2090B876F941A29D4352C72707,42,0,12,0,neodev,MEX,11,León,187.205.192.73,,,0,,1.0,360,1.0
32642066,annalisa07,0,0,0,0,gptking,,,,,,,0,,1.0,0,1.0
32648146,67560,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32664120,7C5D36BDC43A444F2BFA95FAD8D0CB36,72,1,17,0,neodev,VEN,"","",201.209.254.141,,,0,,0.9412,48,1.0
32679668,09663965BDBDF1AF2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32687648,7534204,180,3,34,0,clixsense,IND,16,Thane,116.73.154.194,,,0,,0.9118,360,1.0
32689745,C9213D0C96570F912BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32694781,ED2A82CC1DA930C7044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32704936,52FB6EB936B23F570DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32712242,7542641,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32720159,70D8361D3CA4973ADD6A67EA287D2489,6,2,6,0,neodev,VEN,25,Caracas,200.93.89.170,,,0,,0.6667,360,1.0
32726211,7547144,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32739311,A54A8424FAA094E1044935D48A84480F,6,1,6,0,neodev,VEN,"","",190.206.64.160,,,0,,0.8333,360,1.0
32757570,78F625543A8BAAB6DD6A67EA287D2489,30,1,10,0,neodev,SAU,10,Riyadh,37.105.163.152,,,0,,0.9,360,1.0
32762775,573,0,0,0,0,imerit_india,,,,,,,0,,1.0,0,1.0
32763184,DCFAD7CFFFB0A51193CA06397A287A80,12,1,7,0,neodev,IND,13,Pathanamthitta,59.93.0.158,,,0,,0.8571,360,1.0
32765058,7560514,6,2,6,0,clixsense,IND,"","",163.47.12.120,,,0,,0.6667,360,1.0
32770154,E36E183BB58E6B390DD4E15F98F7C799,29,1,10,0,neodev,MEX,16,Uruapan,189.199.230.71,,,0,,0.9,348,1.0
32784138,DC117178513EF561BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32807795,C25A62D124AA23982BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32819225,E086049070B06BF9044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32820975,69165,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32832823,7583421,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32858333,496F9DCA242EABEF2BFA95FAD8D0CB36,6,2,6,0,neodev,SRB,00,Belgrade,24.135.65.50,,,0,,0.6667,360,1.0
32858796,F07579BACE4F9A6C0DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32863246,7594177,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32863796,E0C8F7396D951A510FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32867273,709B43538BEB552B6964A2442E880D82,132,2,27,0,neodev,VEN,"","",190.39.245.92,,,0,,0.9259,54,1.0
32870995,4EE8C36A7C9B42C7DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32877033,7598773,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
32880993,7599831,18,1,8,0,clixsense,SRB,02,Novi Sad,89.216.53.17,,,0,,0.875,360,1.0
32890758,7603330,6,4,6,0,clixsense,IND,02,Visakhapatnam,117.216.240.249,,,0,,0.3333,0,1.0
32906425,B71C90D96A41ABB141A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32920316,B79FA795152E275E93CA06397A287A80,18,0,8,0,neodev,VEN,25,Caracas,200.84.99.99,,,0,,1.0,360,1.0
32922607,7614204,6,2,6,0,clixsense,CHL,12,Santiago,186.104.230.234,,,0,,0.6667,0,1.0
32922805,5988C7A51F1B9B0EDD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32927303,93710384B6DA91AB044935D48A84480F,84,4,19,0,neodev,BRA,21,Rio De Janeiro,201.53.101.199,,,0,,0.7895,360,1.0
32931223,5119B26E5E88D6756964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32932483,FBEA87C3A9F89958BD9CE4BD64DFB8C1,6,0,6,0,neodev,VEN,"","",190.75.82.169,,,0,,1.0,0,1.0
32935088,70125,6,2,6,0,elite,IND,07,New Delhi,125.17.138.166,,,0,,0.6667,0,1.0
32960235,7627142,24,1,9,0,clixsense,MEX,30,Orizaba,187.171.79.219,,,0,,0.8889,36,1.0
32963386,70613,12,0,7,0,elite,RUS,71,Yekaterinburg,5.166.52.22,,,0,,1.0,360,1.0
32972086,70688,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
32982246,2322379E9BD8B317DD6A67EA287D2489,6,3,6,0,neodev,ARG,01,Ezpeleta,190.111.233.164,,,0,,0.5,360,1.0
32984540,AC7B38213B2F20AA6964A2442E880D82,6,0,6,0,neodev,POL,75,Lublin,178.43.7.95,,,0,,1.0,0,1.0
32987606,BE48436C66117C486964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
32999657,1374699,96,1,21,0,tremorgames,VEN,25,Caracas,190.39.50.212,,,0,,0.9524,360,1.0
33011244,71112,12,0,7,0,elite,POL,86,Poznan,79.184.5.18,,,0,,1.0,360,1.0
33011398,EB927D158CB62BCD0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33015851,71210,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33017118,EF8EE5830DDB0E29044935D48A84480F,6,3,6,0,neodev,ESP,51,Fuengirola,88.5.86.15,,,0,,0.5,0,1.0
33018241,71237,60,3,15,0,elite,IDN,"","",112.215.123.21,,,0,,0.8,405,1.0
33020786,2228C97730D5AA2B0DD4E15F98F7C799,6,3,6,0,neodev,HKG,00,Central District,42.2.146.196,,,0,,0.5,0,1.0
33022638,4594B625426A75E70DD4E15F98F7C799,72,2,17,0,neodev,VEN,"","",190.37.27.104,,,0,,0.8824,36,1.0
33031918,7646681,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33032454,7650219,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33032735,7650890,42,1,12,0,clixsense,BGD,"","",182.48.77.14,,,0,,0.9167,420,1.0
33037329,7652158,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33058049,BEA090B242399EB341A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33063530,YHGLIV92T7,150,6,29,0,hiving,BRA,27,Votorantim,177.36.162.109,,,0,,0.7931,360,1.0
33063779,BFC3FC9F1FF606B7044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33075063,7663461,36,1,11,0,clixsense,MYS,02,Kulim,175.136.96.67,,,0,,0.9091,360,
33075096,7663274,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33079502,7664341,186,6,35,0,clixsense,BRA,26,Camboriú,189.58.114.87,,,0,,0.8286,53,1.0
33081699,71958,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33095092,1839A95A8851C74D41A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33105099,35646C9678DDBDDD6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33110013,C50D491B559C76EE93CA06397A287A80,6,4,6,0,neodev,ECU,10,Guayaquil,181.196.226.238,,,0,,0.3333,360,1.0
33117555,72416,6,1,6,0,elite,IDN,04,Jakarta,220.247.175.165,,,0,,0.8333,360,1.0
33125803,E7B0592199FF746793CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33130232,87AAD56083D307D10DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33155316,8CE4D2FA6C338E8141A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33161568,32211F10E3EF7E2C0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33163510,92DF51A5F4BE5C7DBD9CE4BD64DFB8C1,120,1,25,0,neodev,VEN,"","",201.210.214.15,,,0,,0.96,45,1.0
33174120,4E006BE35C5F4FB46964A2442E880D82,30,3,10,0,neodev,BGD,81,Dhaka,58.97.210.253,,,0,,0.7,360,1.0
33177787,56F6F7B16F0AABA841A29D4352C72707,6,1,5,0,neodev,VEN,07,Valencia,200.8.59.231,,,0,,0.8,360,1.0
33178461,72980,258,4,47,0,elite,PRT,14,Odivelas,95.94.181.10,,,0,,0.9149,74,1.0
33180216,24D63679085048F5044935D48A84480F,6,3,6,0,neodev,ARG,07,Buenos Aires,201.250.24.146,,,0,,0.5,360,1.0
33190146,A35E37E07EAD7ED0044935D48A84480F,6,3,6,0,neodev,VEN,"","",190.74.185.33,,,0,,0.5,360,1.0
33197575,7701690,6,0,6,0,clixsense,VEN,04,Palo Negro,190.142.243.128,,,0,,1.0,360,1.0
33200543,D35837CA01E4DB0C2BFA95FAD8D0CB36,24,2,9,0,neodev,VEN,"","",190.73.46.56,,,0,,0.7778,360,1.0
33201970,C64FB35A56EDEFE80FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33203552,7B2CCCD37410DABE0FA9E28369487118,36,3,11,0,neodev,IND,20,Chen,101.212.65.166,,,0,,0.7273,360,1.0
33215359,4ECFB4811CC39DDB044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33218045,7707991,174,5,34,0,clixsense,ESP,58,A Coruña,77.27.124.212,,,0,,0.8529,360,1.0
33228931,3EC364E04DA0873B0DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33238902,73602,6,2,5,0,elite,NLD,06,Budel,77.248.148.5,,,0,,0.6,0,1.0
33243541,913EAF4A37E756C50FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33246187,C56B2B02E8007591DD6A67EA287D2489,30,1,10,0,neodev,MEX,29,Apizaco,189.188.217.190,,,0,,0.9,360,1.0
33249458,75656D2731922ED793CA06397A287A80,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33251186,73720,60,1,15,0,elite,USA,VA,Manassas,207.244.77.1,,,0,,0.9333,60,1.0
33254158,85C9F01EB17458E993CA06397A287A80,48,1,12,0,neodev,COL,26,Bucaramanga,190.13.59.159,,,0,,0.9167,36,1.0
33256563,5D023B57013B93870DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33256761,D993B6AE593A0E11BD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33259861,D694A19E498A43C693CA06397A287A80,66,3,16,0,neodev,MEX,07,Saltillo,189.238.237.177,,,0,,0.8125,360,1.0
33264231,8869805DCA9F6D49DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33268718,1AC0BCCE4FC1CFFE044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33269250,19F7416BEDC35BAA2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33269858,7A20851EED0F2F6D6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33279627,7726425,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33279880,5E41FB78BA41FABF2BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,
33283399,E402F9B0609F581F0DD4E15F98F7C799,72,2,17,0,neodev,VEN,"","",190.78.152.248,,,0,,0.8824,40,1.0
33286872,FD88CCCA28F99C7424750D543524A854,24,2,8,0,neodev,TUN,"","",197.1.162.226,,,0,,0.75,360,1.0
33292218,C3B7E68E8B7921A341A29D4352C72707,378,13,68,0,neodev,VEN,"","",190.199.97.165,,,0,,0.8088,144,1.0
33294824,750DEF99960D07966964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33297843,3B8549022D37EBB593CA06397A287A80,6,4,5,0,neodev,VEN,"","",201.211.164.109,,,0,,0.2,360,
33298556,74056,180,2,35,0,elite,VNM,44,Hanoi,115.74.43.213,,,0,,0.9429,72,1.0
33301149,163295C5F93DFD0741A29D4352C72707,6,5,6,0,neodev,VEN,"","",186.93.194.102,,,0,,0.1667,360,1.0
33306878,7734057,6,3,6,0,clixsense,MYS,12,Petaling Jaya,60.53.20.242,,,0,,0.5,0,1.0
33307263,A598F725019D116F41A29D4352C72707,6,2,6,0,neodev,VEN,16,Maturín,200.90.115.160,,,0,,0.6667,0,1.0
33307915,7734493,0,0,0,0,clixsense,,,,,,,0,,1.0,0,
33311125,E6821FDD95610D3C0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33341569,7743229,6,4,6,0,clixsense,PHL,F2,Quezon City,112.198.83.103,,,0,,0.3333,0,1.0
33352472,80530991088B04020FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33358349,4DD466DE12E3F384DD6A67EA287D2489,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33359725,5F3303747F546E6B044935D48A84480F,30,2,10,0,neodev,VEN,"","",190.38.166.173,,,0,,0.8,360,1.0
33370890,221EB9212A82FA860DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,
33381169,2A9CE1478593700A044935D48A84480F,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33384589,C4D924E03C9522A893CA06397A287A80,156,1,31,0,neodev,VEN,25,Caracas,200.84.43.27,,,0,,0.9677,360,1.0
33386248,7751608,168,2,32,0,clixsense,NZL,E7,Auckland,103.14.69.66,,,0,,0.9375,360,1.0
33387828,8000000001276740134,24,0,9,0,superrewards,BRA,"","",177.87.78.17,,,0,,1.0,360,1.0
33391460,A099E48985EA160F24750D543524A854,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33394315,74998,6,3,6,0,elite,TUR,71,Konya,46.197.165.19,,,0,,0.5,0,1.0
33398885,BB2EE2C4BD501645BD9CE4BD64DFB8C1,60,4,15,0,neodev,VEN,"","",190.207.68.106,,,0,,0.7333,54,1.0
33403364,0C5E1CE5E0E70D540FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,
33404008,5E506C1021E591556964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33404559,0BA04DB57D5BB22A2BFA95FAD8D0CB36,158,6,32,0,neodev,VEN,"","",201.208.201.158,,,0,,0.8125,59,1.0
33424112,1427882,12,1,7,0,tremorgames,RUS,47,Mytishchi,5.35.101.97,,,0,,0.8571,360,1.0
33432034,15844383,0,0,0,0,prodege,,,,,,,0,,1.0,0,1.0
33455574,D9C29648A3DB7A1F044935D48A84480F,84,0,19,0,neodev,VEN,"","",201.210.91.240,,,0,,1.0,360,1.0
33459795,4AF46C59A6F585AF6964A2442E880D82,42,3,12,0,neodev,VEN,"","",201.209.193.130,,,0,,0.75,360,1.0
33465245,A3F529C2062341786964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33465264,537CF08D11E07D226964A2442E880D82,6,4,6,0,neodev,VEN,"","",200.84.192.25,,,0,,0.3333,0,1.0
33472172,E4B07AE9934DBC8541A29D4352C72707,20,2,9,0,neodev,VEN,08,San Carlos,200.84.152.182,,,0,,0.7778,300,1.0
33478790,7779259,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33484691,39D4350335C004C56964A2442E880D82,18,0,7,0,neodev,VEN,"","",190.77.68.138,,,0,,1.0,360,1.0
33504965,0AFAEE1165E6559393CA06397A287A80,6,2,6,0,neodev,VEN,"","",186.94.43.213,,,0,,0.6667,360,1.0
33505968,FFAB9B2422ED55916964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33511268,4010,0,0,0,0,daproimafrica,,,,,,,0,,1.0,0,1.0
33519110,03B19902BEFD797093CA06397A287A80,60,1,15,0,neodev,VEN,"","",190.203.14.126,,,0,,0.9333,360,1.0
33526172,C4C06FF06E91BCDA6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33526914,F69C114D922758C40FA9E28369487118,30,2,10,0,neodev,VEN,25,Caracas,200.84.32.224,,,0,,0.8,360,1.0
33527791,1440056,0,0,0,0,tremorgames,,,,,,,0,,1.0,0,1.0
33540733,453E7F86412B3C320DD4E15F98F7C799,66,1,16,0,neodev,VEN,"","",190.200.138.147,,,0,,0.9375,360,1.0
33547093,EA6904227E258C670DD4E15F98F7C799,6,0,6,0,neodev,VEN,"","",190.73.132.221,,,0,,1.0,0,1.0
33549036,29FEAB4D9D0585220FA9E28369487118,90,4,20,0,neodev,VEN,"","",190.201.157.208,,,0,,0.8,50,1.0
33549082,29FEAB4D9D05852241A29D4352C72707,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33549350,72E530A4D49E015C0DD4E15F98F7C799,72,1,16,0,neodev,VEN,"","",190.72.247.54,,,0,,0.9375,43,1.0
33550181,7797409,6,2,6,0,clixsense,VEN,"","",190.206.253.105,,,0,,0.6667,360,1.0
33552433,7797354,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33555016,6099F50E38218C1F0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33556043,FD8F83D7C52E50DC6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33576185,7804539,6,4,6,0,clixsense,VEN,25,Caracas,200.31.133.23,,,0,,0.3333,0,1.0
33578223,8EF5729A5309FA2FBD9CE4BD64DFB8C1,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33583116,2A0978FBFA80D3392BFA95FAD8D0CB36,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33590563,EA4C64256CDE9E740FA9E28369487118,6,2,6,0,neodev,VEN,"","",200.229.217.11,,,0,,0.6667,360,1.0
33593263,7D76D982C3F01D1524750D543524A854,6,5,6,0,neodev,VEN,07,Valencia,190.205.219.224,,,0,,0.1667,0,1.0
33595991,0EA04FFA84C09D3B0FA9E28369487118,6,1,5,0,neodev,VNM,44,Hanoi,14.165.34.210,,,0,,0.8,0,1.0
33596095,7C2C8103B7D9EE9FBD9CE4BD64DFB8C1,6,6,6,0,neodev,VNM,44,Hanoi,14.165.36.38,,,0,,0.0,0,1.0
33607510,B9E980A45A1EC9D86964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33617671,22724456EC0AFE6293CA06397A287A80,48,4,12,0,neodev,VEN,25,Caracas,200.44.250.225,,,0,,0.6667,360,1.0
33627758,1927278D5D93919D0FA9E28369487118,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33632322,6BE3980C95C1E36B6964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33632446,8ECBCA66328BD5EA2BFA95FAD8D0CB36,6,2,6,0,neodev,VEN,"","",200.90.108.198,,,0,,0.6667,360,1.0
33635756,F8C5C3694C7763416964A2442E880D82,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33636762,CFA0ABD828D9946F24750D543524A854,36,3,11,0,neodev,BRA,27,Praia Grande,177.188.245.70,,,0,,0.7273,360,1.0
33636781,9268C8FE3289A0220DD4E15F98F7C799,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33638603,505044FF1F32B97F93CA06397A287A80,138,3,28,0,neodev,VEN,"","",201.211.217.104,,,0,,0.8929,44,1.0
33640667,208E6257D99EF23A0FA9E28369487118,6,2,6,0,neodev,VEN,15,Guarenas,200.8.103.171,,,0,,0.6667,0,1.0
33648591,7822563,12,2,7,0,clixsense,PAK,05,Karachi,39.50.144.136,,,0,,0.7143,360,1.0
33662302,7826523,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33664647,F5E4A9324E80AE4AB54F3332206396E9,114,5,24,0,neodev,VEN,25,Caracas,186.88.9.55,,,0,,0.7917,53,1.0
33664942,2AF57DE1B1EC92C4DE1C1F776E860E31,120,8,25,0,neodev,EGY,11,Cairo,41.239.212.241,,,0,,0.68,360,1.0
33672002,7660442,42,2,12,0,clixsense,VEN,"","",190.39.238.52,,,0,,0.8333,360,1.0
33675132,527AD65C1A39E56011A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33675313,D1155A731B818B2799DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0,
33683705,6E568B015B9B5B650838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33690273,EC5F071CC5AA95A64F09095DD5433594,96,1,21,0,neodev,MKD,41,Skopje,212.110.65.126,,,0,,0.9524,360,1.0
33692717,2E69195DA4A47D266B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33697726,7836170,6,2,6,0,clixsense,VEN,25,Caracas,190.72.38.225,,,0,,0.6667,360,1.0
33701014,1C0A489D74A3A77B646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33705782,7838775,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33706161,1607D0C34CA2435FCE3844F281772807,180,5,35,0,neodev,VEN,13,Barquisimeto,200.8.99.108,,,0,,0.8571,53,1.0
33712172,19F359EFC98AEC99DE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33716276,1C0A489D74A3A77B6B390050D52FDAD3,6,2,6,0,neodev,COL,34,Bogotá,200.118.244.191,,,0,,0.6667,0,1.0
33716599,88B2E14B5DACAB3899DD719F52F9B821,36,1,11,0,neodev,VEN,"","",190.204.224.15,,,0,,0.9091,36,1.0
33726737,6173C9CC4093769A4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33728367,E11EC64B287FFA8CF06B70C799F068EE,6,2,6,0,neodev,PHL,F2,Quezon City,103.14.61.54,,,0,,0.6667,0,1.0
33728587,BBE68E2F94805D313C3F520A53732EBF,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33728643,7797497,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33729979,ED3722BFC556DCCC64EA4109F71985C3,60,1,15,0,neodev,MEX,"","",200.68.136.179,,,0,,0.9333,360,1.0
33732804,1620927F4ACBD60BBE5B53C0735AAA92,234,8,43,0,neodev,VNM,44,Hanoi,117.0.115.105,,,0,,0.814,360,1.0
33733962,7845274,42,4,12,0,clixsense,RUS,65,Samara,37.61.176.66,,,0,,0.6667,360,1.0
33746717,7848093,6,2,5,0,clixsense,BRA,15,Belo Horizonte,187.20.135.55,,,0,,0.6,0,1.0
33747289,259E971FF746A494D4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33749426,7848898,6,2,6,0,clixsense,RUS,65,Samara,37.61.176.66,,,0,,0.6667,360,1.0
33754679,7850282,6,3,6,0,clixsense,VEN,13,Cabudare,181.208.103.187,,,0,,0.5,360,1.0
33757266,278414A40EEE06A1B54F3332206396E9,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33758364,A9A6F8FAF2C8D515B61ED642EC5D9C7B,6,3,6,0,neodev,VEN,15,Los Teques,186.14.253.24,,,0,,0.5,360,1.0
33760062,E322F97D548A6EDDF0151B03A5AFE764,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33761260,082870280DB9CA9787D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
