_golden	chemical_id	chemical_name	disease_id	disease_name	form_body	form_title	in_gold	pmid	rel_origin	rel_resp_gold	rel_resp_gold_reason	uniq_id
	MESH:D018021	"<span class=""chemical"">LiCl</span>"	MESH:D003919	"<span class=""disease"">diabetes insipidus</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained <span class=""chemical"">LiCl</span> (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced <span class=""disease"">diabetes insipidus</span> rat."	"Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced <span class=""disease"">diabetes insipidus</span> rat."		9406968	abs			refine_try_1_842
	MESH:D012964	"<span class=""chemical"">sodium</span>"	MESH:D003681	"<span class=""disease"">dehydration</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma <span class=""chemical"">sodium</span> concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that <span class=""disease"">dehydration</span> and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	abs			refine_try_1_843
	MESH:D012964	"<span class=""chemical"">sodium</span>"	MESH:D003919	"<span class=""disease"">diabetes insipidus</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma <span class=""chemical"">sodium</span> concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced <span class=""disease"">diabetes insipidus</span> rat."	"Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced <span class=""disease"">diabetes insipidus</span> rat."		9406968	abs			refine_try_1_844
	MESH:D014667	"<span class=""chemical"">vasopressin</span>"	MESH:D011141	"<span class=""disease"">polyuria</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced <span class=""disease"">polyuria</span>, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked <span class=""disease"">polyuria</span>. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	"Upregulation of the expression of <span class=""chemical"">vasopressin</span> gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat."		9406968	abs			refine_try_1_845
	MESH:D018021	"<span class=""chemical"">LiCl</span>"	MESH:D003681	"<span class=""disease"">dehydration</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained <span class=""chemical"">LiCl</span> (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that <span class=""disease"">dehydration</span> and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	abs			refine_try_1_846
	MESH:D014667	"<span class=""chemical"">vasopressin</span>"	MESH:D003681	"<span class=""disease"">dehydration</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that <span class=""disease"">dehydration</span> and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	"Upregulation of the expression of <span class=""chemical"">vasopressin</span> gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat."		9406968	abs			refine_try_1_847
	MESH:D012964	"<span class=""chemical"">sodium</span>"	MESH:D011141	"<span class=""disease"">polyuria</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced <span class=""disease"">polyuria</span>, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked <span class=""disease"">polyuria</span>. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma <span class=""chemical"">sodium</span> concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	abs			refine_try_1_848
	MESH:D001127	"<span class=""chemical"">arginine vasopressin/AVP</span>"	MESH:D003681	"<span class=""disease"">dehydration</span>"	"The expression of <span class=""chemical"">arginine vasopressin</span> (<span class=""chemical"">AVP</span>) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of <span class=""chemical"">AVP</span> and transcripts of <span class=""chemical"">AVP</span> gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. <span class=""sentence"">These results suggest that <span class=""disease"">dehydration</span> and/or the activation of visceral afferent inputs may contribute to the elevation of plasma <span class=""chemical"">AVP</span> and the upregulation of <span class=""chemical"">AVP</span> gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat.</span>"	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	sent			refine_try_1_849
	MESH:D018021	"<span class=""chemical"">LiCl</span>"	MESH:D011141	"<span class=""disease"">polyuria</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced <span class=""disease"">polyuria</span>, using in situ hybridization histochemistry and radioimmunoassay. <span class=""sentence"">The male Wistar rats consuming a diet that contained <span class=""chemical"">LiCl</span> (60 mmol/kg) for 4 weeks developed marked <span class=""disease"">polyuria</span>.</span> The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	sent			refine_try_1_850
	MESH:D001127	"<span class=""chemical"">arginine vasopressin/AVP</span>"	MESH:D003919	"<span class=""disease"">diabetes insipidus</span>"	"The expression of <span class=""chemical"">arginine vasopressin</span> (<span class=""chemical"">AVP</span>) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of <span class=""chemical"">AVP</span> and transcripts of <span class=""chemical"">AVP</span> gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. <span class=""sentence"">These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma <span class=""chemical"">AVP</span> and the upregulation of <span class=""chemical"">AVP</span> gene expression in the PVN and the SON of the Li-induced <span class=""disease"">diabetes insipidus</span> rat.</span>"	"Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced <span class=""disease"">diabetes insipidus</span> rat."		9406968	sent			refine_try_1_851
	MESH:D008094	"<span class=""chemical"">lithium/Li</span>"	MESH:D003681	"<span class=""disease"">dehydration</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with <span class=""chemical"">lithium</span> (<span class=""chemical"">Li</span>)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The <span class=""chemical"">Li</span>-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the <span class=""chemical"">Li</span>-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the <span class=""chemical"">Li</span>-treated rats compared with controls. <span class=""sentence"">These results suggest that <span class=""disease"">dehydration</span> and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the <span class=""chemical"">Li</span>-induced diabetes insipidus rat.</span>"	"Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the <span class=""chemical"">lithium</span>-induced diabetes insipidus rat."		9406968	sent			refine_try_1_852
	MESH:D014667	"<span class=""chemical"">vasopressin</span>"	MESH:D003919	"<span class=""disease"">diabetes insipidus</span>"	"The expression of arginine vasopressin (AVP) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced polyuria, using in situ hybridization histochemistry and radioimmunoassay. The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked polyuria. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of AVP and transcripts of AVP gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma AVP and the upregulation of AVP gene expression in the PVN and the SON of the Li-induced <span class=""disease"">diabetes insipidus</span> rat."	"<span class=""sentence"">Upregulation of the expression of <span class=""chemical"">vasopressin</span> gene in the paraventricular and supraoptic nuclei of the lithium-induced <span class=""disease"">diabetes insipidus</span> rat.</span>"		9406968	sent			refine_try_1_853
	MESH:D001127	"<span class=""chemical"">arginine vasopressin/AVP</span>"	MESH:D011141	"<span class=""disease"">polyuria</span>"	"<span class=""sentence"">The expression of <span class=""chemical"">arginine vasopressin</span> (<span class=""chemical"">AVP</span>) gene in the paraventricular (PVN) and supraoptic nuclei (SON) was investigated in rats with lithium (Li)-induced <span class=""disease"">polyuria</span>, using in situ hybridization histochemistry and radioimmunoassay.</span> The male Wistar rats consuming a diet that contained LiCl (60 mmol/kg) for 4 weeks developed marked <span class=""disease"">polyuria</span>. The Li-treated rats produced a large volume of hypotonic urine with low ionic concentrations. Plasma sodium concentrations were found to be slightly increased in the Li-treated rats compared with those in controls. Plasma concentration of <span class=""chemical"">AVP</span> and transcripts of <span class=""chemical"">AVP</span> gene in the PVN and SON were significantly increased in the Li-treated rats compared with controls. These results suggest that dehydration and/or the activation of visceral afferent inputs may contribute to the elevation of plasma <span class=""chemical"">AVP</span> and the upregulation of <span class=""chemical"">AVP</span> gene expression in the PVN and the SON of the Li-induced diabetes insipidus rat."	Upregulation of the expression of vasopressin gene in the paraventricular and supraoptic nuclei of the lithium-induced diabetes insipidus rat.		9406968	sent			refine_try_1_854
	MESH:D010100	"<span class=""chemical"">oxygen</span>"	MESH:D009759	"<span class=""disease"">nystagmus/NIN</span>"	"The pathomechanism of nicotine-induced <span class=""disease"">nystagmus</span> (<span class=""disease"">NIN</span>) is unknown. The aim of this study was to delineate brain structures that are involved in <span class=""disease"">NIN</span> generation. Eight healthy volunteers inhaled nicotine in darkness during a functional magnetic resonance imaging (fMRI) experiment; eye movements were registered using video-oculography. <span class=""sentence""><span class=""disease"">NIN</span> correlated with blood <span class=""chemical"">oxygen</span> level-dependent (BOLD) activity levels in a midpontine site in the posterior basis pontis.</span> <span class=""disease"">NIN</span>-induced midpontine activation may correspond to activation of the dorsomedial pontine nuclei and the nucleus reticularis tegmenti pontis, structures known to participate in the generation of multidirectional saccades and smooth pursuit eye movements."	"Nicotine-induced <span class=""disease"">nystagmus</span> correlates with midpontine activation."		18417364	sent			refine_try_1_855
	MESH:D011803	"<span class=""chemical"">quinine</span>"	MESH:D003221	"<span class=""disease"">confusion</span>"	"Although the United States Food and Drug Administration banned its use for nocturnal leg cramps due to lack of safety and efficacy, <span class=""chemical"">quinine</span> is widely available in beverages including tonic water and bitter lemon. <span class=""sentence"">Numerous anecdotal reports suggest that products containing <span class=""chemical"">quinine</span> may produce neurological complications, including <span class=""disease"">confusion</span>, altered mental status, seizures, and coma, particularly in older women.</span> Psychologists need to inquire about consumption of <span class=""chemical"">quinine</span>-containing beverages as part of an evaluation process."	"Risks of the consumption of beverages containing <span class=""chemical"">quinine</span>."		14765563	sent			refine_try_1_856
	MESH:D011803	"<span class=""chemical"">quinine</span>"	MESH:D020922	"<span class=""disease"">nocturnal leg cramps</span>"	"<span class=""sentence"">Although the United States Food and Drug Administration banned its use for <span class=""disease"">nocturnal leg cramps</span> due to lack of safety and efficacy, <span class=""chemical"">quinine</span> is widely available in beverages including tonic water and bitter lemon.</span> Numerous anecdotal reports suggest that products containing <span class=""chemical"">quinine</span> may produce neurological complications, including confusion, altered mental status, seizures, and coma, particularly in older women. Psychologists need to inquire about consumption of <span class=""chemical"">quinine</span>-containing beverages as part of an evaluation process."	"Risks of the consumption of beverages containing <span class=""chemical"">quinine</span>."		14765563	sent			refine_try_1_857
	MESH:D011803	"<span class=""chemical"">quinine</span>"	MESH:D012640	"<span class=""disease"">seizures</span>"	"Although the United States Food and Drug Administration banned its use for nocturnal leg cramps due to lack of safety and efficacy, <span class=""chemical"">quinine</span> is widely available in beverages including tonic water and bitter lemon. <span class=""sentence"">Numerous anecdotal reports suggest that products containing <span class=""chemical"">quinine</span> may produce neurological complications, including confusion, altered mental status, <span class=""disease"">seizures</span>, and coma, particularly in older women.</span> Psychologists need to inquire about consumption of <span class=""chemical"">quinine</span>-containing beverages as part of an evaluation process."	"Risks of the consumption of beverages containing <span class=""chemical"">quinine</span>."		14765563	sent			refine_try_1_858
	MESH:D011803	"<span class=""chemical"">quinine</span>"	MESH:D003128	"<span class=""disease"">coma</span>"	"Although the United States Food and Drug Administration banned its use for nocturnal leg cramps due to lack of safety and efficacy, <span class=""chemical"">quinine</span> is widely available in beverages including tonic water and bitter lemon. <span class=""sentence"">Numerous anecdotal reports suggest that products containing <span class=""chemical"">quinine</span> may produce neurological complications, including confusion, altered mental status, seizures, and <span class=""disease"">coma</span>, particularly in older women.</span> Psychologists need to inquire about consumption of <span class=""chemical"">quinine</span>-containing beverages as part of an evaluation process."	"Risks of the consumption of beverages containing <span class=""chemical"">quinine</span>."		14765563	sent			refine_try_1_859
	MESH:D011803	"<span class=""chemical"">quinine</span>"	MESH:D002493	"<span class=""disease"">neurological complications</span>"	"Although the United States Food and Drug Administration banned its use for nocturnal leg cramps due to lack of safety and efficacy, <span class=""chemical"">quinine</span> is widely available in beverages including tonic water and bitter lemon. <span class=""sentence"">Numerous anecdotal reports suggest that products containing <span class=""chemical"">quinine</span> may produce <span class=""disease"">neurological complications</span>, including confusion, altered mental status, seizures, and coma, particularly in older women.</span> Psychologists need to inquire about consumption of <span class=""chemical"">quinine</span>-containing beverages as part of an evaluation process."	"Risks of the consumption of beverages containing <span class=""chemical"">quinine</span>."		14765563	sent			refine_try_1_860
	MESH:D012460	"<span class=""chemical"">sulfasalazine</span>"	MESH:D004802	"<span class=""disease"">eosinophilia</span>"	"<p>BACKGROUND: Spontaneous reporting systems for adverse drug reactions (ADRs) are handicapped by under-reporting and limited detail on individual cases. We report an investigation from a local surveillance for serious adverse drug reactions associated with disease modifying anti-rheumatic drugs that was triggered by the occurrence of liver failure in two of our patients. </p><p>METHODS: Serious ADR reports have been solicited from local clinicians by regular postcards over the past seven years. Patients', who had hepatotoxicity on <span class=""chemical"">sulfasalazine</span> and met a definition of a serious ADR, were identified. Two clinicians reviewed structured case reports and assessed causality by consensus and by using a causality assessment instrument. The likely frequency of hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated by making a series of conservative assumptions. </p><p>RESULTS: Ten cases were identified: eight occurred during surveillance. Eight patients were hospitalised, two in hepatic failure - one died after a liver transplant. All but one event occurred within 6 weeks of treatment. Seven patients had a skin rash, three <span class=""disease"">eosinophilia</span> and one interstitial nephritis. Five patients were of Black British of African or Caribbean descent. Liver enzymes showed a hepatocellular pattern in four cases and a mixed pattern in six. Drug-related hepatotoxicity was judged probable or highly probable in 8 patients. The likely frequency of serious hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated at 0.4% of treated patients. </p><p>CONCLUSION: Serious hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.</p>"	"Hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> in inflammatory arthritis: A case series from a local surveillance of serious adverse events."		18405372	abs			refine_try_1_861
	MESH:D012460	"<span class=""chemical"">sulfasalazine</span>"	MESH:D009395	"<span class=""disease"">interstitial nephritis</span>"	"<p>BACKGROUND: Spontaneous reporting systems for adverse drug reactions (ADRs) are handicapped by under-reporting and limited detail on individual cases. We report an investigation from a local surveillance for serious adverse drug reactions associated with disease modifying anti-rheumatic drugs that was triggered by the occurrence of liver failure in two of our patients. </p><p>METHODS: Serious ADR reports have been solicited from local clinicians by regular postcards over the past seven years. Patients', who had hepatotoxicity on <span class=""chemical"">sulfasalazine</span> and met a definition of a serious ADR, were identified. Two clinicians reviewed structured case reports and assessed causality by consensus and by using a causality assessment instrument. The likely frequency of hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated by making a series of conservative assumptions. </p><p>RESULTS: Ten cases were identified: eight occurred during surveillance. Eight patients were hospitalised, two in hepatic failure - one died after a liver transplant. All but one event occurred within 6 weeks of treatment. Seven patients had a skin rash, three eosinophilia and one <span class=""disease"">interstitial nephritis</span>. Five patients were of Black British of African or Caribbean descent. Liver enzymes showed a hepatocellular pattern in four cases and a mixed pattern in six. Drug-related hepatotoxicity was judged probable or highly probable in 8 patients. The likely frequency of serious hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated at 0.4% of treated patients. </p><p>CONCLUSION: Serious hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.</p>"	"Hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> in inflammatory arthritis: A case series from a local surveillance of serious adverse events."		18405372	abs			refine_try_1_862
	MESH:D012460	"<span class=""chemical"">sulfasalazine</span>"	MESH:D005076	"<span class=""disease"">skin rash</span>"	"<p>BACKGROUND: Spontaneous reporting systems for adverse drug reactions (ADRs) are handicapped by under-reporting and limited detail on individual cases. We report an investigation from a local surveillance for serious adverse drug reactions associated with disease modifying anti-rheumatic drugs that was triggered by the occurrence of liver failure in two of our patients. </p><p>METHODS: Serious ADR reports have been solicited from local clinicians by regular postcards over the past seven years. Patients', who had hepatotoxicity on <span class=""chemical"">sulfasalazine</span> and met a definition of a serious ADR, were identified. Two clinicians reviewed structured case reports and assessed causality by consensus and by using a causality assessment instrument. The likely frequency of hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated by making a series of conservative assumptions. </p><p>RESULTS: Ten cases were identified: eight occurred during surveillance. Eight patients were hospitalised, two in hepatic failure - one died after a liver transplant. All but one event occurred within 6 weeks of treatment. Seven patients had a <span class=""disease"">skin rash</span>, three eosinophilia and one interstitial nephritis. Five patients were of Black British of African or Caribbean descent. Liver enzymes showed a hepatocellular pattern in four cases and a mixed pattern in six. Drug-related hepatotoxicity was judged probable or highly probable in 8 patients. The likely frequency of serious hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated at 0.4% of treated patients. </p><p>CONCLUSION: Serious hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.</p>"	"Hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> in inflammatory arthritis: A case series from a local surveillance of serious adverse events."		18405372	abs			refine_try_1_863
	MESH:D012460	"<span class=""chemical"">sulfasalazine</span>"	MESH:D017093	"<span class=""disease"">liver failure/hepatic failure</span>"	"<p>BACKGROUND: Spontaneous reporting systems for adverse drug reactions (ADRs) are handicapped by under-reporting and limited detail on individual cases. We report an investigation from a local surveillance for serious adverse drug reactions associated with disease modifying anti-rheumatic drugs that was triggered by the occurrence of <span class=""disease"">liver failure</span> in two of our patients. </p><p>METHODS: Serious ADR reports have been solicited from local clinicians by regular postcards over the past seven years. Patients', who had hepatotoxicity on <span class=""chemical"">sulfasalazine</span> and met a definition of a serious ADR, were identified. Two clinicians reviewed structured case reports and assessed causality by consensus and by using a causality assessment instrument. The likely frequency of hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated by making a series of conservative assumptions. </p><p>RESULTS: Ten cases were identified: eight occurred during surveillance. Eight patients were hospitalised, two in <span class=""disease"">hepatic failure</span> - one died after a liver transplant. All but one event occurred within 6 weeks of treatment. Seven patients had a skin rash, three eosinophilia and one interstitial nephritis. Five patients were of Black British of African or Caribbean descent. Liver enzymes showed a hepatocellular pattern in four cases and a mixed pattern in six. Drug-related hepatotoxicity was judged probable or highly probable in 8 patients. The likely frequency of serious hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated at 0.4% of treated patients. </p><p>CONCLUSION: Serious hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.</p>"	"Hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> in inflammatory arthritis: A case series from a local surveillance of serious adverse events."		18405372	abs			refine_try_1_864
	MESH:D012460	"<span class=""chemical"">sulfasalazine</span>"	MESH:D001168	"<span class=""disease"">arthritis</span>"	"<p>BACKGROUND: Spontaneous reporting systems for adverse drug reactions (ADRs) are handicapped by under-reporting and limited detail on individual cases. We report an investigation from a local surveillance for serious adverse drug reactions associated with disease modifying anti-rheumatic drugs that was triggered by the occurrence of liver failure in two of our patients. </p><p>METHODS: Serious ADR reports have been solicited from local clinicians by regular postcards over the past seven years. Patients', who had hepatotoxicity on <span class=""chemical"">sulfasalazine</span> and met a definition of a serious ADR, were identified. Two clinicians reviewed structured case reports and assessed causality by consensus and by using a causality assessment instrument. The likely frequency of hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated by making a series of conservative assumptions. </p><p>RESULTS: Ten cases were identified: eight occurred during surveillance. Eight patients were hospitalised, two in hepatic failure - one died after a liver transplant. All but one event occurred within 6 weeks of treatment. Seven patients had a skin rash, three eosinophilia and one interstitial nephritis. Five patients were of Black British of African or Caribbean descent. Liver enzymes showed a hepatocellular pattern in four cases and a mixed pattern in six. Drug-related hepatotoxicity was judged probable or highly probable in 8 patients. The likely frequency of serious hepatotoxicity with <span class=""chemical"">sulfasalazine</span> was estimated at 0.4% of treated patients. </p><p>CONCLUSION: Serious hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> appears to be under-appreciated and intensive monitoring and vigilance in the first 6 weeks of treatment is especially important.</p>"	"<span class=""sentence"">Hepatotoxicity associated with <span class=""chemical"">sulfasalazine</span> in inflammatory <span class=""disease"">arthritis</span>: A case series from a local surveillance of serious adverse events.</span>"		18405372	sent			refine_try_1_865
