_golden	chemical_id	chemical_name	disease_id	disease_name	form_abstract	form_title	old_cf_work_unit_id	original_job_id	pmid	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:D003000	"<span class=""chemical"">clonidine</span>"	MESH:D006973	"<span class=""disease"">hypertensive</span>"	"<p>OBJECTIVE: To test the hypothesis that, in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats (SHR), the sympathetic nervous system contributes importantly to the <span class=""disease"">hypertensive</span> effect of dietary sodium chloride supplementation. </p><p>METHODS: Male SHR (aged 6 weeks) that had been treated from conception onward with either captopril or vehicle remained on a basal sodium chloride diet or were fed a high sodium chloride diet. After 2 weeks, the rats were subjected to ganglionic blockade and 2 days later, an infusion of <span class=""chemical"">clonidine</span>. </p><p>RESULTS: Lifetime captopril treatment significantly lowered mean arterial pressure in both groups. Intravenous infusion of the ganglionic blocker hexamethonium resulted in a rapid decline in MAP that eliminated the dietary sodium chloride-induced increase in MAP in both groups. Infusion of the central nervous system alpha2-adrenergic receptor agonist clonidine also resulted in a greater reduction in MAP in both groups of SHR that were fed the high (compared with the basal) sodium chloride diet. </p><p>CONCLUSIONS: In both lifetime captopril-treated and control SHR, the sympathetic nervous system contributes to the pressor effects of a high sodium chloride diet.</p>"	"Contribution of the sympathetic nervous system to salt-sensitivity in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats."			8586822.0	bcv_devset_test_100_hard_73		
	MESH:D012965	"<span class=""chemical"">sodium chloride</span>"	MESH:D006973	"<span class=""disease"">hypertensive</span>"	"<p>OBJECTIVE: To test the hypothesis that, in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats (SHR), the sympathetic nervous system contributes importantly to the <span class=""disease"">hypertensive</span> effect of dietary sodium chloride supplementation. </p><p>METHODS: Male SHR (aged 6 weeks) that had been treated from conception onward with either captopril or vehicle remained on a basal <span class=""chemical"">sodium chloride</span> diet or were fed a high <span class=""chemical"">sodium chloride</span> diet. After 2 weeks, the rats were subjected to ganglionic blockade and 2 days later, an infusion of clonidine. </p><p>RESULTS: Lifetime captopril treatment significantly lowered mean arterial pressure in both groups. Intravenous infusion of the ganglionic blocker hexamethonium resulted in a rapid decline in MAP that eliminated the dietary sodium chloride-induced increase in MAP in both groups. Infusion of the central nervous system alpha2-adrenergic receptor agonist clonidine also resulted in a greater reduction in MAP in both groups of SHR that were fed the high (compared with the basal) <span class=""chemical"">sodium chloride</span> diet. </p><p>CONCLUSIONS: In both lifetime captopril-treated and control SHR, the sympathetic nervous system contributes to the pressor effects of a high <span class=""chemical"">sodium chloride</span> diet.</p>"	"Contribution of the sympathetic nervous system to salt-sensitivity in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats."			8586822.0	bcv_devset_test_100_hard_74		
	MESH:D018738	"<span class=""chemical"">hexamethonium</span>"	MESH:D006973	"<span class=""disease"">hypertensive</span>"	"<p>OBJECTIVE: To test the hypothesis that, in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats (SHR), the sympathetic nervous system contributes importantly to the <span class=""disease"">hypertensive</span> effect of dietary sodium chloride supplementation. </p><p>METHODS: Male SHR (aged 6 weeks) that had been treated from conception onward with either captopril or vehicle remained on a basal sodium chloride diet or were fed a high sodium chloride diet. After 2 weeks, the rats were subjected to ganglionic blockade and 2 days later, an infusion of clonidine. </p><p>RESULTS: Lifetime captopril treatment significantly lowered mean arterial pressure in both groups. Intravenous infusion of the ganglionic blocker <span class=""chemical"">hexamethonium</span> resulted in a rapid decline in MAP that eliminated the dietary sodium chloride-induced increase in MAP in both groups. Infusion of the central nervous system alpha2-adrenergic receptor agonist clonidine also resulted in a greater reduction in MAP in both groups of SHR that were fed the high (compared with the basal) sodium chloride diet. </p><p>CONCLUSIONS: In both lifetime captopril-treated and control SHR, the sympathetic nervous system contributes to the pressor effects of a high sodium chloride diet.</p>"	"Contribution of the sympathetic nervous system to salt-sensitivity in lifetime captopril-treated spontaneously <span class=""disease"">hypertensive</span> rats."			8586822.0	bcv_devset_test_100_hard_75		
	MESH:D013793	"<span class=""chemical"">thallium</span>"	MESH:D054059	"<span class=""disease"">coronary occlusion</span>"	"It has been previously shown that myocardial contrast echocardiography is a valuable technique for delineating regions of myocardial underperfusion secondary to <span class=""disease"">coronary occlusion</span> and to critical coronary stenoses in the presence of hyperemic stimulation. The aim of this study was to determine whether myocardial contrast echocardiography performed with a stable solution of sonicated albumin could detect regions of myocardial underperfusion resulting from various degrees of coronary stenosis. The perfusion defect produced in 16 open chest dogs was compared with the anatomic area at risk measured by the postmortem dual-perfusion technique and with <span class=""chemical"">thallium</span>-201 single-photon emission tomography (SPECT). During a transient (20-s) <span class=""disease"">coronary occlusion</span>, a perfusion defect was observed with contrast echocardiography in 14 of the 15 dogs in which the occlusion was produced. The perfusion defect correlated significantly with the anatomic area at risk (r = 0.74; p less than 0.002). During dipyridamole-induced hyperemia, 12 of the 16 dogs with a partial coronary stenosis had a visible area of hypoperfusion by contrast echocardiography. The four dogs without a perfusion defect had a stenosis that resulted in a mild (0% to 50%) reduction in dipyridamole-induced hyperemia. The size of the perfusion defect during stenosis correlated significantly with the anatomic area at risk (r = 0.61; p = 0.02). <span class=""chemical"">Thallium</span>-201 SPECT demonstrated a perfusion defect in all 14 dogs analyzed during dipyridamole-induced hyperemia; the size of the perfusion defect correlated with the anatomic area at risk (r = 0.58; p less than 0.03) and with the perfusion defect by contrast echocardiography (r = 0.58; p less than 0.03). Thus, myocardial contrast echocardiography can be used to visualize and quantitate the amount of jeopardized myocardium during moderate to severe degrees of coronary stenosis. The results obtained show a correlation with the anatomic area at risk similar to that obtained with <span class=""chemical"">thallium</span>-201 SPECT."	"Relation of perfusion defects observed with myocardial contrast echocardiography to the severity of coronary stenosis: correlation with <span class=""chemical"">thallium</span>-201 single-photon emission tomography."			1564236.0	bcv_devset_test_100_hard_76		
	MESH:D004176	"<span class=""chemical"">dipyridamole</span>"	MESH:D054059	"<span class=""disease"">coronary occlusion</span>"	"It has been previously shown that myocardial contrast echocardiography is a valuable technique for delineating regions of myocardial underperfusion secondary to <span class=""disease"">coronary occlusion</span> and to critical coronary stenoses in the presence of hyperemic stimulation. The aim of this study was to determine whether myocardial contrast echocardiography performed with a stable solution of sonicated albumin could detect regions of myocardial underperfusion resulting from various degrees of coronary stenosis. The perfusion defect produced in 16 open chest dogs was compared with the anatomic area at risk measured by the postmortem dual-perfusion technique and with thallium-201 single-photon emission tomography (SPECT). During a transient (20-s) <span class=""disease"">coronary occlusion</span>, a perfusion defect was observed with contrast echocardiography in 14 of the 15 dogs in which the occlusion was produced. The perfusion defect correlated significantly with the anatomic area at risk (r = 0.74; p less than 0.002). During <span class=""chemical"">dipyridamole</span>-induced hyperemia, 12 of the 16 dogs with a partial coronary stenosis had a visible area of hypoperfusion by contrast echocardiography. The four dogs without a perfusion defect had a stenosis that resulted in a mild (0% to 50%) reduction in <span class=""chemical"">dipyridamole</span>-induced hyperemia. The size of the perfusion defect during stenosis correlated significantly with the anatomic area at risk (r = 0.61; p = 0.02). Thallium-201 SPECT demonstrated a perfusion defect in all 14 dogs analyzed during <span class=""chemical"">dipyridamole</span>-induced hyperemia; the size of the perfusion defect correlated with the anatomic area at risk (r = 0.58; p less than 0.03) and with the perfusion defect by contrast echocardiography (r = 0.58; p less than 0.03). Thus, myocardial contrast echocardiography can be used to visualize and quantitate the amount of jeopardized myocardium during moderate to severe degrees of coronary stenosis. The results obtained show a correlation with the anatomic area at risk similar to that obtained with thallium-201 SPECT."	Relation of perfusion defects observed with myocardial contrast echocardiography to the severity of coronary stenosis: correlation with thallium-201 single-photon emission tomography.			1564236.0	bcv_devset_test_100_hard_77		
	MESH:C017367	"<span class=""chemical"">carmofur</span>"	MESH:D020521	"<span class=""disease"">stroke/cerebrovascular accidents/cerebrovascular accident</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking <span class=""disease"">cerebrovascular accident</span> has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with <span class=""disease"">stroke</span>-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with <span class=""disease"">cerebrovascular accidents</span> were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative <span class=""chemical"">carmofur</span>, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	"Delayed leukoencephalopathy with <span class=""disease"">stroke</span>-like presentation in chemotherapy recipients."			17682013.0	bcv_devset_test_100_hard_78		
	MESH:C110904	"<span class=""chemical"">capecitabine</span>"	MESH:D007938	"<span class=""disease"">leukaemia</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood <span class=""disease"">leukaemia</span>. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative carmofur, and <span class=""chemical"">capecitabine</span>. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_79		
	MESH:C017367	"<span class=""chemical"">carmofur</span>"	MESH:D001929	"<span class=""disease"">cytotoxic oedema within cerebral white matter</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative <span class=""chemical"">carmofur</span>, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of <span class=""disease"">cytotoxic oedema within cerebral white matter</span> and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_80		
	MESH:C110904	"<span class=""chemical"">capecitabine</span>"	MESH:D020521	"<span class=""disease"">stroke/cerebrovascular accidents/cerebrovascular accident</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking <span class=""disease"">cerebrovascular accident</span> has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with <span class=""disease"">stroke</span>-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with <span class=""disease"">cerebrovascular accidents</span> were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative carmofur, and <span class=""chemical"">capecitabine</span>. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	"Delayed leukoencephalopathy with <span class=""disease"">stroke</span>-like presentation in chemotherapy recipients."			17682013.0	bcv_devset_test_100_hard_81		
	MESH:C017367	"<span class=""chemical"">carmofur</span>"	MESH:D007938	"<span class=""disease"">leukaemia</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood <span class=""disease"">leukaemia</span>. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative <span class=""chemical"">carmofur</span>, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_82		
	MESH:D005472	"<span class=""chemical"">5-fluorouracil</span>"	MESH:D020521	"<span class=""disease"">stroke/cerebrovascular accidents/cerebrovascular accident</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking <span class=""disease"">cerebrovascular accident</span> has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with <span class=""disease"">stroke</span>-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with <span class=""disease"">cerebrovascular accidents</span> were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), <span class=""chemical"">5-fluorouracil</span> and its derivative carmofur, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	"Delayed leukoencephalopathy with <span class=""disease"">stroke</span>-like presentation in chemotherapy recipients."			17682013.0	bcv_devset_test_100_hard_83		
	MESH:D008727	"<span class=""chemical"">methotrexate</span>"	MESH:D001929	"<span class=""disease"">cytotoxic oedema within cerebral white matter</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal <span class=""chemical"">methotrexate</span> for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with <span class=""chemical"">methotrexate</span> (intrathecal, systemic), 5-fluorouracil and its derivative carmofur, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of <span class=""disease"">cytotoxic oedema within cerebral white matter</span> and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_84		
	MESH:D005472	"<span class=""chemical"">5-fluorouracil</span>"	MESH:D001929	"<span class=""disease"">cytotoxic oedema within cerebral white matter</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), <span class=""chemical"">5-fluorouracil</span> and its derivative carmofur, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of <span class=""disease"">cytotoxic oedema within cerebral white matter</span> and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_85		
	MESH:C110904	"<span class=""chemical"">capecitabine</span>"	MESH:D001929	"<span class=""disease"">cytotoxic oedema within cerebral white matter</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood leukaemia. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), 5-fluorouracil and its derivative carmofur, and <span class=""chemical"">capecitabine</span>. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of <span class=""disease"">cytotoxic oedema within cerebral white matter</span> and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_86		
	MESH:D005472	"<span class=""chemical"">5-fluorouracil</span>"	MESH:D007938	"<span class=""disease"">leukaemia</span>"	"<p>BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal methotrexate for childhood <span class=""disease"">leukaemia</span>. Recently published neuroimaging data suggest a common pathophysiology associated with a variety of chemotherapy agents and modes of administration. </p><p>METHODS: We reviewed the medical literature for single reports and case series of patients presenting with stroke-like episodes while receiving systemic or intrathecal chemotherapy. We only included studies providing detailed neuroimaging data. Patients with cerebrovascular accidents were excluded. </p><p>RESULTS: We identified 27 reports of toxic leukoencephalopathy in patients treated with methotrexate (intrathecal, systemic), <span class=""chemical"">5-fluorouracil</span> and its derivative carmofur, and capecitabine. Diffusion weighted imaging (DWI) of all patients revealed well demarcated hyperintense lesions within the subcortical white matter of the cerebral hemispheres and the corpus callosum, corresponding to areas of decreased proton diffusion on apparent diffusion coefficient (ADC) maps (available in 21/27 patients). Lesions exceeded the confines of adjacent vascular territories. Complete resolution of symptoms within 1-4 days was accompanied by normalisation of ADC abnormalities. However, fluid attenuated inversion recovery (FLAIR) sequences frequently revealed persistent white matter abnormalities. </p><p>CONCLUSIONS: Several pathophysiological models of delayed leukoencephalopathy after exposure to intrathecal or systemic chemotherapy have been proposed. DWI findings in this cohort are indicative of cytotoxic oedema within cerebral white matter and lend support to an at least partially reversible metabolic derangement as the basis for this syndrome.</p>"	Delayed leukoencephalopathy with stroke-like presentation in chemotherapy recipients.			17682013.0	bcv_devset_test_100_hard_87		
	MESH:D012701	"<span class=""chemical"">serotonin</span>"	MESH:D007172	"<span class=""disease"">male impotence</span>"	"<p>BACKGROUND: Preclinical and clinical studies suggest that yohimbine facilitates sexual behavior and may be helpful in the treatment of <span class=""disease"">male impotence</span>. A single case report suggests that yohimbine may be used to treat the sexual side effects of clomipramine. This study evaluated yohimbine as a treatment for the sexual side effects caused by <span class=""chemical"">serotonin</span> reuptake blockers. </p><p>METHOD: Six patients with either obsessive compulsive disorder, trichotillomania, anxiety, or affective disorders who suffered sexual side effects after treatment with <span class=""chemical"">serotonin</span> reuptake blockers were given yohimbine on a p.r.n. basis in an open clinical trial. Various doses of yohimbine were used to determine the ideal dose for each patient. </p><p>RESULTS: Five of the six patients experienced improved sexual functioning after taking yohimbine. One patient who failed to comply with yohimbine treatment had no therapeutic effects. Side effects of yohimbine included excessive sweating, increased anxiety, and a wound-up feeling in some patients. </p><p>CONCLUSION: The results of this study indicate that yohimbine may be an effective treatment for the sexual side effects caused by <span class=""chemical"">serotonin</span> reuptake blockers. Future controlled studies are needed to further investigate the effectiveness and safety of yohimbine for this indication.</p>"	"Yohimbine treatment of sexual side effects induced by <span class=""chemical"">serotonin</span> reuptake blockers."			1535072.0	bcv_devset_test_100_hard_88		
	MESH:D002997	"<span class=""chemical"">clomipramine</span>"	MESH:D009771	"<span class=""disease"">obsessive compulsive disorder</span>"	"<p>BACKGROUND: Preclinical and clinical studies suggest that yohimbine facilitates sexual behavior and may be helpful in the treatment of male impotence. A single case report suggests that yohimbine may be used to treat the sexual side effects of <span class=""chemical"">clomipramine</span>. This study evaluated yohimbine as a treatment for the sexual side effects caused by serotonin reuptake blockers. </p><p>METHOD: Six patients with either <span class=""disease"">obsessive compulsive disorder</span>, trichotillomania, anxiety, or affective disorders who suffered sexual side effects after treatment with serotonin reuptake blockers were given yohimbine on a p.r.n. basis in an open clinical trial. Various doses of yohimbine were used to determine the ideal dose for each patient. </p><p>RESULTS: Five of the six patients experienced improved sexual functioning after taking yohimbine. One patient who failed to comply with yohimbine treatment had no therapeutic effects. Side effects of yohimbine included excessive sweating, increased anxiety, and a wound-up feeling in some patients. </p><p>CONCLUSION: The results of this study indicate that yohimbine may be an effective treatment for the sexual side effects caused by serotonin reuptake blockers. Future controlled studies are needed to further investigate the effectiveness and safety of yohimbine for this indication.</p>"	Yohimbine treatment of sexual side effects induced by serotonin reuptake blockers.			1535072.0	bcv_devset_test_100_hard_89		
	MESH:D002997	"<span class=""chemical"">clomipramine</span>"	MESH:D019964	"<span class=""disease"">affective disorders</span>"	"<p>BACKGROUND: Preclinical and clinical studies suggest that yohimbine facilitates sexual behavior and may be helpful in the treatment of male impotence. A single case report suggests that yohimbine may be used to treat the sexual side effects of <span class=""chemical"">clomipramine</span>. This study evaluated yohimbine as a treatment for the sexual side effects caused by serotonin reuptake blockers. </p><p>METHOD: Six patients with either obsessive compulsive disorder, trichotillomania, anxiety, or <span class=""disease"">affective disorders</span> who suffered sexual side effects after treatment with serotonin reuptake blockers were given yohimbine on a p.r.n. basis in an open clinical trial. Various doses of yohimbine were used to determine the ideal dose for each patient. </p><p>RESULTS: Five of the six patients experienced improved sexual functioning after taking yohimbine. One patient who failed to comply with yohimbine treatment had no therapeutic effects. Side effects of yohimbine included excessive sweating, increased anxiety, and a wound-up feeling in some patients. </p><p>CONCLUSION: The results of this study indicate that yohimbine may be an effective treatment for the sexual side effects caused by serotonin reuptake blockers. Future controlled studies are needed to further investigate the effectiveness and safety of yohimbine for this indication.</p>"	Yohimbine treatment of sexual side effects induced by serotonin reuptake blockers.			1535072.0	bcv_devset_test_100_hard_90		
