_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:D010852	"<span class=""chemical"">picrotoxin</span>"	MESH:D001919	"<span class=""disease"">bradycardia</span>"	"However, the diazepam enhancement of adrenaline-induced reflex <span class=""disease"">bradycardia</span> was antagonized by pretreatment of rats with an intravenous dose of <span class=""chemical"">picrotoxin</span> (an agent blocks chloride channels by binding to sites associated with the benzodiazepine-GABA-chloride channel macromolecular complex)."		2894433.0	2894433_MESH:D010852_MESH:D001919	2894433_5	bcv_devset_test_100_easy_132		
	MESH:D003975	"<span class=""chemical"">diazepam</span>"	MESH:D001919	"<span class=""disease"">bradycardia</span>"	"The data indicate that <span class=""chemical"">diazepam</span> acts through the benzodiazepine-GABA-chloride channel macromolecular complex within the central nervous system to facilitate reflex <span class=""disease"">bradycardia</span> mediated through baroreceptor reflexes in response to an acute increase in arterial pressure."		2894433.0	2894433_MESH:D003975_MESH:D001919	2894433_6	bcv_devset_test_100_easy_133		
	MESH:D001569	"<span class=""chemical"">benzodiazepine</span>"	MESH:D001919	"<span class=""disease"">bradycardia</span>"	"The data indicate that diazepam acts through the <span class=""chemical"">benzodiazepine</span>-GABA-chloride channel macromolecular complex within the central nervous system to facilitate reflex <span class=""disease"">bradycardia</span> mediated through baroreceptor reflexes in response to an acute increase in arterial pressure."		2894433.0	2894433_MESH:D001569_MESH:D001919	2894433_6	bcv_devset_test_100_easy_134		
	MESH:D005680	"<span class=""chemical"">GABA</span>"	MESH:D001919	"<span class=""disease"">bradycardia</span>"	"The data indicate that diazepam acts through the benzodiazepine-<span class=""chemical"">GABA</span>-chloride channel macromolecular complex within the central nervous system to facilitate reflex <span class=""disease"">bradycardia</span> mediated through baroreceptor reflexes in response to an acute increase in arterial pressure."		2894433.0	2894433_MESH:D005680_MESH:D001919	2894433_6	bcv_devset_test_100_easy_135		
	MESH:D006220	"<span class=""chemical"">haloperidol</span>"	MESH:D011595	"<span class=""disease"">agitation</span>"	"If <span class=""disease"">agitation</span> becomes marked, high-potency neuroleptics (i.e., <span class=""chemical"">haloperidol</span>) may be effective."		8111719.0	8111719_MESH:D006220_MESH:D011595	8111719_13	bcv_devset_test_100_easy_136		
	MESH:D004298	"<span class=""chemical"">dopamine</span>"	MESH:D007022	"<span class=""disease"">hypotension</span>"	"Fenoldopam is a selective <span class=""chemical"">dopamine</span>-1 (DA1) receptor agonist that causes vasodilatation to the kidney and other organs with DA1 receptors and preserves blood flow to the kidney during induced <span class=""disease"">hypotension</span>."		1969772.0	1969772_MESH:D004298_MESH:D007022	1969772_9	bcv_devset_test_100_easy_137		
	MESH:D010400	"<span class=""chemical"">penicillin-G potassium</span>"	MESH:D004827	"<span class=""disease"">epileptic</span>"	"After a short period of basal activity recording, <span class=""disease"">epileptic</span> focus was induced by injecting 400IU/2 microl <span class=""chemical"">penicillin-G potassium</span> into the left lateral ventricle while the cortical activity was continuously recorded."		18657397.0	18657397_MESH:D010400_MESH:D004827	18657397_4	bcv_devset_test_100_easy_138		
	MESH:D000109	"<span class=""chemical"">acetylcholine</span>"	MESH:D009135	"<span class=""disease"">muscle dysfunction</span>"	"Prednisolone-induced <span class=""disease"">muscle dysfunction</span> is caused more by atrophy than by altered <span class=""chemical"">acetylcholine</span> receptor expression."		10910842.0	10910842_MESH:D000109_MESH:D009135	10910842_0	bcv_devset_test_100_easy_139		
	MESH:D000109	"<span class=""chemical"">acetylcholine</span>"	MESH:D001284	"<span class=""disease"">atrophy</span>"	"Prednisolone-induced muscle dysfunction is caused more by <span class=""disease"">atrophy</span> than by altered <span class=""chemical"">acetylcholine</span> receptor expression."		10910842.0	10910842_MESH:D000109_MESH:D001284	10910842_0	bcv_devset_test_100_easy_140		
	MESH:D011239	"<span class=""chemical"">Prednisolone</span>"	MESH:D001284	"<span class=""disease"">atrophy</span>"	"<span class=""chemical"">Prednisolone</span>-induced muscle dysfunction is caused more by <span class=""disease"">atrophy</span> than by altered acetylcholine receptor expression."		10910842.0	10910842_MESH:D011239_MESH:D001284	10910842_0	bcv_devset_test_100_easy_141		
	MESH:D011239	"<span class=""chemical"">prednisolone</span>"	MESH:D009468	"<span class=""disease"">neuromuscular dysfunction</span>"	"Our results suggest that the <span class=""disease"">neuromuscular dysfunction</span> after <span class=""chemical"">prednisolone</span> is dose-dependent, and derives primarily from muscle atrophy and derives less so from changes in AChR expression."		10910842.0	10910842_MESH:D011239_MESH:D009468	10910842_13	bcv_devset_test_100_easy_142		
	MESH:D011239	"<span class=""chemical"">prednisolone</span>"	MESH:D009133	"<span class=""disease"">muscle atrophy</span>"	"Our results suggest that the neuromuscular dysfunction after <span class=""chemical"">prednisolone</span> is dose-dependent, and derives primarily from <span class=""disease"">muscle atrophy</span> and derives less so from changes in AChR expression."		10910842.0	10910842_MESH:D011239_MESH:D009133	10910842_13	bcv_devset_test_100_easy_143		
	MESH:D000109	"<span class=""chemical"">acetylcholine</span>"	MESH:D009133	"<span class=""disease"">muscle atrophy</span>"	"We suggest that the observed effects are dose-dependent and derive primarily from <span class=""disease"">muscle atrophy</span> and derive less from changes in <span class=""chemical"">acetylcholine</span> receptor expression."		10910842.0	10910842_MESH:D000109_MESH:D009133	10910842_15	bcv_devset_test_100_easy_144		
	MESH:D000666	"<span class=""chemical"">amphotericin B</span>"	MESH:D009369	"<span class=""disease"">cancer</span>"	"Spironolactone: is it a novel drug for the prevention of <span class=""chemical"">amphotericin B</span>-related hypokalemia in <span class=""disease"">cancer</span> patients?"		11868798.0	11868798_MESH:D000666_MESH:D009369	11868798_0	bcv_devset_test_100_easy_145		
	MESH:D013148	"<span class=""chemical"">Spironolactone</span>"	MESH:D009369	"<span class=""disease"">cancer</span>"	"<span class=""chemical"">Spironolactone</span>: is it a novel drug for the prevention of amphotericin B-related hypokalemia in <span class=""disease"">cancer</span> patients?"		11868798.0	11868798_MESH:D013148_MESH:D009369	11868798_0	bcv_devset_test_100_easy_146		
	MESH:D000666	"<span class=""chemical"">amphotericin B</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"Spironolactone: is it a novel drug for the prevention of <span class=""chemical"">amphotericin B</span>-related <span class=""disease"">hypokalemia</span> in cancer patients?"		11868798.0	11868798_MESH:D000666_MESH:D007008	11868798_0	bcv_devset_test_100_easy_147		
	MESH:D013148	"<span class=""chemical"">Spironolactone</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"<span class=""chemical"">Spironolactone</span>: is it a novel drug for the prevention of amphotericin B-related <span class=""disease"">hypokalemia</span> in cancer patients?"		11868798.0	11868798_MESH:D013148_MESH:D007008	11868798_0	bcv_devset_test_100_easy_148		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"Selective distal tubular epithelial <span class=""disease"">toxicity</span> seems to be responsible for the profound <span class=""chemical"">potassium</span> wasting that is a major clinical side effect of treatment with AmB."		11868798.0	11868798_MESH:D011188_MESH:D064420	11868798_2	bcv_devset_test_100_easy_149		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"Selective distal tubular epithelial <span class=""disease"">toxicity</span> seems to be responsible for the profound potassium wasting that is a major clinical side effect of treatment with <span class=""chemical"">AmB</span>."		11868798.0	11868798_MESH:D000666_MESH:D064420	11868798_2	bcv_devset_test_100_easy_150		
	MESH:D011188	"<span class=""chemical"">Potassium</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"<span class=""chemical"">Potassium</span> depletion also potentiates the tubular <span class=""disease"">toxicity</span> of AmB."		11868798.0	11868798_MESH:D011188_MESH:D064420	11868798_3	bcv_devset_test_100_easy_151		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"Potassium depletion also potentiates the tubular <span class=""disease"">toxicity</span> of <span class=""chemical"">AmB</span>."		11868798.0	11868798_MESH:D000666_MESH:D064420	11868798_3	bcv_devset_test_100_easy_152		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"This study was designed to assess the ability of spironolactone to reduce <span class=""chemical"">potassium</span> requirements and to prevent hypokalemia in <span class=""disease"">neutropenic</span> patients on AmB treatment."		11868798.0	11868798_MESH:D011188_MESH:D009503	11868798_4	bcv_devset_test_100_easy_153		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"This study was designed to assess the ability of spironolactone to reduce potassium requirements and to prevent hypokalemia in <span class=""disease"">neutropenic</span> patients on <span class=""chemical"">AmB</span> treatment."		11868798.0	11868798_MESH:D000666_MESH:D009503	11868798_4	bcv_devset_test_100_easy_154		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"This study was designed to assess the ability of spironolactone to reduce potassium requirements and to prevent <span class=""disease"">hypokalemia</span> in neutropenic patients on <span class=""chemical"">AmB</span> treatment."		11868798.0	11868798_MESH:D000666_MESH:D007008	11868798_4	bcv_devset_test_100_easy_155		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"This study was designed to assess the ability of <span class=""chemical"">spironolactone</span> to reduce potassium requirements and to prevent <span class=""disease"">hypokalemia</span> in neutropenic patients on AmB treatment."		11868798.0	11868798_MESH:D013148_MESH:D007008	11868798_4	bcv_devset_test_100_easy_156		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"This study was designed to assess the ability of <span class=""chemical"">spironolactone</span> to reduce potassium requirements and to prevent hypokalemia in <span class=""disease"">neutropenic</span> patients on AmB treatment."		11868798.0	11868798_MESH:D013148_MESH:D009503	11868798_4	bcv_devset_test_100_easy_157		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"This study was designed to assess the ability of spironolactone to reduce <span class=""chemical"">potassium</span> requirements and to prevent <span class=""disease"">hypokalemia</span> in neutropenic patients on AmB treatment."		11868798.0	11868798_MESH:D011188_MESH:D007008	11868798_4	bcv_devset_test_100_easy_158		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D006402	"<span class=""disease"">hematological disorders</span>"	"METHODS: In this study 26 patients with various <span class=""disease"">hematological disorders</span> were randomized to receive either intravenous AmB alone or AmB and oral <span class=""chemical"">spironolactone</span> 100 mg twice daily when developing a proven or suspected fungal infection."		11868798.0	11868798_MESH:D013148_MESH:D006402	11868798_5	bcv_devset_test_100_easy_159		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D006402	"<span class=""disease"">hematological disorders</span>"	"METHODS: In this study 26 patients with various <span class=""disease"">hematological disorders</span> were randomized to receive either intravenous <span class=""chemical"">AmB</span> alone or <span class=""chemical"">AmB</span> and oral spironolactone 100 mg twice daily when developing a proven or suspected fungal infection."		11868798.0	11868798_MESH:D000666_MESH:D006402	11868798_5	bcv_devset_test_100_easy_160		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D009181	"<span class=""disease"">fungal infection</span>"	"METHODS: In this study 26 patients with various hematological disorders were randomized to receive either intravenous <span class=""chemical"">AmB</span> alone or <span class=""chemical"">AmB</span> and oral spironolactone 100 mg twice daily when developing a proven or suspected <span class=""disease"">fungal infection</span>."		11868798.0	11868798_MESH:D000666_MESH:D009181	11868798_5	bcv_devset_test_100_easy_161		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D009181	"<span class=""disease"">fungal infection</span>"	"METHODS: In this study 26 patients with various hematological disorders were randomized to receive either intravenous AmB alone or AmB and oral <span class=""chemical"">spironolactone</span> 100 mg twice daily when developing a proven or suspected <span class=""disease"">fungal infection</span>."		11868798.0	11868798_MESH:D013148_MESH:D009181	11868798_5	bcv_devset_test_100_easy_162		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"CONCLUSION: This study showed that spironolactone can reduce <span class=""chemical"">potassium</span> requirements and prevent hypokalemia by reducing urinary <span class=""chemical"">potassium</span> loss in <span class=""disease"">neutropenic</span> patients on AmB treatment."		11868798.0	11868798_MESH:D011188_MESH:D009503	11868798_9	bcv_devset_test_100_easy_163		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"CONCLUSION: This study showed that spironolactone can reduce potassium requirements and prevent hypokalemia by reducing urinary potassium loss in <span class=""disease"">neutropenic</span> patients on <span class=""chemical"">AmB</span> treatment."		11868798.0	11868798_MESH:D000666_MESH:D009503	11868798_9	bcv_devset_test_100_easy_164		
	MESH:D000666	"<span class=""chemical"">AmB</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"CONCLUSION: This study showed that spironolactone can reduce potassium requirements and prevent <span class=""disease"">hypokalemia</span> by reducing urinary potassium loss in neutropenic patients on <span class=""chemical"">AmB</span> treatment."		11868798.0	11868798_MESH:D000666_MESH:D007008	11868798_9	bcv_devset_test_100_easy_165		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"CONCLUSION: This study showed that <span class=""chemical"">spironolactone</span> can reduce potassium requirements and prevent <span class=""disease"">hypokalemia</span> by reducing urinary potassium loss in neutropenic patients on AmB treatment."		11868798.0	11868798_MESH:D013148_MESH:D007008	11868798_9	bcv_devset_test_100_easy_166		
	MESH:D013148	"<span class=""chemical"">spironolactone</span>"	MESH:D009503	"<span class=""disease"">neutropenic</span>"	"CONCLUSION: This study showed that <span class=""chemical"">spironolactone</span> can reduce potassium requirements and prevent hypokalemia by reducing urinary potassium loss in <span class=""disease"">neutropenic</span> patients on AmB treatment."		11868798.0	11868798_MESH:D013148_MESH:D009503	11868798_9	bcv_devset_test_100_easy_167		
	MESH:D011188	"<span class=""chemical"">potassium</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"CONCLUSION: This study showed that spironolactone can reduce <span class=""chemical"">potassium</span> requirements and prevent <span class=""disease"">hypokalemia</span> by reducing urinary <span class=""chemical"">potassium</span> loss in neutropenic patients on AmB treatment."		11868798.0	11868798_MESH:D011188_MESH:D007008	11868798_9	bcv_devset_test_100_easy_168		
	MESH:D020123	"<span class=""chemical"">rapamycin/sirolimus</span>"	MESH:D064420	"<span class=""disease"">toxicity</span>"	"Systemic <span class=""disease"">toxicity</span> following administration of <span class=""chemical"">sirolimus</span> (formerly <span class=""chemical"">rapamycin</span>) for psoriasis: association of capillary leak syndrome with apoptosis of lesional lymphocytes."		10328196.0	10328196_MESH:D020123_MESH:D064420	10328196_0	bcv_devset_test_100_easy_169		
	MESH:D020123	"<span class=""chemical"">rapamycin/sirolimus</span>"	MESH:D011565	"<span class=""disease"">psoriasis</span>"	"Systemic toxicity following administration of <span class=""chemical"">sirolimus</span> (formerly <span class=""chemical"">rapamycin</span>) for <span class=""disease"">psoriasis</span>: association of capillary leak syndrome with apoptosis of lesional lymphocytes."		10328196.0	10328196_MESH:D020123_MESH:D011565	10328196_0	bcv_devset_test_100_easy_170		
	MESH:D020123	"<span class=""chemical"">sirolimus</span>"	MESH:D011565	"<span class=""disease"">psoriasis</span>"	"After 2 individuals with <span class=""disease"">psoriasis</span> developed a capillary leak syndrome following treatment with oral <span class=""chemical"">sirolimus</span> lesional skin cells and activated peripheral blood cells were analyzed for induction of apoptosis."		10328196.0	10328196_MESH:D020123_MESH:D011565	10328196_2	bcv_devset_test_100_easy_171		
	MESH:D020123	"<span class=""chemical"">sirolimus</span>"	MESH:D011565	"<span class=""disease"">psoriasis</span>"	"OBSERVATIONS: A keratome skin specimen from 1 patient with <span class=""chemical"">sirolimus</span>-induced capillary leak syndrome had a 2.3-fold increase in percentage of apoptotic cells (to 48%) compared with an unaffected <span class=""chemical"">sirolimus</span>-treated patient with <span class=""disease"">psoriasis</span> (21%)."		10328196.0	10328196_MESH:D020123_MESH:D011565	10328196_3	bcv_devset_test_100_easy_172		
	MESH:D003907	"<span class=""chemical"">dexamethasone</span>"	MESH:D011565	"<span class=""disease"">psoriasis</span>"	"Activated peripheral blood T cells from patients with <span class=""disease"">psoriasis</span> tended to exhibit greater spontaneous or <span class=""chemical"">dexamethasone</span>-induced apoptosis than did normal T cells, particularly in the presence of sirolimus."		10328196.0	10328196_MESH:D003907_MESH:D011565	10328196_4	bcv_devset_test_100_easy_173		
	MESH:D020123	"<span class=""chemical"">sirolimus</span>"	MESH:D011565	"<span class=""disease"">psoriasis</span>"	"Activated peripheral blood T cells from patients with <span class=""disease"">psoriasis</span> tended to exhibit greater spontaneous or dexamethasone-induced apoptosis than did normal T cells, particularly in the presence of <span class=""chemical"">sirolimus</span>."		10328196.0	10328196_MESH:D020123_MESH:D011565	10328196_4	bcv_devset_test_100_easy_174		
	MESH:D020123	"<span class=""chemical"">sirolimus</span>"	MESH:D005334	"<span class=""disease"">fever</span>"	"CONCLUSIONS: Severe adverse effects of <span class=""chemical"">sirolimus</span> include <span class=""disease"">fever</span>, anemia, and capillary leak syndrome."		10328196.0	10328196_MESH:D020123_MESH:D005334	10328196_5	bcv_devset_test_100_easy_175		
	MESH:D020123	"<span class=""chemical"">sirolimus</span>"	MESH:D000740	"<span class=""disease"">anemia</span>"	"CONCLUSIONS: Severe adverse effects of <span class=""chemical"">sirolimus</span> include fever, <span class=""disease"">anemia</span>, and capillary leak syndrome."		10328196.0	10328196_MESH:D020123_MESH:D000740	10328196_5	bcv_devset_test_100_easy_176		
	MESH:D002354	"<span class=""chemical"">carteolol hydrochloride</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"The attenuating effect of <span class=""chemical"">carteolol hydrochloride</span>, a beta-adrenoceptor antagonist, on neuroleptic-induced <span class=""disease"">catalepsy</span> in rats."		9201797.0	9201797_MESH:D002354_MESH:D002375	9201797_0	bcv_devset_test_100_easy_177		
	MESH:D002354	"<span class=""chemical"">carteolol</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"Therefore, the effects of <span class=""chemical"">carteolol</span>, a beta-adrenoceptor antagonist, on haloperidol-induced <span class=""disease"">catalepsy</span> in rats were behaviorally studied and compared with those of propranolol and biperiden, a muscarinic receptor antagonist."		9201797.0	9201797_MESH:D002354_MESH:D002375	9201797_3	bcv_devset_test_100_easy_178		
	MESH:D001712	"<span class=""chemical"">biperiden</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"Therefore, the effects of carteolol, a beta-adrenoceptor antagonist, on haloperidol-induced <span class=""disease"">catalepsy</span> in rats were behaviorally studied and compared with those of propranolol and <span class=""chemical"">biperiden</span>, a muscarinic receptor antagonist."		9201797.0	9201797_MESH:D001712_MESH:D002375	9201797_3	bcv_devset_test_100_easy_179		
	MESH:D011433	"<span class=""chemical"">propranolol</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"Therefore, the effects of carteolol, a beta-adrenoceptor antagonist, on haloperidol-induced <span class=""disease"">catalepsy</span> in rats were behaviorally studied and compared with those of <span class=""chemical"">propranolol</span> and biperiden, a muscarinic receptor antagonist."		9201797.0	9201797_MESH:D011433_MESH:D002375	9201797_3	bcv_devset_test_100_easy_180		
	MESH:D002354	"<span class=""chemical"">Carteolol</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"<span class=""chemical"">Carteolol</span>, as well as propranolol and biperiden, inhibited the haloperidol-induced <span class=""disease"">catalepsy</span>."		9201797.0	9201797_MESH:D002354_MESH:D002375	9201797_4	bcv_devset_test_100_easy_181		
	MESH:D001712	"<span class=""chemical"">biperiden</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"Carteolol, as well as propranolol and <span class=""chemical"">biperiden</span>, inhibited the haloperidol-induced <span class=""disease"">catalepsy</span>."		9201797.0	9201797_MESH:D001712_MESH:D002375	9201797_4	bcv_devset_test_100_easy_182		
	MESH:D011433	"<span class=""chemical"">propranolol</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"Carteolol, as well as <span class=""chemical"">propranolol</span> and biperiden, inhibited the haloperidol-induced <span class=""disease"">catalepsy</span>."		9201797.0	9201797_MESH:D011433_MESH:D002375	9201797_4	bcv_devset_test_100_easy_183		
	MESH:D004298	"<span class=""chemical"">dopamine</span>"	MESH:D011595	"<span class=""disease"">akathisia</span>"	"These results strongly suggest that carteolol improves haloperidol-induced catalepsy via its beta-adrenoceptor antagonistic activity and is expected to be effective in the treatment of <span class=""disease"">akathisia</span> without attenuating neuroleptic-induced antipsychotic effects due to its postsynaptic <span class=""chemical"">dopamine</span> receptor antagonistic activity."		9201797.0	9201797_MESH:D004298_MESH:D011595	9201797_10	bcv_devset_test_100_easy_184		
	MESH:D002354	"<span class=""chemical"">carteolol</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"These results strongly suggest that <span class=""chemical"">carteolol</span> improves haloperidol-induced <span class=""disease"">catalepsy</span> via its beta-adrenoceptor antagonistic activity and is expected to be effective in the treatment of akathisia without attenuating neuroleptic-induced antipsychotic effects due to its postsynaptic dopamine receptor antagonistic activity."		9201797.0	9201797_MESH:D002354_MESH:D002375	9201797_10	bcv_devset_test_100_easy_185		
	MESH:D002354	"<span class=""chemical"">carteolol</span>"	MESH:D011595	"<span class=""disease"">akathisia</span>"	"These results strongly suggest that <span class=""chemical"">carteolol</span> improves haloperidol-induced catalepsy via its beta-adrenoceptor antagonistic activity and is expected to be effective in the treatment of <span class=""disease"">akathisia</span> without attenuating neuroleptic-induced antipsychotic effects due to its postsynaptic dopamine receptor antagonistic activity."		9201797.0	9201797_MESH:D002354_MESH:D011595	9201797_10	bcv_devset_test_100_easy_186		
	MESH:D006220	"<span class=""chemical"">haloperidol</span>"	MESH:D011595	"<span class=""disease"">akathisia</span>"	"These results strongly suggest that carteolol improves <span class=""chemical"">haloperidol</span>-induced catalepsy via its beta-adrenoceptor antagonistic activity and is expected to be effective in the treatment of <span class=""disease"">akathisia</span> without attenuating neuroleptic-induced antipsychotic effects due to its postsynaptic dopamine receptor antagonistic activity."		9201797.0	9201797_MESH:D006220_MESH:D011595	9201797_10	bcv_devset_test_100_easy_187		
	MESH:D004298	"<span class=""chemical"">dopamine</span>"	MESH:D002375	"<span class=""disease"">catalepsy</span>"	"These results strongly suggest that carteolol improves haloperidol-induced <span class=""disease"">catalepsy</span> via its beta-adrenoceptor antagonistic activity and is expected to be effective in the treatment of akathisia without attenuating neuroleptic-induced antipsychotic effects due to its postsynaptic <span class=""chemical"">dopamine</span> receptor antagonistic activity."		9201797.0	9201797_MESH:D004298_MESH:D002375	9201797_10	bcv_devset_test_100_easy_188		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions produced by carbachol and <span class=""chemical"">eserine</span> injected similarly was investigated."		6892185.0	6892185_MESH:D010830_MESH:D015878	6892185_1	bcv_devset_test_100_easy_189		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions produced by <span class=""chemical"">carbachol</span> and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002217_MESH:D015878	6892185_1	bcv_devset_test_100_easy_190		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"The effect of <span class=""chemical"">calcium chloride</span> injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> produced by carbachol and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002122_MESH:D004830	6892185_1	bcv_devset_test_100_easy_191		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions produced by carbachol and <span class=""chemical"">eserine</span> injected similarly was investigated."		6892185.0	6892185_MESH:D010830_MESH:D014202	6892185_1	bcv_devset_test_100_easy_192		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> produced by <span class=""chemical"">carbachol</span> and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002217_MESH:D004830	6892185_1	bcv_devset_test_100_easy_193		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"The effect of <span class=""chemical"">calcium chloride</span> injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions produced by carbachol and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002122_MESH:D015878	6892185_1	bcv_devset_test_100_easy_194		
	MESH:D002217	"<span class=""chemical"">carbachol</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions produced by <span class=""chemical"">carbachol</span> and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002217_MESH:D014202	6892185_1	bcv_devset_test_100_easy_195		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D004830	"<span class=""disease"">clonic-tonic convulsions</span>"	"The effect of calcium chloride injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, tremor and <span class=""disease"">clonic-tonic convulsions</span> produced by carbachol and <span class=""chemical"">eserine</span> injected similarly was investigated."		6892185.0	6892185_MESH:D010830_MESH:D004830	6892185_1	bcv_devset_test_100_easy_196		
	MESH:D002122	"<span class=""chemical"">calcium chloride</span>"	MESH:D014202	"<span class=""disease"">tremor</span>"	"The effect of <span class=""chemical"">calcium chloride</span> injected into the cerebral ventricles of group-housed unanaesthetized cats upon vocalization (rage, hissing and snarling), fighting (attack with paws and claws, defense with paws and claws and biting), mydriasis, <span class=""disease"">tremor</span> and clonic-tonic convulsions produced by carbachol and eserine injected similarly was investigated."		6892185.0	6892185_MESH:D002122_MESH:D014202	6892185_1	bcv_devset_test_100_easy_197		
	MESH:D010830	"<span class=""chemical"">eserine</span>"	MESH:D015878	"<span class=""disease"">mydriasis</span>"	"On the other hand, <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions evoked by carbachol and <span class=""chemical"">eserine</span> were not significantly changed by calcium chloride."		6892185.0	6892185_MESH:D010830_MESH:D015878	6892185_3	bcv_devset_test_100_easy_198		
