_golden	chemical_id	chemical_name	disease_id	disease_name	form_abstract	form_title	old_cf_work_unit_id	original_job_id	pmid	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	D011188	"<span class=""chemical"">potassium</span>"	D017180	"<span class=""disease"">ventricular tachycardia/NSVT</span>"	"<p>OBJECTIVE: To present a case of fluconazole-associated torsade de pointes (TDP) and discuss fluconazole's role in causing TDP. </p><p>CASE SUMMARY: A 68-year-old white woman with Candida glabrata isolated from a presacral abscess developed TDP eight days after commencing oral fluconazole The patient had no other risk factors for TDP, including coronary artery disease, cardiomyopathy, congestive heart failure, and electrolyte abnormalities There was a temporal association between the initiation of fluconazole and TDP. The TDP resolved when fluconazole was discontinued; however, the patient continued to have premature ventricular contractions and nonsustained <span class=""disease"">ventricular tachycardia</span> (<span class=""disease"">NSVT</span>) until six days after drug cessation </p><p>DISCUSSION: Use of the Naranjo probability scale indicates a probable relationship between the use of fluconazole and the development of TDP. The possible mechanism is depression of rapidly activating delayed rectifier <span class=""chemical"">potassium</span> currents. In our patient, there was no other etiology identified that could explain QT prolongation or TDP The complete disappearance of <span class=""disease"">NSVT</span> and premature ventricular contractions followed by normalization of QT interval after the drug was stopped strongly suggests fluconazole as the etiology. </p><p>CONCLUSIONS: Clinicians should be aware that fluconazole, even at low doses, may cause prolongation of the QT interval, leading to TDP. Serial electrocardiographic monitoring may be considered when fluconazole is administered in patients who are at risk for ventricular arrhythmias.</p>"	Fluconazole-induced torsade de pointes.			11302406	bcv_hard_492		
	D011188	"<span class=""chemical"">potassium</span>"	D003324	"<span class=""disease"">coronary artery disease</span>"	"<p>OBJECTIVE: To present a case of fluconazole-associated torsade de pointes (TDP) and discuss fluconazole's role in causing TDP. </p><p>CASE SUMMARY: A 68-year-old white woman with Candida glabrata isolated from a presacral abscess developed TDP eight days after commencing oral fluconazole The patient had no other risk factors for TDP, including <span class=""disease"">coronary artery disease</span>, cardiomyopathy, congestive heart failure, and electrolyte abnormalities There was a temporal association between the initiation of fluconazole and TDP. The TDP resolved when fluconazole was discontinued; however, the patient continued to have premature ventricular contractions and nonsustained ventricular tachycardia (NSVT) until six days after drug cessation </p><p>DISCUSSION: Use of the Naranjo probability scale indicates a probable relationship between the use of fluconazole and the development of TDP. The possible mechanism is depression of rapidly activating delayed rectifier <span class=""chemical"">potassium</span> currents. In our patient, there was no other etiology identified that could explain QT prolongation or TDP The complete disappearance of NSVT and premature ventricular contractions followed by normalization of QT interval after the drug was stopped strongly suggests fluconazole as the etiology. </p><p>CONCLUSIONS: Clinicians should be aware that fluconazole, even at low doses, may cause prolongation of the QT interval, leading to TDP. Serial electrocardiographic monitoring may be considered when fluconazole is administered in patients who are at risk for ventricular arrhythmias.</p>"	Fluconazole-induced torsade de pointes.			11302406	bcv_hard_493		
	D011188	"<span class=""chemical"">potassium</span>"	D009202	"<span class=""disease"">cardiomyopathy</span>"	"<p>OBJECTIVE: To present a case of fluconazole-associated torsade de pointes (TDP) and discuss fluconazole's role in causing TDP. </p><p>CASE SUMMARY: A 68-year-old white woman with Candida glabrata isolated from a presacral abscess developed TDP eight days after commencing oral fluconazole The patient had no other risk factors for TDP, including coronary artery disease, <span class=""disease"">cardiomyopathy</span>, congestive heart failure, and electrolyte abnormalities There was a temporal association between the initiation of fluconazole and TDP. The TDP resolved when fluconazole was discontinued; however, the patient continued to have premature ventricular contractions and nonsustained ventricular tachycardia (NSVT) until six days after drug cessation </p><p>DISCUSSION: Use of the Naranjo probability scale indicates a probable relationship between the use of fluconazole and the development of TDP. The possible mechanism is depression of rapidly activating delayed rectifier <span class=""chemical"">potassium</span> currents. In our patient, there was no other etiology identified that could explain QT prolongation or TDP The complete disappearance of NSVT and premature ventricular contractions followed by normalization of QT interval after the drug was stopped strongly suggests fluconazole as the etiology. </p><p>CONCLUSIONS: Clinicians should be aware that fluconazole, even at low doses, may cause prolongation of the QT interval, leading to TDP. Serial electrocardiographic monitoring may be considered when fluconazole is administered in patients who are at risk for ventricular arrhythmias.</p>"	Fluconazole-induced torsade de pointes.			11302406	bcv_hard_494		
	D001663	"<span class=""chemical"">bilirubin</span>"	D041781	"<span class=""disease"">cholestatic jaundice</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible <span class=""disease"">cholestatic jaundice</span>. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	"Methimazole-induced <span class=""disease"">cholestatic jaundice</span>."			14982270	bcv_hard_495		
	D001663	"<span class=""chemical"">bilirubin</span>"	D007565	"<span class=""disease"">jaundice/icterus</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe <span class=""disease"">jaundice</span> and itching 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of <span class=""disease"">jaundice</span> until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe <span class=""disease"">icterus</span>, pruritus, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_496		
	D001663	"<span class=""chemical"">bilirubin</span>"	D011537	"<span class=""disease"">pruritus/itching</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and <span class=""disease"">itching</span> 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, <span class=""disease"">pruritus</span>, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_497		
	D001663	"<span class=""chemical"">bilirubin</span>"	D006980	"<span class=""disease"">hyperthyroidism</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of <span class=""disease"">hyperthyroidism</span>. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_498		
	D001663	"<span class=""chemical"">bilirubin</span>"	D006932	"<span class=""disease"">hyperbilirubinemia</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and <span class=""disease"">hyperbilirubinemia</span>, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_499		
	D008713	"<span class=""chemical"">Methimazole</span>"	D006932	"<span class=""disease"">hyperbilirubinemia</span>"	"<span class=""chemical"">Methimazole</span> is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving <span class=""chemical"">methimazole</span> (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and <span class=""disease"">hyperbilirubinemia</span>, formed mainly of the conjugated fraction. <span class=""chemical"">Methimazole</span>-induced cholestasis was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma bilirubin levels were normal after 12 weeks without <span class=""chemical"">methimazole</span>. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue <span class=""chemical"">methimazole</span> therapy and avoid unnecessary invasive procedures."	"<span class=""chemical"">Methimazole</span>-induced cholestatic jaundice."			14982270	bcv_hard_500		
	D011433	"<span class=""chemical"">propranolol</span>"	D006932	"<span class=""disease"">hyperbilirubinemia</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and <span class=""chemical"">propranolol</span> (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and <span class=""disease"">hyperbilirubinemia</span>, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and <span class=""chemical"">propranolol</span> therapy was resumed. Over the following 9 days, the symptoms improved and plasma bilirubin levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_501		
	D001663	"<span class=""chemical"">bilirubin</span>"	D002779	"<span class=""disease"">cholestasis</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and propranolol (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced <span class=""disease"">cholestasis</span> was diagnosed, and propranolol therapy was resumed. Over the following 9 days, the symptoms improved and plasma <span class=""chemical"">bilirubin</span> levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible cholestatic jaundice. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	Methimazole-induced cholestatic jaundice.			14982270	bcv_hard_502		
	D011433	"<span class=""chemical"">propranolol</span>"	D041781	"<span class=""disease"">cholestatic jaundice</span>"	"Methimazole is a widely used and generally well-tolerated antithyroid agent. A 43-year-old woman had severe jaundice and itching 1 month after receiving methimazole (10 mg tid) and <span class=""chemical"">propranolol</span> (20 mg tid) for treatment of hyperthyroidism. The patient continued treatment for another 4 days after the appearance of jaundice until she finished both medications. When seen at the emergency department 2 weeks later, she still had severe icterus, pruritus, and hyperbilirubinemia, formed mainly of the conjugated fraction. Methimazole-induced cholestasis was diagnosed, and <span class=""chemical"">propranolol</span> therapy was resumed. Over the following 9 days, the symptoms improved and plasma bilirubin levels were normal after 12 weeks without methimazole. In rare cases within the first few weeks of therapy, this drug can cause severe and reversible <span class=""disease"">cholestatic jaundice</span>. Physicians and patients should be aware of this adverse effect so that, upon occurrence, they can discontinue methimazole therapy and avoid unnecessary invasive procedures."	"Methimazole-induced <span class=""disease"">cholestatic jaundice</span>."			14982270	bcv_hard_503		
	D015080	"<span class=""chemical"">mesna</span>"	D003221	"<span class=""disease"">confusion</span>"	"Twenty patients received 27 courses of ifosfamide administered as a 24-hour continuous infusion for 14 days without <span class=""chemical"">Mesna</span>. The goal of the study was to deliver a dose rate and total cumulative dose of ifosfamide that would be comparable to standard bolus or short-term infusions administered with <span class=""chemical"">Mesna</span>. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; <span class=""disease"">confusion</span> (1), nausea (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding <span class=""chemical"">Mesna</span> to the infusate in patients with persistent hematuria. The protracted infusion schedule for ifosfamide permits convenient outpatient administration without <span class=""chemical"">Mesna</span> and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"Ifosfamide continuous infusion without <span class=""chemical"">mesna</span>. A phase I trial of a 14-day cycle."			1899352	bcv_hard_504		
	D007069	"<span class=""chemical"">Ifosfamide</span>"	D007970	"<span class=""disease"">leukopenia</span>"	"Twenty patients received 27 courses of <span class=""chemical"">ifosfamide</span> administered as a 24-hour continuous infusion for 14 days without Mesna. The goal of the study was to deliver a dose rate and total cumulative dose of <span class=""chemical"">ifosfamide</span> that would be comparable to standard bolus or short-term infusions administered with Mesna. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; confusion (1), nausea (1), and Grade 2 <span class=""disease"">leukopenia</span> (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding Mesna to the infusate in patients with persistent hematuria. The protracted infusion schedule for <span class=""chemical"">ifosfamide</span> permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"<span class=""chemical"">Ifosfamide</span> continuous infusion without mesna. A phase I trial of a 14-day cycle."			1899352	bcv_hard_505		
	D007069	"<span class=""chemical"">Ifosfamide</span>"	D006417	"<span class=""disease"">hematuria</span>"	"Twenty patients received 27 courses of <span class=""chemical"">ifosfamide</span> administered as a 24-hour continuous infusion for 14 days without Mesna. The goal of the study was to deliver a dose rate and total cumulative dose of <span class=""chemical"">ifosfamide</span> that would be comparable to standard bolus or short-term infusions administered with Mesna. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic <span class=""disease"">hematuria</span> at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic <span class=""disease"">hematuria</span>. At 550 mg/m2/d, three patients experienced nonurologic toxicity; confusion (1), nausea (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of <span class=""disease"">hematuria</span> are not precise, and at least daily monitoring by urine Hematest is essential, adding Mesna to the infusate in patients with persistent <span class=""disease"">hematuria</span>. The protracted infusion schedule for <span class=""chemical"">ifosfamide</span> permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"<span class=""chemical"">Ifosfamide</span> continuous infusion without mesna. A phase I trial of a 14-day cycle."			1899352	bcv_hard_506		
	D007069	"<span class=""chemical"">Ifosfamide</span>"	D009325	"<span class=""disease"">nausea</span>"	"Twenty patients received 27 courses of <span class=""chemical"">ifosfamide</span> administered as a 24-hour continuous infusion for 14 days without Mesna. The goal of the study was to deliver a dose rate and total cumulative dose of <span class=""chemical"">ifosfamide</span> that would be comparable to standard bolus or short-term infusions administered with Mesna. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; confusion (1), <span class=""disease"">nausea</span> (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding Mesna to the infusate in patients with persistent hematuria. The protracted infusion schedule for <span class=""chemical"">ifosfamide</span> permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"<span class=""chemical"">Ifosfamide</span> continuous infusion without mesna. A phase I trial of a 14-day cycle."			1899352	bcv_hard_507		
	D015080	"<span class=""chemical"">mesna</span>"	D064420	"<span class=""disease"">toxicity</span>"	"Twenty patients received 27 courses of ifosfamide administered as a 24-hour continuous infusion for 14 days without <span class=""chemical"">Mesna</span>. The goal of the study was to deliver a dose rate and total cumulative dose of ifosfamide that would be comparable to standard bolus or short-term infusions administered with <span class=""chemical"">Mesna</span>. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic <span class=""disease"">toxicity</span>; confusion (1), nausea (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding <span class=""chemical"">Mesna</span> to the infusate in patients with persistent hematuria. The protracted infusion schedule for ifosfamide permits convenient outpatient administration without <span class=""chemical"">Mesna</span> and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"Ifosfamide continuous infusion without <span class=""chemical"">mesna</span>. A phase I trial of a 14-day cycle."			1899352	bcv_hard_508		
	D007069	"<span class=""chemical"">Ifosfamide</span>"	D003221	"<span class=""disease"">confusion</span>"	"Twenty patients received 27 courses of <span class=""chemical"">ifosfamide</span> administered as a 24-hour continuous infusion for 14 days without Mesna. The goal of the study was to deliver a dose rate and total cumulative dose of <span class=""chemical"">ifosfamide</span> that would be comparable to standard bolus or short-term infusions administered with Mesna. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; <span class=""disease"">confusion</span> (1), nausea (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding Mesna to the infusate in patients with persistent hematuria. The protracted infusion schedule for <span class=""chemical"">ifosfamide</span> permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"<span class=""chemical"">Ifosfamide</span> continuous infusion without mesna. A phase I trial of a 14-day cycle."			1899352	bcv_hard_509		
	D015080	"<span class=""chemical"">mesna</span>"	D007970	"<span class=""disease"">leukopenia</span>"	"Twenty patients received 27 courses of ifosfamide administered as a 24-hour continuous infusion for 14 days without <span class=""chemical"">Mesna</span>. The goal of the study was to deliver a dose rate and total cumulative dose of ifosfamide that would be comparable to standard bolus or short-term infusions administered with <span class=""chemical"">Mesna</span>. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; confusion (1), nausea (1), and Grade 2 <span class=""disease"">leukopenia</span> (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding <span class=""chemical"">Mesna</span> to the infusate in patients with persistent hematuria. The protracted infusion schedule for ifosfamide permits convenient outpatient administration without <span class=""chemical"">Mesna</span> and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"Ifosfamide continuous infusion without <span class=""chemical"">mesna</span>. A phase I trial of a 14-day cycle."			1899352	bcv_hard_510		
	D015080	"<span class=""chemical"">mesna</span>"	D009325	"<span class=""disease"">nausea</span>"	"Twenty patients received 27 courses of ifosfamide administered as a 24-hour continuous infusion for 14 days without <span class=""chemical"">Mesna</span>. The goal of the study was to deliver a dose rate and total cumulative dose of ifosfamide that would be comparable to standard bolus or short-term infusions administered with <span class=""chemical"">Mesna</span>. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic toxicity; confusion (1), <span class=""disease"">nausea</span> (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding <span class=""chemical"">Mesna</span> to the infusate in patients with persistent hematuria. The protracted infusion schedule for ifosfamide permits convenient outpatient administration without <span class=""chemical"">Mesna</span> and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"Ifosfamide continuous infusion without <span class=""chemical"">mesna</span>. A phase I trial of a 14-day cycle."			1899352	bcv_hard_511		
	D007069	"<span class=""chemical"">Ifosfamide</span>"	D064420	"<span class=""disease"">toxicity</span>"	"Twenty patients received 27 courses of <span class=""chemical"">ifosfamide</span> administered as a 24-hour continuous infusion for 14 days without Mesna. The goal of the study was to deliver a dose rate and total cumulative dose of <span class=""chemical"">ifosfamide</span> that would be comparable to standard bolus or short-term infusions administered with Mesna. Dose escalations proceeded from 200 to 300, 400, 450, 500, and 550 mg/m2/d. Four patients developed transient microscopic hematuria at 400, 450, and 500 mg/m2/d. There were no instances of macroscopic hematuria. At 550 mg/m2/d, three patients experienced nonurologic <span class=""disease"">toxicity</span>; confusion (1), nausea (1), and Grade 2 leukopenia (1). The recommended dose of 500 mg/m2/d delivers a total dose of 7 g/m2 per cycle, which is comparable to that delivered in clinical practice for bolus or short-term infusion. Because few patients received multiple courses over time, the cumulative effects are indeterminate in the present trial. The frequency and predictability of hematuria are not precise, and at least daily monitoring by urine Hematest is essential, adding Mesna to the infusate in patients with persistent hematuria. The protracted infusion schedule for <span class=""chemical"">ifosfamide</span> permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle. Clinical activity was demonstrated in a single patient, but a comparative trial of standard bolus schedules with the protracted infusion schedule will be necessary to determine if the clinical effectiveness of the drug is maintained."	"<span class=""chemical"">Ifosfamide</span> continuous infusion without mesna. A phase I trial of a 14-day cycle."			1899352	bcv_hard_512		
	D000662	"<span class=""chemical"">amphetamines</span>"	D019970|D019969	"<span class=""disease"">cocaine or amphetamine abuse</span>"	"<p>OBJECTIVE: The objective of this study was to determine the prevalence of positive plasma drug screening for cocaine or amphetamine in adult emergency department seizure patients. </p><p>METHODS: This prospective study evaluated consecutive eligible seizure patients who had a plasma sample collected as part of their clinical evaluation. Plasma was tested for amphetamine and the cocaine metabolite benzoylecgonine using enzyme-mediated immunoassay methodology. Plasma samples with benzoylecgonine greater than 150 ng/mL or an amphetamine greater than 500 ng/mL were defined as positive. Patient demographics, history of underlying drug or alcohol-related seizure disorder, estimated time from seizure to sample collection, history or suspicion of <span class=""disease"">cocaine or amphetamine abuse</span>, results of clinical urine testing for drugs of abuse, and assay results were recorded without patient identifiers. </p><p>RESULTS: Fourteen of 248 (5.6%, 95% CI 2.7%-8.5%) plasma samples were positive by immunoassay testing for benzoylecgonine and no samples (0%, 95% CI 0-1.2%) were positive for amphetamine. Positive test results were more common in patient visits where there was a history or suspicion of <span class=""disease"">cocaine or amphetamine abuse</span> (p < 0.0005). </p><p>CONCLUSIONS: During this study period, routine plasma screening for cocaine and <span class=""chemical"">amphetamines</span> in adult seizure patients had a low yield. As a result, routine plasma screening would yield few cases of stimulant drug in which there was neither a history nor suspicion of drug abuse in this population.</p>"	Screening for stimulant use in adult emergency department seizure patients.			11185967	bcv_hard_513		
