_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
	D000082	"<span class=""chemical"">paracetamol</span>"		D000799	"<span class=""disease"">angioedema</span>"	"In this study we investigated tolerability and reliability of nimesulide and <span class=""chemical"">paracetamol</span> in a very large number of patients with an exclusive well-documented history of NSAID-induced urticaria/<span class=""disease"">angioedema</span>."		11694026	11694026_D000082_D000799	bcv_easy_642				
	C012655	"<span class=""chemical"">nimesulide</span>"		D000799	"<span class=""disease"">angioedema</span>"	"In this study we investigated tolerability and reliability of <span class=""chemical"">nimesulide</span> and paracetamol in a very large number of patients with an exclusive well-documented history of NSAID-induced urticaria/<span class=""disease"">angioedema</span>."		11694026	11694026_C012655_D000799	bcv_easy_643				
	D000082	"<span class=""chemical"">paracetamol</span>"		D014581	"<span class=""disease"">urticaria</span>"	"A single-placebo-controlled oral challenge procedure with nimesulide or <span class=""chemical"">paracetamol</span> was applied to 829 patients with a history of NSAID-induced <span class=""disease"">urticaria</span>/angioedema."		11694026	11694026_D000082_D014581	bcv_easy_644				
	C012655	"<span class=""chemical"">nimesulide</span>"		D014581	"<span class=""disease"">urticaria</span>"	"A single-placebo-controlled oral challenge procedure with <span class=""chemical"">nimesulide</span> or paracetamol was applied to 829 patients with a history of NSAID-induced <span class=""disease"">urticaria</span>/angioedema."		11694026	11694026_C012655_D014581	bcv_easy_645				
	D000082	"<span class=""chemical"">paracetamol</span>"		D000799	"<span class=""disease"">angioedema</span>"	"A single-placebo-controlled oral challenge procedure with nimesulide or <span class=""chemical"">paracetamol</span> was applied to 829 patients with a history of NSAID-induced urticaria/<span class=""disease"">angioedema</span>."		11694026	11694026_D000082_D000799	bcv_easy_646				
	C012655	"<span class=""chemical"">nimesulide</span>"		D000799	"<span class=""disease"">angioedema</span>"	"A single-placebo-controlled oral challenge procedure with <span class=""chemical"">nimesulide</span> or paracetamol was applied to 829 patients with a history of NSAID-induced urticaria/<span class=""disease"">angioedema</span>."		11694026	11694026_C012655_D000799	bcv_easy_647				
	D000082	"<span class=""chemical"">paracetamol</span>"		D014581	"<span class=""disease"">urticaria</span>"	"Taken together, our results confirm the good tolerability of nimesulide and <span class=""chemical"">paracetamol</span> in patients who experienced <span class=""disease"">urticaria</span>/angioedema caused by NSAIDs."		11694026	11694026_D000082_D014581	bcv_easy_648				
	C012655	"<span class=""chemical"">nimesulide</span>"		D014581	"<span class=""disease"">urticaria</span>"	"Taken together, our results confirm the good tolerability of <span class=""chemical"">nimesulide</span> and paracetamol in patients who experienced <span class=""disease"">urticaria</span>/angioedema caused by NSAIDs."		11694026	11694026_C012655_D014581	bcv_easy_649				
	D000082	"<span class=""chemical"">paracetamol</span>"		D000799	"<span class=""disease"">angioedema</span>"	"Taken together, our results confirm the good tolerability of nimesulide and <span class=""chemical"">paracetamol</span> in patients who experienced urticaria/<span class=""disease"">angioedema</span> caused by NSAIDs."		11694026	11694026_D000082_D000799	bcv_easy_650				
	C012655	"<span class=""chemical"">nimesulide</span>"		D000799	"<span class=""disease"">angioedema</span>"	"Taken together, our results confirm the good tolerability of <span class=""chemical"">nimesulide</span> and paracetamol in patients who experienced urticaria/<span class=""disease"">angioedema</span> caused by NSAIDs."		11694026	11694026_C012655_D000799	bcv_easy_651				
	D004997	"<span class=""chemical"">ethinylestradiol</span>"		D054556	"<span class=""disease"">venous thromboembolism</span>"	"Absolute and attributable risk of <span class=""disease"">venous thromboembolism</span> in women on combined cyproterone acetate and <span class=""chemical"">ethinylestradiol</span>."		12851669	12851669_D004997_D054556	bcv_easy_652				
	D017373	"<span class=""chemical"">cyproterone acetate</span>"		D054556	"<span class=""disease"">venous thromboembolism</span>"	"Absolute and attributable risk of <span class=""disease"">venous thromboembolism</span> in women on combined <span class=""chemical"">cyproterone acetate</span> and ethinylestradiol."		12851669	12851669_D017373_D054556	bcv_easy_653				
	D003277	"<span class=""chemical"">combined oral contraceptives/COCs</span>"		D054556	"<span class=""disease"">venous thromboembolism/VTE</span>"	"OBJECTIVE: To achieve absolute risk estimates of <span class=""disease"">venous thromboembolism</span> (<span class=""disease"">VTE</span>) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on <span class=""chemical"">combined oral contraceptives</span> (<span class=""chemical"">COCs</span>)."		12851669	12851669_D003277_D054556	bcv_easy_654				
	D004997	"<span class=""chemical"">EE/ethinylestradiol</span>"		D054556	"<span class=""disease"">venous thromboembolism/VTE</span>"	"OBJECTIVE: To achieve absolute risk estimates of <span class=""disease"">venous thromboembolism</span> (<span class=""disease"">VTE</span>) among women on cyproterone acetate plus <span class=""chemical"">ethinylestradiol</span> (CPA/<span class=""chemical"">EE</span>), and among women on combined oral contraceptives (COCs)."		12851669	12851669_D004997_D054556	bcv_easy_655				
	D017373	"<span class=""chemical"">CPA/cyproterone acetate</span>"		D054556	"<span class=""disease"">venous thromboembolism/VTE</span>"	"OBJECTIVE: To achieve absolute risk estimates of <span class=""disease"">venous thromboembolism</span> (<span class=""disease"">VTE</span>) among women on <span class=""chemical"">cyproterone acetate</span> plus ethinylestradiol (<span class=""chemical"">CPA</span>/EE), and among women on combined oral contraceptives (COCs)."		12851669	12851669_D017373_D054556	bcv_easy_656				
	D003277	"<span class=""chemical"">COCs</span>"		D054556	"<span class=""disease"">VTE</span>"	"RESULTS: During the time frame of the study, 330 women were found to have had <span class=""disease"">VTE</span> while on <span class=""chemical"">COCs</span>."		12851669	12851669_D003277_D054556	bcv_easy_657				
	D017373	"<span class=""chemical"">CPA</span>"		D054556	"<span class=""disease"">VTE</span>"	"The corresponding absolute risk of <span class=""disease"">VTE</span> was 3.4 (range, 3.1-3.8) per 10 000 women years among the women on COCs, 4.2 (range, 3.2-5.2) per 10 000 women years among women on levonorgestrel-containing COCs, and 3.1 (range, 1.3-4.9) per 10 000 women years among the women on <span class=""chemical"">CPA</span>/EE."		12851669	12851669_D017373_D054556	bcv_easy_658				
	D016912	"<span class=""chemical"">levonorgestrel</span>"		D054556	"<span class=""disease"">VTE</span>"	"The corresponding absolute risk of <span class=""disease"">VTE</span> was 3.4 (range, 3.1-3.8) per 10 000 women years among the women on COCs, 4.2 (range, 3.2-5.2) per 10 000 women years among women on <span class=""chemical"">levonorgestrel</span>-containing COCs, and 3.1 (range, 1.3-4.9) per 10 000 women years among the women on CPA/EE."		12851669	12851669_D016912_D054556	bcv_easy_659				
	D003277	"<span class=""chemical"">COCs</span>"		D054556	"<span class=""disease"">VTE</span>"	"The corresponding absolute risk of <span class=""disease"">VTE</span> was 3.4 (range, 3.1-3.8) per 10 000 women years among the women on <span class=""chemical"">COCs</span>, 4.2 (range, 3.2-5.2) per 10 000 women years among women on levonorgestrel-containing <span class=""chemical"">COCs</span>, and 3.1 (range, 1.3-4.9) per 10 000 women years among the women on CPA/EE."		12851669	12851669_D003277_D054556	bcv_easy_660				
	D004997	"<span class=""chemical"">EE</span>"		D054556	"<span class=""disease"">VTE</span>"	"The corresponding absolute risk of <span class=""disease"">VTE</span> was 3.4 (range, 3.1-3.8) per 10 000 women years among the women on COCs, 4.2 (range, 3.2-5.2) per 10 000 women years among women on levonorgestrel-containing COCs, and 3.1 (range, 1.3-4.9) per 10 000 women years among the women on CPA/<span class=""chemical"">EE</span>."		12851669	12851669_D004997_D054556	bcv_easy_661				
	D017373	"<span class=""chemical"">CPA</span>"		D054556	"<span class=""disease"">VTE</span>"	"CONCLUSION: Our results suggest the absolute risk of <span class=""disease"">VTE</span> among Danish women on COCs is similar to that among women taking <span class=""chemical"">CPA</span>/EE."		12851669	12851669_D017373_D054556	bcv_easy_662				
	D004997	"<span class=""chemical"">EE</span>"		D054556	"<span class=""disease"">VTE</span>"	"CONCLUSION: Our results suggest the absolute risk of <span class=""disease"">VTE</span> among Danish women on COCs is similar to that among women taking CPA/<span class=""chemical"">EE</span>."		12851669	12851669_D004997_D054556	bcv_easy_663				
	D003277	"<span class=""chemical"">COCs</span>"		D054556	"<span class=""disease"">VTE</span>"	"CONCLUSION: Our results suggest the absolute risk of <span class=""disease"">VTE</span> among Danish women on <span class=""chemical"">COCs</span> is similar to that among women taking CPA/EE."		12851669	12851669_D003277_D054556	bcv_easy_664				
	D011718	"<span class=""chemical"">pyrazinamide</span>"		D000857	"<span class=""disease"">dysosmia</span>"	"Recurrent <span class=""disease"">dysosmia</span> induced by <span class=""chemical"">pyrazinamide</span>."		19674115	19674115_D011718_D000857	bcv_easy_665				
	D011718	"<span class=""chemical"">Pyrazinamide</span>"		D033461	"<span class=""disease"">hyperuricemia</span>"	"<span class=""chemical"">Pyrazinamide</span> can have adverse effects such as hepatic toxicity, <span class=""disease"">hyperuricemia</span> or digestive disorders."		19674115	19674115_D011718_D033461	bcv_easy_666				
	D011718	"<span class=""chemical"">Pyrazinamide</span>"		D056486	"<span class=""disease"">hepatic toxicity</span>"	"<span class=""chemical"">Pyrazinamide</span> can have adverse effects such as <span class=""disease"">hepatic toxicity</span>, hyperuricemia or digestive disorders."		19674115	19674115_D011718_D056486	bcv_easy_667				
	D011718	"<span class=""chemical"">pyrazinamide</span>"		D000857	"<span class=""disease"">olfactory disorder</span>"	"We report a case of reversible <span class=""disease"">olfactory disorder</span> related to <span class=""chemical"">pyrazinamide</span> in a woman, with a positive rechallenge."		19674115	19674115_D011718_D000857	bcv_easy_668				
	D011718	"<span class=""chemical"">pyrazinamide</span>"		D000857	"<span class=""disease"">Dysosmia</span>"	"<span class=""disease"">Dysosmia</span> disappeared completely after <span class=""chemical"">pyrazinamide</span> withdrawal and recurred after its rechallenge."		19674115	19674115_D011718_D000857	bcv_easy_669				
	D008625	"<span class=""chemical"">Tiopronin</span>"		D009393	"<span class=""disease"">nephritis</span>"	"A strong association has been found between <span class=""disease"">nephritis</span> and dermatitis due to <span class=""chemical"">Tiopronin</span> (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35."		3084782	3084782_D008625_D009393	bcv_easy_670				
	D010396	"<span class=""chemical"">D-Penicillamine</span>"		D009393	"<span class=""disease"">nephritis</span>"	"A strong association has been found between <span class=""disease"">nephritis</span> and dermatitis due to Tiopronin (a <span class=""chemical"">D-Penicillamine</span> like compound) and class I antigens B35-Cw4, and between dermatitis due to gold thiosulphate and B35."		3084782	3084782_D010396_D009393	bcv_easy_671				
	D010396	"<span class=""chemical"">D-Penicillamine</span>"		D003872	"<span class=""disease"">dermatitis</span>"	"A strong association has been found between nephritis and <span class=""disease"">dermatitis</span> due to Tiopronin (a <span class=""chemical"">D-Penicillamine</span> like compound) and class I antigens B35-Cw4, and between <span class=""disease"">dermatitis</span> due to gold thiosulphate and B35."		3084782	3084782_D010396_D003872	bcv_easy_672				
	D008625	"<span class=""chemical"">Tiopronin</span>"		D003872	"<span class=""disease"">dermatitis</span>"	"A strong association has been found between nephritis and <span class=""disease"">dermatitis</span> due to <span class=""chemical"">Tiopronin</span> (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between <span class=""disease"">dermatitis</span> due to gold thiosulphate and B35."		3084782	3084782_D008625_D003872	bcv_easy_673				
	D006046	"<span class=""chemical"">gold</span>"		D009393	"<span class=""disease"">nephritis</span>"	"A strong association has been found between <span class=""disease"">nephritis</span> and dermatitis due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between dermatitis due to <span class=""chemical"">gold</span> thiosulphate and B35."		3084782	3084782_D006046_D009393	bcv_easy_674				
	D006046	"<span class=""chemical"">gold</span>"		D003872	"<span class=""disease"">dermatitis</span>"	"A strong association has been found between nephritis and <span class=""disease"">dermatitis</span> due to Tiopronin (a D-Penicillamine like compound) and class I antigens B35-Cw4, and between <span class=""disease"">dermatitis</span> due to <span class=""chemical"">gold</span> thiosulphate and B35."		3084782	3084782_D006046_D003872	bcv_easy_675				
	D008625	"<span class=""chemical"">Tiopronin</span>"		D009393	"<span class=""disease"">nephritis</span>"	"Compared to healthy controls a lower DR5 frequency was observed in patients with RA except for the <span class=""chemical"">Tiopronin</span> related <span class=""disease"">nephritis</span> group."		3084782	3084782_D008625_D009393	bcv_easy_676				
	D008625	"<span class=""chemical"">Tiopronin</span>"		D001172	"<span class=""disease"">RA</span>"	"Compared to healthy controls a lower DR5 frequency was observed in patients with <span class=""disease"">RA</span> except for the <span class=""chemical"">Tiopronin</span> related nephritis group."		3084782	3084782_D008625_D001172	bcv_easy_677				
	D064704	"<span class=""chemical"">levofloxacin</span>"		D012852	"<span class=""disease"">sinusitis</span>"	"Open-label assessment of <span class=""chemical"">levofloxacin</span> for the treatment of acute bacterial <span class=""disease"">sinusitis</span> in adults."		9564988	9564988_D064704_D012852	bcv_easy_678				
	D064704	"<span class=""chemical"">levofloxacin</span>"		D012852	"<span class=""disease"">sinusitis</span>"	"PURPOSE: To evaluate the efficacy and safety of <span class=""chemical"">levofloxacin</span> (500 mg orally once daily for 10 to 14 days) in treating adult outpatients with acute bacterial <span class=""disease"">sinusitis</span>."		9564988	9564988_D064704_D012852	bcv_easy_679				
	D064704	"<span class=""chemical"">levofloxacin</span>"		D012852	"<span class=""disease"">sinusitis</span>"	"CONCLUSION: The results of this study indicate that <span class=""chemical"">levofloxacin</span> 500 mg once daily is an effective and safe treatment for acute bacterial <span class=""disease"">sinusitis</span>."		9564988	9564988_D064704_D012852	bcv_easy_680				
	D002220	"<span class=""chemical"">carbamazepine</span>"		D012640	"<span class=""disease"">seizures</span>"	"Chronic <span class=""chemical"">carbamazepine</span> inhibits the development of local anesthetic <span class=""disease"">seizures</span> kindled by cocaine and lidocaine."		2790457	2790457_D002220_D012640	bcv_easy_681				
	D008012	"<span class=""chemical"">lidocaine</span>"		D012640	"<span class=""disease"">seizures</span>"	"Chronic carbamazepine inhibits the development of local anesthetic <span class=""disease"">seizures</span> kindled by cocaine and <span class=""chemical"">lidocaine</span>."		2790457	2790457_D008012_D012640	bcv_easy_682				
	D002220	"<span class=""chemical"">CBZ/carbamazepine</span>"		D012640	"<span class=""disease"">seizures</span>"	"The effects of <span class=""chemical"">carbamazepine</span> (<span class=""chemical"">CBZ</span>) treatment on local anesthetic-kindled <span class=""disease"">seizures</span> and lethality were evaluated in different stages of the kindling process and under different methods of <span class=""chemical"">CBZ</span> administration."		2790457	2790457_D002220_D012640	bcv_easy_683				
	D002220	"<span class=""chemical"">CBZ</span>"		D012640	"<span class=""disease"">seizures</span>"	"Chronic oral <span class=""chemical"">CBZ</span> inhibited the development of both lidocaine- and cocaine-induced <span class=""disease"">seizures</span>, but had little effect on the fully developed local anesthetic <span class=""disease"">seizures</span>."		2790457	2790457_D002220_D012640	bcv_easy_684				
	D008012	"<span class=""chemical"">lidocaine</span>"		D012640	"<span class=""disease"">seizures</span>"	"Chronic oral CBZ inhibited the development of both <span class=""chemical"">lidocaine</span>- and cocaine-induced <span class=""disease"">seizures</span>, but had little effect on the fully developed local anesthetic <span class=""disease"">seizures</span>."		2790457	2790457_D008012_D012640	bcv_easy_685				
	D002220	"<span class=""chemical"">CBZ</span>"		D012640	"<span class=""disease"">seizure</span>"	"Chronic <span class=""chemical"">CBZ</span> also decreased the incidence of <span class=""disease"">seizure</span>-related mortality in the cocaine-injected rats."		2790457	2790457_D002220_D012640	bcv_easy_686				
	D002220	"<span class=""chemical"">CBZ</span>"		D012640	"<span class=""disease"">seizures</span>"	"Acute <span class=""chemical"">CBZ</span> over a range of doses (15-50 mg/kg) had no effect on completed lidocaine-kindled or acute cocaine-induced <span class=""disease"">seizures</span>."		2790457	2790457_D002220_D012640	bcv_easy_687				
	D008012	"<span class=""chemical"">lidocaine</span>"		D012640	"<span class=""disease"">seizures</span>"	"Acute CBZ over a range of doses (15-50 mg/kg) had no effect on completed <span class=""chemical"">lidocaine</span>-kindled or acute cocaine-induced <span class=""disease"">seizures</span>."		2790457	2790457_D008012_D012640	bcv_easy_688				
	D002220	"<span class=""chemical"">CBZ</span>"		D012640	"<span class=""disease"">seizures</span>"	"Repeated i.p. injection of <span class=""chemical"">CBZ</span> (15 mg/kg) also was without effect on the development of lidocaine- or cocaine-kindled <span class=""disease"">seizures</span>."		2790457	2790457_D002220_D012640	bcv_easy_689				
	D008012	"<span class=""chemical"">lidocaine</span>"		D012640	"<span class=""disease"">seizures</span>"	"Repeated i.p. injection of CBZ (15 mg/kg) also was without effect on the development of <span class=""chemical"">lidocaine</span>- or cocaine-kindled <span class=""disease"">seizures</span>."		2790457	2790457_D008012_D012640	bcv_easy_690				
	D002220	"<span class=""chemical"">CBZ</span>"		D012640	"<span class=""disease"">seizures/seizure</span>"	"The differential effects of <span class=""chemical"">CBZ</span> depending upon stage of <span class=""disease"">seizure</span> development suggest that distinct mechanisms underlie the development versus maintenance of local anesthetic-kindled <span class=""disease"">seizures</span>."		2790457	2790457_D002220_D012640	bcv_easy_691				
	D003520	"<span class=""chemical"">CYP</span>"		D001745	"<span class=""disease"">bladder inflammation</span>"	"The data suggest that in VIP(-/-) mice with <span class=""disease"">bladder inflammation</span>, inflammatory mediators are increased above that observed in WT with <span class=""chemical"">CYP</span>."		18483878	18483878_D003520_D001745	bcv_easy_692				
	D000583	"<span class=""chemical"">amikacin</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"An evaluation of <span class=""chemical"">amikacin</span> <span class=""disease"">nephrotoxicity</span> in the hematology/oncology population."		18356633	18356633_D000583_D007674	bcv_easy_693				
	D000583	"<span class=""chemical"">Amikacin</span>"		D009503	"<span class=""disease"">febrile neutropenia</span>"	"<span class=""chemical"">Amikacin</span> is an aminoglycoside commonly used to provide empirical double gram-negative treatment for <span class=""disease"">febrile neutropenia</span> and other suspected infections."		18356633	18356633_D000583_D009503	bcv_easy_694				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D009503	"<span class=""disease"">febrile neutropenia</span>"	"Amikacin is an <span class=""chemical"">aminoglycoside</span> commonly used to provide empirical double gram-negative treatment for <span class=""disease"">febrile neutropenia</span> and other suspected infections."		18356633	18356633_D000617_D009503	bcv_easy_695				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D007239	"<span class=""disease"">infections</span>"	"Amikacin is an <span class=""chemical"">aminoglycoside</span> commonly used to provide empirical double gram-negative treatment for febrile neutropenia and other suspected <span class=""disease"">infections</span>."		18356633	18356633_D000617_D007239	bcv_easy_696				
	D000583	"<span class=""chemical"">Amikacin</span>"		D007239	"<span class=""disease"">infections</span>"	"<span class=""chemical"">Amikacin</span> is an aminoglycoside commonly used to provide empirical double gram-negative treatment for febrile neutropenia and other suspected <span class=""disease"">infections</span>."		18356633	18356633_D000583_D007239	bcv_easy_697				
	D000583	"<span class=""chemical"">amikacin</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"To evaluate <span class=""chemical"">amikacin</span>-associated <span class=""disease"">nephrotoxicity</span> in an adult hematology/oncology population, a prospective, randomized, open-label trial was conducted at a university-affiliated medical center."		18356633	18356633_D000583_D007674	bcv_easy_698				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D006402|D009369	"<span class=""disease"">hematologic/oncologic disorder</span>"	"Forty patients with a diagnosis consistent with a <span class=""disease"">hematologic/oncologic disorder</span> that required treatment with an <span class=""chemical"">aminoglycoside</span> were randomized to either conventional or extended-interval amikacin."		18356633	18356633_D000617_D006402|D009369	bcv_easy_699				
	D000583	"<span class=""chemical"">amikacin</span>"		D006402|D009369	"<span class=""disease"">hematologic/oncologic disorder</span>"	"Forty patients with a diagnosis consistent with a <span class=""disease"">hematologic/oncologic disorder</span> that required treatment with an aminoglycoside were randomized to either conventional or extended-interval <span class=""chemical"">amikacin</span>."		18356633	18356633_D000583_D006402|D009369	bcv_easy_700				
	D003404	"<span class=""chemical"">creatinine</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"The occurrence of <span class=""disease"">nephrotoxicity</span> by means of an increase in serum <span class=""chemical"">creatinine</span> and evaluation of efficacy via amikacin serum concentrations with respective pathogens were assessed."		18356633	18356633_D003404_D007674	bcv_easy_701				
	D000583	"<span class=""chemical"">amikacin</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"The occurrence of <span class=""disease"">nephrotoxicity</span> by means of an increase in serum creatinine and evaluation of efficacy via <span class=""chemical"">amikacin</span> serum concentrations with respective pathogens were assessed."		18356633	18356633_D000583_D007674	bcv_easy_702				
	D002119	"<span class=""chemical"">Calcium carbonate</span>"		D064420	"<span class=""disease"">toxicity</span>"	"<span class=""chemical"">Calcium carbonate</span> <span class=""disease"">toxicity</span>: the updated milk-alkali syndrome; report of 3 cases and review of the literature."		16006300	16006300_D002119_D064420	bcv_easy_703				
	D002118	"<span class=""chemical"">calcium</span>"		D006934	"<span class=""disease"">milk-alkali syndrome/hypercalcemia</span>"	"METHODS: We report the clinical and laboratory data in 3 patients who presented with severe <span class=""disease"">hypercalcemia</span> (corrected serum <span class=""chemical"">calcium</span> > or = 14 mg/dL) and review the pertinent literature on <span class=""disease"">milk-alkali syndrome</span>."		16006300	16006300_D002118_D006934	bcv_easy_704				
	C097949	"<span class=""chemical"">1,25-dihydroxyvitamin D</span>"		D058186	"<span class=""disease"">acute renal insufficiency</span>"	"RESULTS: The 3 patients had <span class=""disease"">acute renal insufficiency</span>, relative metabolic alkalosis, and low parathyroid hormone (PTH), PTH-related peptide, and <span class=""chemical"">1,25-dihydroxyvitamin D</span> concentrations."		16006300	16006300_C097949_D058186	bcv_easy_705				
	C097949	"<span class=""chemical"">1,25-dihydroxyvitamin D</span>"		D000471	"<span class=""disease"">metabolic alkalosis</span>"	"RESULTS: The 3 patients had acute renal insufficiency, relative <span class=""disease"">metabolic alkalosis</span>, and low parathyroid hormone (PTH), PTH-related peptide, and <span class=""chemical"">1,25-dihydroxyvitamin D</span> concentrations."		16006300	16006300_C097949_D000471	bcv_easy_706				
	C019248	"<span class=""chemical"">pamidronate</span>"		D006996	"<span class=""disease"">hypocalcemia</span>"	"The 2 patients with the higher serum calcium concentrations received <span class=""chemical"">pamidronate</span> intravenously (60 and 30 mg, respectively), which caused severe <span class=""disease"">hypocalcemia</span>."		16006300	16006300_C019248_D006996	bcv_easy_707				
	D002118	"<span class=""chemical"">calcium</span>"		D006996	"<span class=""disease"">hypocalcemia</span>"	"The 2 patients with the higher serum <span class=""chemical"">calcium</span> concentrations received pamidronate intravenously (60 and 30 mg, respectively), which caused severe <span class=""disease"">hypocalcemia</span>."		16006300	16006300_D002118_D006996	bcv_easy_708				
	C019248	"<span class=""chemical"">Pamidronate</span>"		D006996	"<span class=""disease"">hypocalcemia</span>"	"<span class=""chemical"">Pamidronate</span> treatment is associated with considerable risk for <span class=""disease"">hypocalcemia</span>, even in cases of initially severe hypercalcemia."		16006300	16006300_C019248_D006996	bcv_easy_709				
	C019248	"<span class=""chemical"">Pamidronate</span>"		D006934	"<span class=""disease"">hypercalcemia</span>"	"<span class=""chemical"">Pamidronate</span> treatment is associated with considerable risk for hypocalcemia, even in cases of initially severe <span class=""disease"">hypercalcemia</span>."		16006300	16006300_C019248_D006934	bcv_easy_710				
	D010634	"<span class=""chemical"">phenobarbital</span>"		D063646	"<span class=""disease"">carcinogenic</span>"	"Anti-<span class=""disease"">carcinogenic</span> action of <span class=""chemical"">phenobarbital</span> given simultaneously with diethylnitrosamine in the rat."		3780814	3780814_D010634_D063646	bcv_easy_711				
	D004052	"<span class=""chemical"">diethylnitrosamine</span>"		D063646	"<span class=""disease"">carcinogenic</span>"	"Anti-<span class=""disease"">carcinogenic</span> action of phenobarbital given simultaneously with <span class=""chemical"">diethylnitrosamine</span> in the rat."		3780814	3780814_D004052_D063646	bcv_easy_712				
	D010634	"<span class=""chemical"">PB/phenobarbital</span>"		D063646	"<span class=""disease"">carcinogenesis</span>"	"The present work has been planned in order to elucidate the effect of <span class=""chemical"">phenobarbital</span> (<span class=""chemical"">PB</span>: 15 mg per rat of ingested dose) on <span class=""disease"">carcinogenesis</span> when it is administered simultaneously with diethylnitrosamine (DEN: 10 mg/kg/day)."		3780814	3780814_D010634_D063646	bcv_easy_713				
	D004052	"<span class=""chemical"">diethylnitrosamine/DEN</span>"		D063646	"<span class=""disease"">carcinogenesis</span>"	"The present work has been planned in order to elucidate the effect of phenobarbital (PB: 15 mg per rat of ingested dose) on <span class=""disease"">carcinogenesis</span> when it is administered simultaneously with <span class=""chemical"">diethylnitrosamine</span> (<span class=""chemical"">DEN</span>: 10 mg/kg/day)."		3780814	3780814_D004052_D063646	bcv_easy_714				
	D010634	"<span class=""chemical"">PB</span>"		D063646	"<span class=""disease"">hepatocarcinogenesis</span>"	"Wistar rats (180 g) were treated by DEN alone or by DEN + <span class=""chemical"">PB</span> during 2, 4 and 6 weeks according to our schedule for <span class=""disease"">hepatocarcinogenesis</span>."		3780814	3780814_D010634_D063646	bcv_easy_715				
	D004052	"<span class=""chemical"">DEN</span>"		D063646	"<span class=""disease"">hepatocarcinogenesis</span>"	"Wistar rats (180 g) were treated by <span class=""chemical"">DEN</span> alone or by <span class=""chemical"">DEN</span> + PB during 2, 4 and 6 weeks according to our schedule for <span class=""disease"">hepatocarcinogenesis</span>."		3780814	3780814_D004052_D063646	bcv_easy_716				
	D010634	"<span class=""chemical"">PB</span>"		D011230	"<span class=""disease"">preneoplastic foci</span>"	"After the end of the treatment, the number and the size of induced PAS positive <span class=""disease"">preneoplastic foci</span> was significantly reduced when <span class=""chemical"">PB</span> was given simultaneously with DEN for 4 and 6 weeks."		3780814	3780814_D010634_D011230	bcv_easy_717				
	D004052	"<span class=""chemical"">DEN</span>"		D011230	"<span class=""disease"">preneoplastic foci</span>"	"After the end of the treatment, the number and the size of induced PAS positive <span class=""disease"">preneoplastic foci</span> was significantly reduced when PB was given simultaneously with <span class=""chemical"">DEN</span> for 4 and 6 weeks."		3780814	3780814_D004052_D011230	bcv_easy_718				
	D004052	"<span class=""chemical"">DEN</span>"		D009369	"<span class=""disease"">tumor</span>"	"In <span class=""chemical"">DEN</span> + PB treated rats, the survival was prolonged and the <span class=""disease"">tumor</span> incidence decreased as compared with the results obtained by <span class=""chemical"">DEN</span> alone."		3780814	3780814_D004052_D009369	bcv_easy_719				
	D010634	"<span class=""chemical"">PB</span>"		D009369	"<span class=""disease"">tumor</span>"	"In DEN + <span class=""chemical"">PB</span> treated rats, the survival was prolonged and the <span class=""disease"">tumor</span> incidence decreased as compared with the results obtained by DEN alone."		3780814	3780814_D010634_D009369	bcv_easy_720				
	D010634	"<span class=""chemical"">PB</span>"		D063646	"<span class=""disease"">carcinogenesis</span>"	"It is concluded that <span class=""chemical"">PB</span>, which promotes <span class=""disease"">carcinogenesis</span> when administered after the DEN treatment, reduces the carcinogen effect when given simultaneously with DEN."		3780814	3780814_D010634_D063646	bcv_easy_721				
	D004052	"<span class=""chemical"">DEN</span>"		D063646	"<span class=""disease"">carcinogenesis</span>"	"It is concluded that PB, which promotes <span class=""disease"">carcinogenesis</span> when administered after the <span class=""chemical"">DEN</span> treatment, reduces the carcinogen effect when given simultaneously with <span class=""chemical"">DEN</span>."		3780814	3780814_D004052_D063646	bcv_easy_722				
	D013835	"<span class=""chemical"">thiamine pyrophosphate/TPP</span>"		D014899	"<span class=""disease"">Wernicke's encephalopathy</span>"	"We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed <span class=""disease"">Wernicke's encephalopathy</span> when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for <span class=""chemical"">thiamine pyrophosphate</span> (<span class=""chemical"">TPP</span>)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome."		3762968	3762968_D013835_D014899	bcv_easy_723				
