uniq_id	verify_relationship	conf_score	num_votes	percent_agree	pmid	unit_id	chemical_id	disease_id	relation_pair_id	sentence_id	in_gold
bcv_easy_458	yes_direct	2.4033	3	0.584872599839	761833.0	769152465.0	D000641	D003128	761833_D000641_D003128	761833_1	0
bcv_easy_458	no_relation	1.7058	2	0.415127400161	761833.0	769152465.0	D000641	D003128	761833_D000641_D003128	761833_1	0
bcv_easy_459	yes_direct	1.5882	2	0.385719489982	761833.0	769152466.0	D064751	D003128	761833_D064751_D003128	761833_2	0
bcv_easy_459	no_relation	2.5293	3	0.614280510018	761833.0	769152466.0	D064751	D003128	761833_D064751_D003128	761833_2	0
bcv_easy_46	yes_direct	3.7142	5	1.0	20552622.0	769152053.0	D000420	D013610	20552622_D000420_D013610	20552622_11	0
bcv_easy_460	yes_direct	0.0	0	0.0	761833.0	769152467.0	D007980	D003128	761833_D007980_D003128	761833_2	0
bcv_easy_460	no_relation	4.0587	5	1.0	761833.0	769152467.0	D007980	D003128	761833_D007980_D003128	761833_2	0
bcv_easy_462	yes_direct	1.647	2	0.405794958977	761833.0	769152469.0	D000641	D003128	761833_D000641_D003128	761833_4	0
bcv_easy_462	no_relation	2.4117	3	0.594205041023	761833.0	769152469.0	D000641	D003128	761833_D000641_D003128	761833_4	0
bcv_easy_463	yes_direct	0.0	0	0.0	761833.0	769152470.0	D007980	D003128	761833_D007980_D003128	761833_5	0
bcv_easy_463	no_relation	3.9999	5	1.0	761833.0	769152470.0	D007980	D003128	761833_D007980_D003128	761833_5	0
bcv_easy_464	yes_direct	1.5294	2	0.388064246023	761833.0	769152471.0	D000641	D003128	761833_D000641_D003128	761833_5	0
bcv_easy_464	no_relation	2.4117	3	0.611935753977	761833.0	769152471.0	D000641	D003128	761833_D000641_D003128	761833_5	0
bcv_easy_465	yes_direct	0.0	0	0.0	761833.0	769152472.0	D004298	D003128	761833_D004298_D003128	761833_6	0
bcv_easy_465	no_relation	3.9705	5	1.0	761833.0	769152472.0	D004298	D003128	761833_D004298_D003128	761833_6	0
bcv_easy_466	yes_direct	0.8529	1	0.20756370008	761833.0	769152473.0	D007980	D003128	761833_D007980_D003128	761833_6	0
bcv_easy_466	no_relation	3.2562	4	0.79243629992	761833.0	769152473.0	D007980	D003128	761833_D007980_D003128	761833_6	0
bcv_easy_467	yes_direct	1.647	2	0.397164146712	761833.0	769152474.0	D000641	D003128	761833_D000641_D003128	761833_6	0
bcv_easy_467	no_relation	2.4999	3	0.602835853288	761833.0	769152474.0	D000641	D003128	761833_D000641_D003128	761833_6	0
bcv_easy_468	yes_direct	0.8529	1	0.213294320654	761833.0	769152475.0	D007980	D001927	761833_D007980_D001927	761833_7	0
bcv_easy_468	no_relation	3.1458	4	0.786705679346	761833.0	769152475.0	D007980	D001927	761833_D007980_D001927	761833_7	0
bcv_easy_469	yes_direct	4.1241	5	1.0	6127992.0	769152476.0	D014700	D007022	6127992_D014700_D007022	6127992_1	1
bcv_easy_47	yes_direct	0.8529	1	0.2196893594	20552622.0	769152054.0	D001262	D013610	20552622_D001262_D013610	20552622_11	0
bcv_easy_47	no_relation	3.0294	4	0.7803106406	20552622.0	769152054.0	D001262	D013610	20552622_D001262_D013610	20552622_11	0
bcv_easy_470	yes_direct	1.6764	2	0.413038657698	6127992.0	769152477.0	D000319	D017202	6127992_D000319_D017202	6127992_1	0
bcv_easy_470	no_relation	2.3823	3	0.586961342302	6127992.0	769152477.0	D000319	D017202	6127992_D000319_D017202	6127992_1	0
bcv_easy_471	yes_direct	4.1861	5	1.0	6127992.0	769152478.0	D000319	D006333	6127992_D000319_D006333	6127992_1	1
bcv_easy_472	yes_direct	3.9999	5	1.0	6127992.0	769152479.0	D000319	D001919	6127992_D000319_D001919	6127992_1	1
bcv_easy_473	yes_direct	3.3835	4	0.825686953975	6127992.0	769152480.0	D014700	D006333	6127992_D014700_D006333	6127992_1	1
bcv_easy_473	no_relation	0.7143	1	0.174313046025	6127992.0	769152480.0	D014700	D006333	6127992_D014700_D006333	6127992_1	1
bcv_easy_474	yes_direct	4.1385	5	1.0	6127992.0	769152481.0	D000319	D007022	6127992_D000319_D007022	6127992_1	1
bcv_easy_475	yes_direct	1.5339	2	0.395324862761	6127992.0	769152482.0	D014700	D017202	6127992_D014700_D017202	6127992_1	0
bcv_easy_475	no_relation	2.3462	3	0.604675137239	6127992.0	769152482.0	D014700	D017202	6127992_D014700_D017202	6127992_1	0
bcv_easy_476	yes_direct	4.0185	5	1.0	6127992.0	769152483.0	D014700	D001919	6127992_D014700_D001919	6127992_1	1
bcv_easy_478	yes_direct	1.647	2	0.399146935511	12231232.0	769152485.0	D006220	D010300	12231232_D006220_D010300	12231232_2	0
bcv_easy_478	no_relation	2.4793	3	0.600853064489	12231232.0	769152485.0	D006220	D010300	12231232_D006220_D010300	12231232_2	0
bcv_easy_479	yes_direct	0.7941	1	0.2	12231232.0	769152486.0	C095756	D009127	12231232_C095756_D009127	12231232_4	0
bcv_easy_479	no_relation	3.1764	4	0.8	12231232.0	769152486.0	C095756	D009127	12231232_C095756_D009127	12231232_4	0
bcv_easy_48	yes_direct	3.1176	4	0.796993634481	625456.0	769152055.0	D002119	D053040	625456_D002119_D053040	625456_1	1
bcv_easy_48	no_relation	0.7941	1	0.203006365519	625456.0	769152055.0	D002119	D053040	625456_D002119_D053040	625456_1	1
bcv_easy_480	yes_direct	0.0	0	0.0	7752389.0	769152487.0	D015320	D053201	7752389_D015320_D053201	7752389_0	0
bcv_easy_480	no_relation	3.9897	5	1.0	7752389.0	769152487.0	D015320	D053201	7752389_D015320_D053201	7752389_0	0
bcv_easy_481	yes_direct	3.9789	5	1.0	7752389.0	769152488.0	D011453	D053201	7752389_D011453_D053201	7752389_8	0
bcv_easy_482	yes_direct	2.4146	3	0.590222439501	7752389.0	769152489.0	D015320	D053201	7752389_D015320_D053201	7752389_8	0
bcv_easy_482	no_relation	1.6764	2	0.409777560499	7752389.0	769152489.0	D015320	D053201	7752389_D015320_D053201	7752389_8	0
bcv_easy_485	yes_direct	4.0226	5	1.0	6540303.0	769152492.0	D004298	D002389	6540303_D004298_D002389	6540303_2	1
bcv_easy_486	yes_direct	0.0	0	0.0	6540303.0	769152493.0	D009638	D002389	6540303_D009638_D002389	6540303_2	0
bcv_easy_486	no_relation	3.0751	4	1.0	6540303.0	769152493.0	D009638	D002389	6540303_D009638_D002389	6540303_2	0
bcv_easy_487	yes_direct	1.6764	2	0.401407944832	6540303.0	769152494.0	D004298	D002389	6540303_D004298_D002389	6540303_8	1
bcv_easy_487	no_relation	2.4999	3	0.598592055168	6540303.0	769152494.0	D004298	D002389	6540303_D004298_D002389	6540303_8	1
bcv_easy_489	yes_direct	0.7143	1	0.179521978436	3950060.0	769152496.0	D000583	D007674	3950060_D000583_D007674	3950060_1	1
bcv_easy_489	no_relation	3.2646	4	0.820478021564	3950060.0	769152496.0	D000583	D007674	3950060_D000583_D007674	3950060_1	1
bcv_easy_49	yes_direct	4.0294	5	1.0	625456.0	769152056.0	D017693	D006934	625456_D017693_D006934	625456_1	1
bcv_easy_490	yes_direct	0.7941	1	0.201491969247	18589141.0	769152497.0	D006495	D013927	18589141_D006495_D013927	18589141_1	0
bcv_easy_490	no_relation	3.147	4	0.798508030753	18589141.0	769152497.0	D006495	D013927	18589141_D006495_D013927	18589141_1	0
bcv_easy_491	yes_direct	0.7941	1	0.195437093916	18589141.0	769152498.0	D006493	D013927	18589141_D006493_D013927	18589141_1	0
bcv_easy_491	no_relation	3.2691	4	0.804562906084	18589141.0	769152498.0	D006493	D013927	18589141_D006493_D013927	18589141_1	0
bcv_easy_492	yes_direct	3.2058	4	0.801470036751	2840807.0	769152499.0	D000324	D004421	2840807_D000324_D004421	2840807_0	1
bcv_easy_492	no_relation	0.7941	1	0.198529963249	2840807.0	769152499.0	D000324	D004421	2840807_D000324_D004421	2840807_0	1
bcv_easy_493	yes_direct	3.0163	4	0.791596682763	2840807.0	769152500.0	D009074	D004421	2840807_D009074_D004421	2840807_0	1
bcv_easy_493	no_relation	0.7941	1	0.208403317237	2840807.0	769152500.0	D009074	D004421	2840807_D009074_D004421	2840807_0	1
bcv_easy_494	yes_direct	0.0	0	0.0	2840807.0	769152501.0	D000324	D003866	2840807_D000324_D003866	2840807_3	0
bcv_easy_494	no_relation	4.1385	5	1.0	2840807.0	769152501.0	D000324	D003866	2840807_D000324_D003866	2840807_3	0
bcv_easy_495	yes_direct	0.0	0	0.0	2840807.0	769152502.0	D000324	D009069	2840807_D000324_D009069	2840807_3	0
bcv_easy_495	no_relation	4.1175	5	1.0	2840807.0	769152502.0	D000324	D009069	2840807_D000324_D009069	2840807_3	0
bcv_easy_496	yes_direct	4.0389	5	1.0	8267029.0	769152503.0	D010396	D005921	8267029_D010396_D005921	8267029_0	1
bcv_easy_497	yes_direct	0.7143	1	0.180858336498	8267029.0	769152504.0	D010396	D001172	8267029_D010396_D001172	8267029_0	0
bcv_easy_497	no_relation	3.2352	4	0.819141663502	8267029.0	769152504.0	D010396	D001172	8267029_D010396_D001172	8267029_0	0
bcv_easy_498	yes_direct	0.0	0	0.0	8267029.0	769152505.0	D010396	D001172	8267029_D010396_D001172	8267029_1	0
bcv_easy_498	no_relation	4.0882	5	1.0	8267029.0	769152505.0	D010396	D001172	8267029_D010396_D001172	8267029_1	0
bcv_easy_499	yes_direct	3.9167	5	1.0	8267029.0	769152506.0	D010396	D005921	8267029_D010396_D005921	8267029_1	1
bcv_easy_5	yes_direct	3.1176	4	0.80915673908	18006530.0	769152012.0	D015742	D010146	18006530_D015742_D010146	18006530_2	1
bcv_easy_5	no_relation	0.7353	1	0.19084326092	18006530.0	769152012.0	D015742	D010146	18006530_D015742_D010146	18006530_2	1
bcv_easy_500	yes_direct	2.2979	3	0.591312627055	8267029.0	769152507.0	D010396	D005921	8267029_D010396_D005921	8267029_6	1
bcv_easy_500	no_relation	1.5882	2	0.408687372945	8267029.0	769152507.0	D010396	D005921	8267029_D010396_D005921	8267029_6	1
bcv_easy_501	yes_direct	3.8823	5	1.0	8267029.0	769152508.0	D010396	D011507	8267029_D010396_D011507	8267029_6	0
bcv_easy_502	yes_direct	0.7353	1	0.18615661156	17943461.0	769152509.0	D015215	D002311	17943461_D015215_D002311	17943461_3	1
bcv_easy_502	no_relation	3.2146	4	0.81384338844	17943461.0	769152509.0	D015215	D002311	17943461_D015215_D002311	17943461_3	1
bcv_easy_503	yes_direct	3.8823	5	1.0	17943461.0	769152510.0	D015215	D002311	17943461_D015215_D002311	17943461_6	1
bcv_easy_504	yes_direct	2.2437	3	0.590059171598	1969772.0	769152511.0	D012964	D007022	1969772_D012964_D007022	1969772_7	0
bcv_easy_504	no_relation	1.5588	2	0.409940828402	1969772.0	769152511.0	D012964	D007022	1969772_D012964_D007022	1969772_7	0
bcv_easy_505	yes_direct	0.7941	1	0.201292775665	1969772.0	769152512.0	D004298	D007022	1969772_D004298_D007022	1969772_9	0
bcv_easy_505	no_relation	3.1509	4	0.798707224335	1969772.0	769152512.0	D004298	D007022	1969772_D004298_D007022	1969772_9	0
bcv_easy_507	yes_direct	1.5084	2	0.39064563748	1928887.0	769152514.0	D009270	D007022	1928887_D009270_D007022	1928887_0	0
bcv_easy_507	no_relation	2.3529	3	0.60935436252	1928887.0	769152514.0	D009270	D007022	1928887_D009270_D007022	1928887_0	0
bcv_easy_509	yes_direct	0.0	0	0.0	1928887.0	769152516.0	D009270	D007022	1928887_D009270_D007022	1928887_2	0
bcv_easy_509	no_relation	3.9836	5	1.0	1928887.0	769152516.0	D009270	D007022	1928887_D009270_D007022	1928887_2	0
bcv_easy_51	yes_direct	3.8823	5	1.0	625456.0	769152058.0	D017693	D053040	625456_D017693_D053040	625456_1	1
bcv_easy_510	yes_direct	0.7353	1	0.192971866471	1928887.0	769152517.0	D009270	D062787	1928887_D009270_D062787	1928887_3	0
bcv_easy_510	no_relation	3.0751	4	0.807028133529	1928887.0	769152517.0	D009270	D062787	1928887_D009270_D062787	1928887_3	0
bcv_easy_512	yes_direct	0.0	0	0.0	1928887.0	769152519.0	D002216	D062787	1928887_D002216_D062787	1928887_3	0
bcv_easy_512	no_relation	4.0294	5	1.0	1928887.0	769152519.0	D002216	D062787	1928887_D002216_D062787	1928887_3	0
bcv_easy_513	yes_direct	0.7941	1	0.198529963249	1928887.0	769152520.0	D009270	D007022	1928887_D009270_D007022	1928887_4	0
bcv_easy_513	no_relation	3.2058	4	0.801470036751	1928887.0	769152520.0	D009270	D007022	1928887_D009270_D007022	1928887_4	0
bcv_easy_514	yes_direct	0.7941	1	0.198529963249	1928887.0	769152521.0	D009270	D007022	1928887_D009270_D007022	1928887_5	0
bcv_easy_514	no_relation	3.2058	4	0.801470036751	1928887.0	769152521.0	D009270	D007022	1928887_D009270_D007022	1928887_5	0
bcv_easy_515	yes_direct	0.0	0	0.0	14975762.0	769152522.0	D004317	D009369	14975762_D004317_D009369	14975762_1	0
bcv_easy_515	no_relation	4.0587	5	1.0	14975762.0	769152522.0	D004317	D009369	14975762_D004317_D009369	14975762_1	0
bcv_easy_516	yes_direct	0.7941	1	0.207689289918	14975762.0	769152523.0	D004317	D006333	14975762_D004317_D006333	14975762_8	1
bcv_easy_516	no_relation	3.0294	4	0.792310710082	14975762.0	769152523.0	D004317	D006333	14975762_D004317_D006333	14975762_8	1
bcv_easy_517	yes_direct	1.5882	2	0.39705	3961813.0	769152524.0	D010755	D009422	3961813_D010755_D009422	3961813_0	0
bcv_easy_517	no_relation	2.4118	3	0.60295	3961813.0	769152524.0	D010755	D009422	3961813_D010755_D009422	3961813_0	0
bcv_easy_518	yes_direct	0.0	0	0.0	3961813.0	769152525.0	D003345	D009422	3961813_D003345_D009422	3961813_0	0
bcv_easy_518	no_relation	4.0363	5	1.0	3961813.0	769152525.0	D003345	D009422	3961813_D003345_D009422	3961813_0	0
bcv_easy_519	yes_direct	1.5882	2	0.402983938494	3961813.0	769152526.0	D007531	D009422	3961813_D007531_D009422	3961813_3	1
bcv_easy_519	no_relation	2.3529	3	0.597016061506	3961813.0	769152526.0	D007531	D009422	3961813_D007531_D009422	3961813_3	1
bcv_easy_52	yes_direct	3.1765	4	0.814758765742	17366349.0	769152059.0	C092292	D009459	17366349_C092292_D009459	17366349_0	1
bcv_easy_52	no_relation	0.7222	1	0.185241234258	17366349.0	769152059.0	C092292	D009459	17366349_C092292_D009459	17366349_0	1
bcv_easy_520	yes_direct	0.0	0	0.0	3961813.0	769152527.0	D003345	D009422	3961813_D003345_D009422	3961813_3	0
bcv_easy_520	no_relation	3.9456	5	1.0	3961813.0	769152527.0	D003345	D009422	3961813_D003345_D009422	3961813_3	0
bcv_easy_523	yes_direct	0.8462	1	0.210361457764	3961813.0	769152530.0	D007531	D020258	3961813_D007531_D020258	3961813_4	0
bcv_easy_523	no_relation	3.1764	4	0.789638542236	3961813.0	769152530.0	D007531	D020258	3961813_D007531_D020258	3961813_4	0
bcv_easy_525	yes_direct	2.3529	3	0.597016061506	3961813.0	769152532.0	C025541	D009410	3961813_C025541_D009410	3961813_6	1
bcv_easy_525	no_relation	1.5882	2	0.402983938494	3961813.0	769152532.0	C025541	D009410	3961813_C025541_D009410	3961813_6	1
bcv_easy_526	yes_direct	1.6176	2	0.395685037059	20735774.0	769152533.0	D000082	D008107	20735774_D000082_D008107	20735774_6	0
bcv_easy_526	no_relation	2.4705	3	0.604314962941	20735774.0	769152533.0	D000082	D008107	20735774_D000082_D008107	20735774_6	0
bcv_easy_527	yes_direct	0.7941	1	0.198049680766	7843916.0	769152534.0	D013256	D005902	7843916_D013256_D005902	7843916_13	0
bcv_easy_527	no_relation	3.2155	4	0.801950319234	7843916.0	769152534.0	D013256	D005902	7843916_D013256_D005902	7843916_13	0
bcv_easy_528	yes_direct	3.0588	4	0.794101612191	7843916.0	769152535.0	D013256	D005901	7843916_D013256_D005901	7843916_13	0
bcv_easy_528	no_relation	0.7931	1	0.205898387809	7843916.0	769152535.0	D013256	D005901	7843916_D013256_D005901	7843916_13	0
bcv_easy_529	yes_direct	3.0882	4	0.807689289918	18441470.0	769152536.0	D008094	D054537	18441470_D008094_D054537	18441470_0	1
bcv_easy_529	no_relation	0.7353	1	0.192310710082	18441470.0	769152536.0	D008094	D054537	18441470_D008094_D054537	18441470_0	1
bcv_easy_530	yes_direct	3.9411	5	1.0	18441470.0	769152537.0	D008094	D012804	18441470_D008094_D012804	18441470_1	1
bcv_easy_531	yes_direct	3.9999	5	1.0	18441470.0	769152538.0	D008094	D054537	18441470_D008094_D054537	18441470_2	1
bcv_easy_532	yes_direct	2.9495	4	0.794114479565	18441470.0	769152539.0	D008094	D013575	18441470_D008094_D013575	18441470_2	0
bcv_easy_532	no_relation	0.7647	1	0.205885520435	18441470.0	769152539.0	D008094	D013575	18441470_D008094_D013575	18441470_2	0
bcv_easy_533	yes_direct	0.7941	1	0.202773096369	18441470.0	769152540.0	D008094	D013575	18441470_D008094_D013575	18441470_3	0
bcv_easy_533	no_relation	3.1221	4	0.797226903631	18441470.0	769152540.0	D008094	D013575	18441470_D008094_D013575	18441470_3	0
bcv_easy_534	yes_direct	1.4412	2	0.385440346607	11302406.0	769152541.0	D015725	D009202	11302406_D015725_D009202	11302406_2	0
bcv_easy_534	no_relation	2.2979	3	0.614559653393	11302406.0	769152541.0	D015725	D009202	11302406_D015725_D009202	11302406_2	0
bcv_easy_536	yes_direct	0.0	0	0.0	11302406.0	769152543.0	D015725	D006333	11302406_D015725_D006333	11302406_2	0
bcv_easy_536	no_relation	4.0588	5	1.0	11302406.0	769152543.0	D015725	D006333	11302406_D015725_D006333	11302406_2	0
bcv_easy_537	yes_direct	1.6764	2	0.416745388555	11302406.0	769152544.0	D015725	D018879	11302406_D015725_D018879	11302406_3	0
bcv_easy_537	no_relation	2.3462	3	0.583254611445	11302406.0	769152544.0	D015725	D018879	11302406_D015725_D018879	11302406_3	0
bcv_easy_538	yes_direct	1.6814	2	0.419835701266	11302406.0	769152545.0	D015725	D017180	11302406_D015725_D017180	11302406_3	0
bcv_easy_538	no_relation	2.3235	3	0.580164298734	11302406.0	769152545.0	D015725	D017180	11302406_D015725_D017180	11302406_3	0
bcv_easy_539	yes_direct	0.7059	1	0.176479411985	11302406.0	769152546.0	D011188	D003866	11302406_D011188_D003866	11302406_4	0
bcv_easy_539	no_relation	3.294	4	0.823520588015	11302406.0	769152546.0	D011188	D003866	11302406_D011188_D003866	11302406_4	0
bcv_easy_54	yes_direct	3.9117	5	1.0	17366349.0	769152061.0	C092292	D009459	17366349_C092292_D009459	17366349_3	1
bcv_easy_540	yes_direct	3.2352	4	0.814809217983	11302406.0	769152547.0	D015725	D018879	11302406_D015725_D018879	11302406_5	0
bcv_easy_540	no_relation	0.7353	1	0.185190782017	11302406.0	769152547.0	D015725	D018879	11302406_D015725_D018879	11302406_5	0
bcv_easy_541	yes_direct	3.1509	4	0.798707224335	11302406.0	769152548.0	D015725	D008133	11302406_D015725_D008133	11302406_5	0
bcv_easy_541	no_relation	0.7941	1	0.201292775665	11302406.0	769152548.0	D015725	D008133	11302406_D015725_D008133	11302406_5	0
bcv_easy_542	yes_direct	1.5294	2	0.512035890053	11302406.0	769152549.0	D015725	D017180	11302406_D015725_D017180	11302406_5	0
bcv_easy_542	no_relation	1.4575	2	0.487964109947	11302406.0	769152549.0	D015725	D017180	11302406_D015725_D017180	11302406_5	0
bcv_easy_543	yes_direct	2.2941	3	0.603313609467	11302406.0	769152550.0	D015725	D008133	11302406_D015725_D008133	11302406_6	0
bcv_easy_543	no_relation	1.5084	2	0.396686390533	11302406.0	769152550.0	D015725	D008133	11302406_D015725_D008133	11302406_6	0
bcv_easy_544	yes_direct	0.7647	1	0.186995647283	11302406.0	769152551.0	D015725	D001145	11302406_D015725_D001145	11302406_7	0
bcv_easy_544	no_relation	3.3247	4	0.813004352717	11302406.0	769152551.0	D015725	D001145	11302406_D015725_D001145	11302406_7	0
bcv_easy_545	yes_direct	4.0293	5	1.0	14982270.0	769152552.0	D011433	D007565	14982270_D011433_D007565	14982270_2	0
bcv_easy_546	yes_direct	3.2058	4	0.795622068349	14982270.0	769152553.0	D008713	D011537	14982270_D008713_D011537	14982270_2	1
bcv_easy_546	no_relation	0.8235	1	0.204377931651	14982270.0	769152553.0	D008713	D011537	14982270_D008713_D011537	14982270_2	1
bcv_easy_547	yes_direct	4.0293	5	1.0	14982270.0	769152554.0	D008713	D007565	14982270_D008713_D007565	14982270_2	0
bcv_easy_548	yes_direct	0.7941	1	0.202809347465	14982270.0	769152555.0	D011433	D006980	14982270_D011433_D006980	14982270_2	0
bcv_easy_548	no_relation	3.1214	4	0.797190652535	14982270.0	769152555.0	D011433	D006980	14982270_D011433_D006980	14982270_2	0
bcv_easy_549	yes_direct	3.8823	5	1.0	14982270.0	769152556.0	D011433	D011537	14982270_D011433_D011537	14982270_2	0
bcv_easy_55	yes_direct	4.0653	5	1.0	17366349.0	769152062.0	C092292	D009459	17366349_C092292_D009459	17366349_4	1
bcv_easy_550	yes_direct	0.0	0	0.0	14982270.0	769152557.0	D008713	D006980	14982270_D008713_D006980	14982270_2	0
bcv_easy_550	no_relation	4.0038	5	1.0	14982270.0	769152557.0	D008713	D006980	14982270_D008713_D006980	14982270_2	0
bcv_easy_551	yes_direct	0.0	0	0.0	14982270.0	769152558.0	D011433	D002779	14982270_D011433_D002779	14982270_5	0
bcv_easy_551	no_relation	3.9999	5	1.0	14982270.0	769152558.0	D011433	D002779	14982270_D011433_D002779	14982270_5	0
bcv_easy_552	yes_direct	3.2048	4	0.813380371057	7619765.0	769152559.0	D005047	D009203	7619765_D005047_D009203	7619765_0	1
bcv_easy_552	no_relation	0.7353	1	0.186619628943	7619765.0	769152559.0	D005047	D009203	7619765_D005047_D009203	7619765_0	1
bcv_easy_553	yes_direct	1.647	2	0.411760294007	7619765.0	769152560.0	D005047	D003327	7619765_D005047_D003327	7619765_1	0
bcv_easy_553	no_relation	2.3529	3	0.588239705993	7619765.0	769152560.0	D005047	D003327	7619765_D005047_D003327	7619765_1	0
bcv_easy_554	yes_direct	3.8954	5	1.0	7619765.0	769152561.0	D005047	D009203	7619765_D005047_D009203	7619765_1	1
bcv_easy_555	yes_direct	4.0587	5	1.0	3686155.0	769152562.0	D001971	D011605	3686155_D001971_D011605	3686155_0	1
bcv_easy_556	yes_direct	0.8462	1	0.212607723424	3686155.0	769152563.0	D001971	D007775	3686155_D001971_D007775	3686155_1	0
bcv_easy_556	no_relation	3.1339	4	0.787392276576	3686155.0	769152563.0	D001971	D007775	3686155_D001971_D007775	3686155_1	0
bcv_easy_557	yes_direct	2.2941	3	0.582096369034	3686155.0	769152564.0	D001971	D001523	3686155_D001971_D001523	3686155_1	0
bcv_easy_557	no_relation	1.647	2	0.417903630966	3686155.0	769152564.0	D001971	D001523	3686155_D001971_D001523	3686155_1	0
bcv_easy_558	yes_direct	4.0028	5	1.0	3686155.0	769152565.0	D001971	D011605	3686155_D001971_D011605	3686155_1	1
bcv_easy_559	yes_direct	3.8823	5	1.0	3686155.0	769152566.0	D001971	D011605	3686155_D001971_D011605	3686155_2	1
bcv_easy_560	yes_direct	0.0	0	0.0	3686155.0	769152567.0	D001971	D010300	3686155_D001971_D010300	3686155_2	0
bcv_easy_560	no_relation	4.0283	5	1.0	3686155.0	769152567.0	D001971	D010300	3686155_D001971_D010300	3686155_2	0
bcv_easy_561	yes_direct	3.9695	5	1.0	3686155.0	769152568.0	D001971	D011605	3686155_D001971_D011605	3686155_3	1
bcv_easy_562	yes_direct	0.7143	1	0.183638841042	1899352.0	769152569.0	D015080	D006417	1899352_D015080_D006417	1899352_9	0
bcv_easy_562	no_relation	3.1754	4	0.816361158958	1899352.0	769152569.0	D015080	D006417	1899352_D015080_D006417	1899352_9	0
bcv_easy_563	yes_direct	1.646	2	0.414661796196	11185967.0	769152570.0	D003042	D012640	11185967_D003042_D012640	11185967_1	0
bcv_easy_563	no_relation	2.3235	3	0.585338203804	11185967.0	769152570.0	D003042	D012640	11185967_D003042_D012640	11185967_1	0
bcv_easy_564	yes_direct	0.7941	1	0.195653780767	11185967.0	769152571.0	D000661	D012640	11185967_D000661_D012640	11185967_1	0
bcv_easy_564	no_relation	3.2646	4	0.804346219233	11185967.0	769152571.0	D000661	D012640	11185967_D000661_D012640	11185967_1	0
bcv_easy_565	yes_direct	4.0587	5	1.0	11185967.0	769152572.0	D000431	D012640	11185967_D000431_D012640	11185967_5	0
bcv_easy_566	yes_direct	0.7143	1	0.179897244749	11185967.0	769152573.0	D000431	D019970|D019969	11185967_D000431_D019970|D019969	11185967_5	0
bcv_easy_566	no_relation	3.2563	4	0.820102755251	11185967.0	769152573.0	D000431	D019970|D019969	11185967_D000431_D019970|D019969	11185967_5	0
bcv_easy_568	yes_direct	0.7941	1	0.20126216545	11185967.0	769152575.0	D000662	D012640	11185967_D000662_D012640	11185967_8	0
bcv_easy_568	no_relation	3.1515	4	0.79873783455	11185967.0	769152575.0	D000662	D012640	11185967_D000662_D012640	11185967_8	0
bcv_easy_569	yes_direct	3.9411	5	1.0	384871.0	769152576.0	D007538	D009901	384871_D007538_D009901	384871_0	1
bcv_easy_57	yes_direct	3.9705	5	1.0	17366349.0	769152064.0	C092292	D009459	17366349_C092292_D009459	17366349_5	1
bcv_easy_570	yes_direct	3.9999	5	1.0	384871.0	769152577.0	D004977	D009901	384871_D004977_D009901	384871_0	1
bcv_easy_571	yes_direct	3.9755	5	1.0	384871.0	769152578.0	D004977	D064420	384871_D004977_D064420	384871_5	0
bcv_easy_572	yes_direct	0.0	0	0.0	19274460.0	769152579.0	C400082	D009101	19274460_C400082_D009101	19274460_0	0
bcv_easy_572	no_relation	3.9999	5	1.0	19274460.0	769152579.0	C400082	D009101	19274460_C400082_D009101	19274460_0	0
bcv_easy_573	yes_direct	0.0	0	0.0	19274460.0	769152580.0	D003520	D009101	19274460_D003520_D009101	19274460_0	0
bcv_easy_573	no_relation	3.9117	5	1.0	19274460.0	769152580.0	D003520	D009101	19274460_D003520_D009101	19274460_0	0
bcv_easy_574	yes_direct	0.7941	1	0.205901418311	19274460.0	769152581.0	D003907	D009101	19274460_D003907_D009101	19274460_0	0
bcv_easy_574	no_relation	3.0626	4	0.794098581689	19274460.0	769152581.0	D003907	D009101	19274460_D003907_D009101	19274460_0	0
bcv_easy_575	yes_direct	0.0	0	0.0	19274460.0	769152582.0	C400082	D009101	19274460_C400082_D009101	19274460_1	0
bcv_easy_575	no_relation	3.8823	5	1.0	19274460.0	769152582.0	C400082	D009101	19274460_C400082_D009101	19274460_1	0
bcv_easy_576	yes_direct	0.0	0	0.0	19274460.0	769152583.0	D003520	D009101	19274460_D003520_D009101	19274460_1	0
bcv_easy_576	no_relation	3.9705	5	1.0	19274460.0	769152583.0	D003520	D009101	19274460_D003520_D009101	19274460_1	0
bcv_easy_577	yes_direct	0.0	0	0.0	19274460.0	769152584.0	D003907	D009101	19274460_D003907_D009101	19274460_1	0
bcv_easy_577	no_relation	4.0338	5	1.0	19274460.0	769152584.0	D003907	D009101	19274460_D003907_D009101	19274460_1	0
bcv_easy_578	yes_direct	0.0	0	0.0	19274460.0	769152585.0	C400082	D009101	19274460_C400082_D009101	19274460_8	0
bcv_easy_578	no_relation	4.081	5	1.0	19274460.0	769152585.0	C400082	D009101	19274460_C400082_D009101	19274460_8	0
bcv_easy_579	yes_direct	0.7941	1	0.198049680766	19274460.0	769152586.0	D003520	D009101	19274460_D003520_D009101	19274460_8	0
bcv_easy_579	no_relation	3.2155	4	0.801950319234	19274460.0	769152586.0	D003520	D009101	19274460_D003520_D009101	19274460_8	0
bcv_easy_58	yes_direct	2.4117	3	0.607404608991	7282516.0	769152065.0	D004317	D009202	7282516_D004317_D009202	7282516_0	1
