_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pub_rel_id	pubmed_id	subject_end	subject_start	subject_text	subject_type
706124847	4/21/2015 23:39:07	true	1618871970		4/21/2015 23:35:46	true	elite	0.6	32160874	VNM	44	Hanoi	42.117.138.126	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:43:48	true	1618873535	true	4/21/2015 23:37:45	false	elite	0.7333	31684238	VNM	44	Hanoi	117.7.169.55	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:46:52	true	1618874661	true	4/21/2015 23:37:54	true	elite	0.4	32252373	VNM	44	Hanoi	113.160.133.124	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:54:59	true	1618877443		4/21/2015 23:49:23	false	coinworker	0.7	23778084	USA	PA	State College	174.49.132.28	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:56:12	true	1618877818	true	4/21/2015 23:52:41	true	clixsense	0.3	6344072	CAN	BC	Burnaby	172.218.166.58	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:57:45	true	1618878463		4/21/2015 23:51:18	false	prodege	0.7	25257275	CAN	BC	Port Coquitlam	70.68.58.9	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:58:26	true	1618878769	true	4/21/2015 23:49:14	true	neodev	0.6	24089746	JAM	10	Spanish Town	208.131.184.40	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/21/2015 23:59:17	true	1618879068	true	4/21/2015 23:52:39	true	neodev	0.2	19074389	UKR	8	Krivoy Rog	193.151.12.69	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:00:19	true	1618879425		4/21/2015 23:55:23	true	neodev	0.5	11227018	ESP	51	Málaga	77.224.219.183	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:01:55	true	1618879890	true	4/21/2015 23:52:49	true	clixsense	0.3	20841624	PER	15	Lima	190.232.84.66	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:02:39	true	1618880157	true	4/21/2015 23:54:35	true	neodev	0.6	29533882	GRC	21	Lárisa	109.242.98.153	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:03:42	true	1618880453	true	4/21/2015 23:54:02	true	neodev	0.6	31505865	UKR	26	Zaporozhe	93.77.197.74	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:04:14	true	1618880644		4/21/2015 23:54:53	false	elite	0.7	25986991	FIN			85.76.74.97	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:04:40	true	1618880805		4/21/2015 23:54:26	false	neodev	0.7	24053725	MKD	41	Skopje	77.29.127.83	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:05:21	true	1618881015	true	4/21/2015 23:58:04	false	neodev	0.7	11182466	ARG			190.228.243.196	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:06:27	true	1618881487		4/21/2015 23:56:42	true	neodev	0.6	13021762	IDN	30	Bandung	36.72.122.176	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:07:22	true	1618881919	true	4/21/2015 23:59:58	true	neodev	0.6	25747978	PRT	9	Faro	85.246.208.56	positive		other	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:08:59	true	1618882612	true	4/21/2015 23:53:22	true	clixsense	0.6	6591664	MEX	15	Mexico	189.249.184.102	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:09:16	true	1618882713		4/21/2015 23:55:30	false	dollarsignup	1	19597177	PRT	2	Açores	78.29.155.19	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:10:31	true	1618883237	true	4/21/2015 23:56:21	true	neodev	0.4	30502081	BIH			31.223.132.126	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:10:43	true	1618883315	true	4/21/2015 23:56:27	false	neodev	0.7	31573887	CAN	QC	Montréal	70.35.208.45	positive		other	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:10:55	true	1618883386		4/22/2015 00:05:13	false	elite	0.8	30507455	CAN	BC	Richmond	174.6.142.227	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:11:09	true	1618883438		4/22/2015 00:01:49	true	gifthunterclub	0.6818	29269406	ESP	56	Barcelona	81.36.82.46	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:11:34	true	1618883596	true	4/21/2015 23:59:42	true	neodev	0.3	18159407	MKD	E2	Ohrid	77.28.38.214	speculative		may_cause	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:13:19	true	1618884234		4/22/2015 00:08:54	false	clixsense	0.7	32462651	POL	72	Gluszyca	82.177.21.211	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:13:36	true	1618884297	true	4/22/2015 00:02:26	false	clixsense	0.7368	29877782	IDN	4	Jakarta	124.195.117.234	speculative		other	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:14:16	true	1618884470		4/22/2015 00:08:14	false	instagc	0.9	30379067	CAN	AB	Calgary	108.181.24.95	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:14:23	true	1618884508	true	4/22/2015 00:09:47	true	points4rewards	0.5	20306700	USA	WA	Bothell	50.46.244.34	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:15:34	true	1618884968	true	4/22/2015 00:10:25	true	neodev	0.6	11029325	CAN	QC	Vaudreuil	70.80.60.146	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:16:09	true	1618885235		4/22/2015 00:02:04	false	clixsense	0.7273	32083470	PHL	D9	San Juan	112.198.77.35	speculative		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:16:56	true	1618885528	true	4/22/2015 00:00:33	true	neodev	0.3	29126615	VNM	44	Hanoi	14.170.21.108	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
706124847	4/22/2015 00:17:15	true	1618885611	true	4/22/2015 00:06:33	false	elite	0.7	32525963	PRT	14	Lisbon	79.168.223.197	positive		used_to_treat	speculative	used_to_treat	"&quot;<span class=""form_object"">low-dose 5-ASA</span>&quot;"	"&quot;<span class=""form_subject"">colitis-associated dysplasias</span>&quot;"	"<div class=""formatted_sentence"">These data suggest that <span class=""object_text"">low-dose 5-ASA</span> may be efficacious in preventing <span class=""subject_text"">colitis-associated dysplasias</span> and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.</div>"	speculative	9	38	24	low-dose 5-ASA	drug	These data suggest that low-dose 5-ASA may be efficacious in preventing colitis-associated dysplasias and provide strong support for optimizing this therapy for the prevention of colonic neoplasms in patients with ulcerative colitis.	drug_disease_71	18452197	101	72	colitis-associated dysplasias	disease
