uniq_id	verify_relationship	conf_score	num_votes	percent_agree	pmid	unit_id	chemical_id	disease_id	relation_pair_id	sentence_id
bcv_sentence_task_befree_359	yes_direct	3.5694	4	0.801230106175	7798824.0	770956285.0	D014859	D006470	7798824_D014859_D006470	7798824_10
bcv_sentence_task_befree_359	no_relation	0.8855	1	0.198769893825	7798824.0	770956285.0	D014859	D006470	7798824_D014859_D006470	7798824_10
bcv_sentence_task_befree_3590	no_relation	4.5413	5	1.0	20384650.0	770959518.0	D000638	D001281	20384650_D000638_D001281	20384650_0
bcv_sentence_task_befree_3591	no_relation	4.6782	5	1.0	20384650.0	770959519.0	C118667	D001281	20384650_C118667_D001281	20384650_0
bcv_sentence_task_befree_3592	no_relation	4.2943	5	1.0	20384650.0	770959520.0	D000638	D001281	20384650_D000638_D001281	20384650_1
bcv_sentence_task_befree_3593	no_relation	4.4053	5	1.0	20384650.0	770959521.0	C118667	D001281	20384650_C118667_D001281	20384650_1
bcv_sentence_task_befree_3594	no_relation	4.3293	5	1.0	20384650.0	770959522.0	D000638	D001281	20384650_D000638_D001281	20384650_6
bcv_sentence_task_befree_3595	no_relation	2.7198	3	0.623764419879	20384650.0	770959523.0	C118667	D001281	20384650_C118667_D001281	20384650_6
bcv_sentence_task_befree_3595	yes_direct	1.6405	2	0.376235580121	20384650.0	770959523.0	C118667	D001281	20384650_C118667_D001281	20384650_6
bcv_sentence_task_befree_3596	no_relation	4.3402	5	1.0	20384650.0	770959524.0	D000638	D001281	20384650_D000638_D001281	20384650_7
bcv_sentence_task_befree_3597	no_relation	4.3566	5	1.0	20384650.0	770959525.0	C118667	D001281	20384650_C118667_D001281	20384650_7
bcv_sentence_task_befree_3598	no_relation	4.4131	5	1.0	20384650.0	770959526.0	D000638	D001281	20384650_D000638_D001281	20384650_10
bcv_sentence_task_befree_3599	no_relation	4.3588	5	1.0	20384650.0	770959527.0	C118667	D001281	20384650_C118667_D001281	20384650_10
bcv_sentence_task_befree_36	yes_direct	2.8919	3	0.613041358404	1455308.0	770955962.0	D001839	D015408	1455308_D001839_D015408	1455308_11
bcv_sentence_task_befree_36	no_relation	1.8254	2	0.386958641596	1455308.0	770955962.0	D001839	D015408	1455308_D001839_D015408	1455308_11
bcv_sentence_task_befree_360	no_relation	4.4515	5	1.0	7798824.0	770956286.0	D001241	D006470	7798824_D001241_D006470	7798824_11
bcv_sentence_task_befree_3600	no_relation	3.7174	4	0.815648586976	20400335.0	770959528.0	D006493	D013923	20400335_D006493_D013923	20400335_2
bcv_sentence_task_befree_3600	yes_direct	0.8402	1	0.184351413024	20400335.0	770959528.0	D006493	D013923	20400335_D006493_D013923	20400335_2
bcv_sentence_task_befree_3601	no_relation	3.4807	4	0.816433279385	20400335.0	770959529.0	D006493	D006470	20400335_D006493_D006470	20400335_2
bcv_sentence_task_befree_3601	yes_direct	0.7826	1	0.183566720615	20400335.0	770959529.0	D006493	D006470	20400335_D006493_D006470	20400335_2
bcv_sentence_task_befree_3602	no_relation	4.3227	5	1.0	20400335.0	770959530.0	D001241	D057049	20400335_D001241_D057049	20400335_9
bcv_sentence_task_befree_3603	no_relation	3.6314	4	0.812103050362	20400335.0	770959531.0	D014859	D006470	20400335_D014859_D006470	20400335_9
bcv_sentence_task_befree_3603	yes_direct	0.8402	1	0.187896949638	20400335.0	770959531.0	D014859	D006470	20400335_D014859_D006470	20400335_9
bcv_sentence_task_befree_3604	no_relation	3.6005	4	0.797064553263	20400335.0	770959532.0	D001241	D006470	20400335_D001241_D006470	20400335_9
bcv_sentence_task_befree_3604	yes_direct	0.9167	1	0.202935446737	20400335.0	770959532.0	D001241	D006470	20400335_D001241_D006470	20400335_9
bcv_sentence_task_befree_3605	no_relation	4.5933	5	1.0	20400335.0	770959533.0	D001241	D013923	20400335_D001241_D013923	20400335_9
bcv_sentence_task_befree_3606	no_relation	4.3466	5	1.0	20400335.0	770959534.0	D014859	D057049	20400335_D014859_D057049	20400335_9
bcv_sentence_task_befree_3607	no_relation	3.6285	4	0.795601552393	20400335.0	770959535.0	D014859	D013923	20400335_D014859_D013923	20400335_9
bcv_sentence_task_befree_3607	yes_direct	0.9322	1	0.204398447607	20400335.0	770959535.0	D014859	D013923	20400335_D014859_D013923	20400335_9
bcv_sentence_task_befree_3608	no_relation	4.4975	5	1.0	20415154.0	770959536.0	D010100	D014474	20415154_D010100_D014474	20415154_0
bcv_sentence_task_befree_3609	no_relation	4.5703	5	1.0	20415154.0	770959537.0	D010100	D014474	20415154_D010100_D014474	20415154_1
bcv_sentence_task_befree_361	yes_direct	4.5619	5	1.0	7798824.0	770956287.0	D001241	D010146	7798824_D001241_D010146	7798824_11
bcv_sentence_task_befree_3610	no_relation	4.4931	5	1.0	20419369.0	770959538.0	D003276	D010146	20419369_D003276_D010146	20419369_0
bcv_sentence_task_befree_3611	no_relation	4.6051	5	1.0	20427683.0	770959539.0	D010100	D003929	20427683_D010100_D003929	20427683_0
bcv_sentence_task_befree_3612	no_relation	4.5544	5	1.0	20427683.0	770959540.0	D010100	D017719	20427683_D010100_D017719	20427683_2
bcv_sentence_task_befree_3613	no_relation	3.6746	4	0.834112679893	20459362.0	770959541.0	D004298	D013981	20459362_D004298_D013981	20459362_4
bcv_sentence_task_befree_3613	yes_direct	0.7308	1	0.165887320107	20459362.0	770959541.0	D004298	D013981	20459362_D004298_D013981	20459362_4
bcv_sentence_task_befree_3614	no_relation	4.5613	5	1.0	20459362.0	770959542.0	D018698	D013981	20459362_D018698_D013981	20459362_5
bcv_sentence_task_befree_3615	no_relation	4.3508	5	1.0	20459362.0	770959543.0	D004298	D013981	20459362_D004298_D013981	20459362_5
bcv_sentence_task_befree_3616	no_relation	4.5169	5	1.0	20459362.0	770959544.0	D004298	D013981	20459362_D004298_D013981	20459362_8
bcv_sentence_task_befree_3617	no_relation	4.4533	5	1.0	20471765.0	770959545.0	D015363	D004927	20471765_D015363_D004927	20471765_0
bcv_sentence_task_befree_3618	no_relation	4.4055	5	1.0	20471765.0	770959546.0	D015363	D009369	20471765_D015363_D009369	20471765_0
bcv_sentence_task_befree_3619	no_relation	4.4883	5	1.0	20471765.0	770959547.0	C059500	D004927	20471765_C059500_D004927	20471765_1
bcv_sentence_task_befree_362	no_relation	4.5185	5	1.0	7798824.0	770956288.0	D014859	D020521	7798824_D014859_D020521	7798824_12
bcv_sentence_task_befree_3620	no_relation	3.6189	4	0.815012499155	20515944.0	770959548.0	C400082	C562729	20515944_C400082_C562729	20515944_0
bcv_sentence_task_befree_3620	yes_direct	0.8214	1	0.184987500845	20515944.0	770959548.0	C400082	C562729	20515944_C400082_C562729	20515944_0
bcv_sentence_task_befree_3621	no_relation	3.7585	4	0.836746961129	20515944.0	770959549.0	C400082	C562729	20515944_C400082_C562729	20515944_2
bcv_sentence_task_befree_3621	yes_direct	0.7333	1	0.163253038871	20515944.0	770959549.0	C400082	C562729	20515944_C400082_C562729	20515944_2
bcv_sentence_task_befree_3622	no_relation	4.5175	5	1.0	20515944.0	770959550.0	C400082	D009369	20515944_C400082_D009369	20515944_2
bcv_sentence_task_befree_3623	no_relation	4.4924	5	1.0	20515944.0	770959551.0	C400082	D009336	20515944_C400082_D009336	20515944_2
bcv_sentence_task_befree_3624	no_relation	4.5803	5	1.0	20515944.0	770959552.0	C400082	C562729	20515944_C400082_C562729	20515944_3
bcv_sentence_task_befree_3625	no_relation	3.5386	4	0.809822409374	20515944.0	770959553.0	C400082	D003643	20515944_C400082_D003643	20515944_6
bcv_sentence_task_befree_3625	yes_direct	0.831	1	0.190177590626	20515944.0	770959553.0	C400082	D003643	20515944_C400082_D003643	20515944_6
bcv_sentence_task_befree_3626	no_relation	4.7666	5	1.0	20515944.0	770959554.0	C400082	C562729	20515944_C400082_C562729	20515944_7
bcv_sentence_task_befree_3627	no_relation	4.7539	5	1.0	20515944.0	770959555.0	C400082	D003643	20515944_C400082_D003643	20515944_7
bcv_sentence_task_befree_3628	no_relation	4.539	5	1.0	20515944.0	770959556.0	C400082	C562729	20515944_C400082_C562729	20515944_9
bcv_sentence_task_befree_3629	no_relation	3.7195	4	0.821262971958	20515944.0	770959557.0	C400082	C562729	20515944_C400082_C562729	20515944_10
bcv_sentence_task_befree_3629	yes_direct	0.8095	1	0.178737028042	20515944.0	770959557.0	C400082	C562729	20515944_C400082_C562729	20515944_10
bcv_sentence_task_befree_363	no_relation	4.4546	5	1.0	7798824.0	770956289.0	D014859	D012214	7798824_D014859_D012214	7798824_12
bcv_sentence_task_befree_3630	no_relation	4.3878	5	1.0	20515944.0	770959558.0	C400082	C562729	20515944_C400082_C562729	20515944_11
bcv_sentence_task_befree_3631	no_relation	2.6649	3	0.599851438347	20528617.0	770959559.0	D012964	D001145	20528617_D012964_D001145	20528617_2
bcv_sentence_task_befree_3631	yes_direct	1.7777	2	0.400148561653	20528617.0	770959559.0	D012964	D001145	20528617_D012964_D001145	20528617_2
bcv_sentence_task_befree_3632	no_relation	2.5903	3	0.597697171074	20528617.0	770959560.0	D012964	D014839	20528617_D012964_D014839	20528617_2
bcv_sentence_task_befree_3632	yes_direct	1.7435	2	0.402302828926	20528617.0	770959560.0	D012964	D014839	20528617_D012964_D014839	20528617_2
bcv_sentence_task_befree_3633	no_relation	3.7319	4	0.809733553203	20528617.0	770959561.0	D002118	D012128	20528617_D002118_D012128	20528617_2
bcv_sentence_task_befree_3633	yes_direct	0.8769	1	0.190266446797	20528617.0	770959561.0	D002118	D012128	20528617_D002118_D012128	20528617_2
bcv_sentence_task_befree_3634	no_relation	3.6865	4	0.819404312069	20528617.0	770959562.0	D002118	D011041	20528617_D002118_D011041	20528617_2
bcv_sentence_task_befree_3634	yes_direct	0.8125	1	0.180595687931	20528617.0	770959562.0	D002118	D011041	20528617_D002118_D011041	20528617_2
bcv_sentence_task_befree_3635	no_relation	2.628	3	0.609405435488	20528617.0	770959563.0	D012964	D018476	20528617_D012964_D018476	20528617_2
bcv_sentence_task_befree_3635	yes_direct	1.6844	2	0.390594564512	20528617.0	770959563.0	D012964	D018476	20528617_D012964_D018476	20528617_2
bcv_sentence_task_befree_3636	no_relation	2.7444	3	0.628095390671	20528617.0	770959564.0	D012964	D011041	20528617_D012964_D011041	20528617_2
bcv_sentence_task_befree_3636	yes_direct	1.625	2	0.371904609329	20528617.0	770959564.0	D012964	D011041	20528617_D012964_D011041	20528617_2
bcv_sentence_task_befree_3637	no_relation	2.7583	3	0.603553532745	20528617.0	770959565.0	D002118	D015746	20528617_D002118_D015746	20528617_2
bcv_sentence_task_befree_3637	yes_direct	1.8118	2	0.396446467255	20528617.0	770959565.0	D002118	D015746	20528617_D002118_D015746	20528617_2
bcv_sentence_task_befree_3638	yes_direct	4.0955	5	1.0	20528617.0	770959566.0	D012964	D015746	20528617_D012964_D015746	20528617_2
bcv_sentence_task_befree_3639	no_relation	3.5076	4	0.806752840517	20528617.0	770959567.0	D002118	D001145	20528617_D002118_D001145	20528617_2
bcv_sentence_task_befree_3639	yes_direct	0.8402	1	0.193247159483	20528617.0	770959567.0	D002118	D001145	20528617_D002118_D001145	20528617_2
bcv_sentence_task_befree_364	no_relation	4.4075	5	1.0	7798824.0	770956290.0	D001241	D020521	7798824_D001241_D020521	7798824_12
bcv_sentence_task_befree_3640	no_relation	3.5595	4	0.80903243403	20528617.0	770959568.0	D012964	D012640	20528617_D012964_D012640	20528617_2
bcv_sentence_task_befree_3640	yes_direct	0.8402	1	0.19096756597	20528617.0	770959568.0	D012964	D012640	20528617_D012964_D012640	20528617_2
bcv_sentence_task_befree_3641	no_relation	3.609	4	0.796407449907	20528617.0	770959569.0	D002118	D003643	20528617_D002118_D003643	20528617_2
bcv_sentence_task_befree_3641	yes_direct	0.9226	1	0.203592550093	20528617.0	770959569.0	D002118	D003643	20528617_D002118_D003643	20528617_2
bcv_sentence_task_befree_3642	no_relation	4.5958	5	1.0	20528617.0	770959570.0	D002118	D014839	20528617_D002118_D014839	20528617_2
bcv_sentence_task_befree_3643	no_relation	2.6919	3	0.599025323779	20528617.0	770959571.0	D002118	D018476	20528617_D002118_D018476	20528617_2
bcv_sentence_task_befree_3643	yes_indirect	0.95	1	0.211402376608	20528617.0	770959571.0	D002118	D018476	20528617_D002118_D018476	20528617_2
bcv_sentence_task_befree_3643	yes_direct	0.8519	1	0.189572299613	20528617.0	770959571.0	D002118	D018476	20528617_D002118_D018476	20528617_2
bcv_sentence_task_befree_3644	no_relation	3.6303	4	0.812056816911	20528617.0	770959572.0	D012964	D009325	20528617_D012964_D009325	20528617_2
bcv_sentence_task_befree_3644	yes_direct	0.8402	1	0.187943183089	20528617.0	770959572.0	D012964	D009325	20528617_D012964_D009325	20528617_2
bcv_sentence_task_befree_3645	no_relation	4.7284	5	1.0	20528617.0	770959573.0	D012964	D012128	20528617_D012964_D012128	20528617_2
bcv_sentence_task_befree_3646	no_relation	2.7099	3	0.61109482467	20528617.0	770959574.0	D002118	D012640	20528617_D002118_D012640	20528617_2
bcv_sentence_task_befree_3646	yes_direct	1.7246	2	0.38890517533	20528617.0	770959574.0	D002118	D012640	20528617_D002118_D012640	20528617_2
bcv_sentence_task_befree_3647	no_relation	4.4703	5	1.0	20528617.0	770959575.0	D012964	D003643	20528617_D012964_D003643	20528617_2
bcv_sentence_task_befree_3648	no_relation	1.8013	2	0.40511424973	20528617.0	770959576.0	D002118	D009325	20528617_D002118_D009325	20528617_2
bcv_sentence_task_befree_3648	yes_direct	1.6951	2	0.381229758906	20528617.0	770959576.0	D002118	D009325	20528617_D002118_D009325	20528617_2
bcv_sentence_task_befree_3648	yes_indirect	0.95	1	0.213655991364	20528617.0	770959576.0	D002118	D009325	20528617_D002118_D009325	20528617_2
bcv_sentence_task_befree_3649	no_relation	4.5049	5	1.0	20532438.0	770959577.0	D017311	D020521	20532438_D017311_D020521	20532438_0
bcv_sentence_task_befree_365	no_relation	4.4823	5	1.0	7798824.0	770956291.0	D001241	D012214	7798824_D001241_D012214	7798824_12
bcv_sentence_task_befree_3650	no_relation	4.2278	5	1.0	20532438.0	770959578.0	D020913	D020521	20532438_D020913_D020521	20532438_0
bcv_sentence_task_befree_3651	no_relation	2.7495	3	0.59892826802	20532438.0	770959579.0	D017311	D020521	20532438_D017311_D020521	20532438_1
bcv_sentence_task_befree_3651	yes_direct	1.8412	2	0.40107173198	20532438.0	770959579.0	D017311	D020521	20532438_D017311_D020521	20532438_1
bcv_sentence_task_befree_3652	no_relation	3.4553	4	0.780929349546	20532438.0	770959580.0	D001262	D020521	20532438_D001262_D020521	20532438_1
bcv_sentence_task_befree_3652	yes_direct	0.9693	1	0.219070650454	20532438.0	770959580.0	D001262	D020521	20532438_D001262_D020521	20532438_1
bcv_sentence_task_befree_3653	yes_direct	3.6431	4	0.823169216169	20532438.0	770959581.0	D020913	D020521	20532438_D020913_D020521	20532438_1
bcv_sentence_task_befree_3653	no_relation	0.7826	1	0.176830783831	20532438.0	770959581.0	D020913	D020521	20532438_D020913_D020521	20532438_1
bcv_sentence_task_befree_3654	no_relation	4.6297	5	1.0	20536462.0	770959582.0	C026455	D006509	20536462_C026455_D006509	20536462_0
bcv_sentence_task_befree_3655	no_relation	4.5923	5	1.0	20536462.0	770959583.0	C026455	D019694	20536462_C026455_D019694	20536462_2
bcv_sentence_task_befree_3656	no_relation	4.6414	5	1.0	20536462.0	770959584.0	D009705	D019694	20536462_D009705_D019694	20536462_2
bcv_sentence_task_befree_3657	no_relation	4.4827	5	1.0	20536462.0	770959585.0	D012254	D019698	20536462_D012254_D019698	20536462_3
bcv_sentence_task_befree_3658	no_relation	4.2615	5	1.0	20536462.0	770959586.0	C026455	D019698	20536462_C026455_D019698	20536462_3
bcv_sentence_task_befree_3659	no_relation	3.4952	4	0.791163022319	20536462.0	770959587.0	D012254	D006526	20536462_D012254_D006526	20536462_3
bcv_sentence_task_befree_3659	yes_direct	0.9226	1	0.208836977681	20536462.0	770959587.0	D012254	D006526	20536462_D012254_D006526	20536462_3
bcv_sentence_task_befree_366	no_relation	4.417	5	1.0	7798824.0	770956292.0	D001241	D004617	7798824_D001241_D004617	7798824_13
bcv_sentence_task_befree_3660	no_relation	4.3436	5	1.0	20536462.0	770959588.0	C026455	D006526	20536462_C026455_D006526	20536462_3
bcv_sentence_task_befree_3661	no_relation	4.5282	5	1.0	20536462.0	770959589.0	C026455	D006526	20536462_C026455_D006526	20536462_4
bcv_sentence_task_befree_3662	no_relation	4.5126	5	1.0	20536462.0	770959590.0	D012254	D006526	20536462_D012254_D006526	20536462_4
bcv_sentence_task_befree_3663	no_relation	4.5595	5	1.0	20536462.0	770959591.0	C026455	D019694	20536462_C026455_D019694	20536462_5
bcv_sentence_task_befree_3664	yes_direct	4.2972	5	1.0	20540689.0	770959592.0	D002945	D020258	20540689_D002945_D020258	20540689_1
bcv_sentence_task_befree_3665	yes_direct	4.4334	5	1.0	20540689.0	770959593.0	D002945	D006463	20540689_D002945_D006463	20540689_1
bcv_sentence_task_befree_3666	no_relation	4.4797	5	1.0	20540689.0	770959594.0	D002945	D009369	20540689_D002945_D009369	20540689_1
bcv_sentence_task_befree_3667	no_relation	2.8157	3	0.611563606351	20540689.0	770959595.0	D002945	D006528	20540689_D002945_D006528	20540689_3
bcv_sentence_task_befree_3667	yes_direct	1.7884	2	0.388436393649	20540689.0	770959595.0	D002945	D006528	20540689_D002945_D006528	20540689_3
bcv_sentence_task_befree_3668	no_relation	2.7713	3	0.602377950702	20540689.0	770959596.0	D002945	D001201	20540689_D002945_D001201	20540689_4
bcv_sentence_task_befree_3668	yes_direct	1.8293	2	0.397622049298	20540689.0	770959596.0	D002945	D001201	20540689_D002945_D001201	20540689_4
bcv_sentence_task_befree_3669	no_relation	4.3656	5	1.0	20540689.0	770959597.0	D002945	D009369	20540689_D002945_D009369	20540689_5
bcv_sentence_task_befree_367	no_relation	3.7342	4	0.819694442005	7798824.0	770956293.0	D001241	D012214	7798824_D001241_D012214	7798824_13
bcv_sentence_task_befree_367	yes_direct	0.8214	1	0.180305557995	7798824.0	770956293.0	D001241	D012214	7798824_D001241_D012214	7798824_13
bcv_sentence_task_befree_3670	no_relation	4.5209	5	1.0	20540689.0	770959598.0	D002945	D064420	20540689_D002945_D064420	20540689_5
bcv_sentence_task_befree_3671	yes_direct	2.689	3	0.592917622156	20540689.0	770959599.0	D002945	D013158	20540689_D002945_D013158	20540689_6
bcv_sentence_task_befree_3671	no_relation	1.8462	2	0.407082377844	20540689.0	770959599.0	D002945	D013158	20540689_D002945_D013158	20540689_6
bcv_sentence_task_befree_3672	no_relation	3.6876	4	0.799878530216	20540689.0	770959600.0	D007501	D013158	20540689_D007501_D013158	20540689_6
bcv_sentence_task_befree_3672	yes_direct	0.9226	1	0.200121469784	20540689.0	770959600.0	D007501	D013158	20540689_D007501_D013158	20540689_6
bcv_sentence_task_befree_3673	no_relation	2.7412	3	0.598763679256	20540689.0	770959601.0	C428463	D013158	20540689_C428463_D013158	20540689_11
bcv_sentence_task_befree_3673	yes_direct	0.96	1	0.209693977851	20540689.0	770959601.0	C428463	D013158	20540689_C428463_D013158	20540689_11
bcv_sentence_task_befree_3673	yes_indirect	0.8769	1	0.191542342893	20540689.0	770959601.0	C428463	D013158	20540689_C428463_D013158	20540689_11
bcv_sentence_task_befree_3674	no_relation	3.5373	4	0.828291106636	20540689.0	770959602.0	D007501	D013158	20540689_D007501_D013158	20540689_11
bcv_sentence_task_befree_3674	yes_direct	0.7333	1	0.171708893364	20540689.0	770959602.0	D007501	D013158	20540689_D007501_D013158	20540689_11
bcv_sentence_task_befree_3675	no_relation	4.5907	5	1.0	20540689.0	770959603.0	D007501	D064420	20540689_D007501_D064420	20540689_12
bcv_sentence_task_befree_3676	yes_direct	2.7397	3	0.621444449485	20540689.0	770959604.0	D002945	D064420	20540689_D002945_D064420	20540689_12
bcv_sentence_task_befree_3676	no_relation	1.6689	2	0.378555550515	20540689.0	770959604.0	D002945	D064420	20540689_D002945_D064420	20540689_12
bcv_sentence_task_befree_3677	yes_direct	3.4942	4	0.801036198161	20547054.0	770959605.0	D003300	D004487	20547054_D003300_D004487	20547054_0
bcv_sentence_task_befree_3677	yes_indirect	0.8679	1	0.198963801839	20547054.0	770959605.0	D003300	D004487	20547054_D003300_D004487	20547054_0
bcv_sentence_task_befree_3678	no_relation	4.4636	5	1.0	20568301.0	770959606.0	D019289	D008105	20568301_D019289_D008105	20568301_1
bcv_sentence_task_befree_3679	no_relation	4.3293	5	1.0	20568301.0	770959607.0	D014580	D008105	20568301_D014580_D008105	20568301_9
bcv_sentence_task_befree_368	no_relation	4.4531	5	1.0	7805931.0	770956294.0	D015215	D015658	7805931_D015215_D015658	7805931_1
bcv_sentence_task_befree_3680	no_relation	4.4564	5	1.0	20578474.0	770959608.0	D002244	D010003	20578474_D002244_D010003	20578474_4
bcv_sentence_task_befree_3681	no_relation	4.5933	5	1.0	20579773.0	770959609.0	C043211	D000544	20579773_C043211_D000544	20579773_0
bcv_sentence_task_befree_3682	no_relation	4.6112	5	1.0	20579773.0	770959610.0	C043211	D000544	20579773_C043211_D000544	20579773_2
bcv_sentence_task_befree_3683	no_relation	3.6594	4	0.807279947055	20579773.0	770959611.0	C043211	D003072	20579773_C043211_D003072	20579773_2
bcv_sentence_task_befree_3683	yes_direct	0.8736	1	0.192720052945	20579773.0	770959611.0	C043211	D003072	20579773_C043211_D003072	20579773_2
bcv_sentence_task_befree_3684	no_relation	4.3734	5	1.0	20579773.0	770959612.0	C043211	D000544	20579773_C043211_D000544	20579773_3
bcv_sentence_task_befree_3685	no_relation	4.5197	5	1.0	20579773.0	770959613.0	C043211	D000544	20579773_C043211_D000544	20579773_4
bcv_sentence_task_befree_3686	no_relation	3.5044	4	0.785422923484	20579773.0	770959614.0	C043211	D003072	20579773_C043211_D003072	20579773_4
bcv_sentence_task_befree_3686	yes_direct	0.9574	1	0.214577076516	20579773.0	770959614.0	C043211	D003072	20579773_C043211_D003072	20579773_4
bcv_sentence_task_befree_3687	no_relation	3.5934	4	0.821160877514	20580532.0	770959615.0	D024841	D009175	20580532_D024841_D009175	20580532_0
bcv_sentence_task_befree_3687	yes_direct	0.7826	1	0.178839122486	20580532.0	770959615.0	D024841	D009175	20580532_D024841_D009175	20580532_0
bcv_sentence_task_befree_3688	no_relation	4.4782	5	1.0	20580532.0	770959616.0	D024841	D009175	20580532_D024841_D009175	20580532_7
bcv_sentence_task_befree_3689	no_relation	4.4437	5	1.0	20594295.0	770959617.0	D013256	D011778	20594295_D013256_D011778	20594295_0
bcv_sentence_task_befree_369	no_relation	4.4704	5	1.0	7805931.0	770956295.0	D015215	D007239	7805931_D015215_D007239	7805931_7
bcv_sentence_task_befree_3690	no_relation	3.345	4	0.779556736349	20594295.0	770959618.0	D011239	D011778	20594295_D011239_D011778	20594295_3
bcv_sentence_task_befree_3690	yes_direct	0.9459	1	0.220443263651	20594295.0	770959618.0	D011239	D011778	20594295_D011239_D011778	20594295_3
bcv_sentence_task_befree_3691	no_relation	4.498	5	1.0	20594295.0	770959619.0	D011239	D005334	20594295_D011239_D005334	20594295_3
bcv_sentence_task_befree_3692	no_relation	4.4672	5	1.0	20595705.0	770959620.0	D009609	D010146	20595705_D009609_D010146	20595705_2
bcv_sentence_task_befree_3693	no_relation	4.5888	5	1.0	20595705.0	770959621.0	D009609	D010146	20595705_D009609_D010146	20595705_6
bcv_sentence_task_befree_3694	no_relation	4.4694	5	1.0	20597903.0	770959622.0	D001241	D001249	20597903_D001241_D001249	20597903_0
bcv_sentence_task_befree_3695	yes_direct	2.7981	3	0.607213385126	20597903.0	770959623.0	D001241	D001249	20597903_D001241_D001249	20597903_1
bcv_sentence_task_befree_3695	no_relation	0.9506	1	0.206288926022	20597903.0	770959623.0	D001241	D001249	20597903_D001241_D001249	20597903_1
bcv_sentence_task_befree_3695	yes_indirect	0.8594	1	0.186497688852	20597903.0	770959623.0	D001241	D001249	20597903_D001241_D001249	20597903_1
bcv_sentence_task_befree_3696	no_relation	3.46	4	0.79815455594	20597903.0	770959624.0	D005680	D001249	20597903_D005680_D001249	20597903_3
bcv_sentence_task_befree_3696	yes_direct	0.875	1	0.20184544406	20597903.0	770959624.0	D005680	D001249	20597903_D005680_D001249	20597903_3
bcv_sentence_task_befree_3697	no_relation	4.5814	5	1.0	20597903.0	770959625.0	D001241	D001249	20597903_D001241_D001249	20597903_4
bcv_sentence_task_befree_3698	no_relation	4.7458	5	1.0	20597903.0	770959626.0	D001241	D055963	20597903_D001241_D055963	20597903_4
bcv_sentence_task_befree_3699	no_relation	4.4912	5	1.0	20604763.0	770959627.0	D017963	D008173	20604763_D017963_D008173	20604763_3
bcv_sentence_task_befree_37	no_relation	4.3673	5	1.0	1480728.0	770955963.0	D020280	D003866	1480728_D020280_D003866	1480728_1
bcv_sentence_task_befree_370	yes_direct	2.7708	3	0.615897572686	7833498.0	770956296.0	D005907	D003925	7833498_D005907_D003925	7833498_0
bcv_sentence_task_befree_370	no_relation	1.728	2	0.384102427314	7833498.0	770956296.0	D005907	D003925	7833498_D005907_D003925	7833498_0
bcv_sentence_task_befree_3700	no_relation	4.5049	5	1.0	20604763.0	770959628.0	D017963	D005355	20604763_D017963_D005355	20604763_3
bcv_sentence_task_befree_3701	no_relation	3.6585	4	0.809778879568	20604763.0	770959629.0	D002118	D055113	20604763_D002118_D055113	20604763_7
bcv_sentence_task_befree_3701	yes_direct	0.8594	1	0.190221120432	20604763.0	770959629.0	D002118	D055113	20604763_D002118_D055113	20604763_7
bcv_sentence_task_befree_3702	no_relation	3.7572	4	0.824453611867	20604763.0	770959630.0	D017963	D019214	20604763_D017963_D019214	20604763_7
bcv_sentence_task_befree_3702	yes_direct	0.8	1	0.175546388133	20604763.0	770959630.0	D017963	D019214	20604763_D017963_D019214	20604763_7
bcv_sentence_task_befree_3703	no_relation	4.3008	5	1.0	20604763.0	770959631.0	D017963	D003929	20604763_D017963_D003929	20604763_7
bcv_sentence_task_befree_3704	no_relation	4.3256	5	1.0	20604763.0	770959632.0	D002118	D003929	20604763_D002118_D003929	20604763_7
bcv_sentence_task_befree_3705	no_relation	2.7558	3	0.609811688168	20604763.0	770959633.0	D002118	D019214	20604763_D002118_D019214	20604763_7
bcv_sentence_task_befree_3705	yes_direct	1.7633	2	0.390188311832	20604763.0	770959633.0	D002118	D019214	20604763_D002118_D019214	20604763_7
bcv_sentence_task_befree_3706	no_relation	4.5888	5	1.0	20604763.0	770959634.0	D017963	D055113	20604763_D017963_D055113	20604763_7
bcv_sentence_task_befree_3707	no_relation	3.6153	4	0.804454729534	20606042.0	770959635.0	D002392	D008175	20606042_D002392_D008175	20606042_0
bcv_sentence_task_befree_3707	yes_indirect	0.8788	1	0.195545270466	20606042.0	770959635.0	D002392	D008175	20606042_D002392_D008175	20606042_0
bcv_sentence_task_befree_3708	no_relation	2.7704	3	0.61445649522	20606042.0	770959636.0	D003474	D008175	20606042_D003474_D008175	20606042_0
bcv_sentence_task_befree_3708	yes_direct	1.7383	2	0.38554350478	20606042.0	770959636.0	D003474	D008175	20606042_D003474_D008175	20606042_0
bcv_sentence_task_befree_3709	yes_direct	4.5166	5	1.0	20606042.0	770959637.0	D003474	D009369	20606042_D003474_D009369	20606042_1
bcv_sentence_task_befree_371	no_relation	2.7607	3	0.622803257608	7833498.0	770956297.0	D005907	D014652	7833498_D005907_D014652	7833498_0
bcv_sentence_task_befree_371	yes_direct	1.672	2	0.377196742392	7833498.0	770956297.0	D005907	D014652	7833498_D005907_D014652	7833498_0
bcv_sentence_task_befree_3710	no_relation	4.3252	5	1.0	20606042.0	770959638.0	D003474	D009369	20606042_D003474_D009369	20606042_2
