worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate,level_2_contributors
33558573,7798385,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33579408,C50D31D8CF5C8916044935D48A84480F,72,4,17,0,neodev,VEN,25,Caracas,190.72.132.59,,,0,,0.7647,360,1.0
33630666,2B52CFF7BE1E1EF9044935D48A84480F,36,3,11,0,neodev,FIN,13,Helsinki,188.67.75.210,8/14/2015 21:34:03,8/14/2015 21:34:03,0,Triggered judgment distribution rule 'acceptable_distribution' on field 'verify_relationship',0.7273,360,1.0
33636762,CFA0ABD828D9946F24750D543524A854,6,3,6,0,neodev,BRA,27,Marília,187.34.64.210,,,0,,0.5,0,1.0
33648591,7822563,0,0,0,0,clixsense,,,,,,,0,,1.0,0,1.0
33664647,F5E4A9324E80AE4AB54F3332206396E9,12,1,7,0,neodev,VEN,"","",190.72.80.179,,,0,,0.8571,360,1.0
33677822,7831427,42,1,12,0,clixsense,ITA,09,Monza,93.36.112.86,,,0,,0.9167,360,1.0
33690273,EC5F071CC5AA95A64F09095DD5433594,36,0,11,0,neodev,MKD,41,Skopje,212.110.65.126,,,0,,1.0,360,1.0
33697726,7836170,65,1,16,0,clixsense,VEN,25,Caracas,190.72.38.225,,,0,,0.9375,72,1.0
33697823,935c0422a3dbbeec54c5759e249f27c9,36,1,11,0,personaly,USA,IN,New Albany,74.128.75.40,,,0,,0.9091,360,1.0
33712172,19F359EFC98AEC99DE1C1F776E860E31,6,5,6,0,neodev,VEN,25,Caracas,200.109.32.95,,,0,,0.1667,0,1.0
33719546,7839224,18,1,8,0,clixsense,RUS,66,Saint Petersburg,5.18.102.135,,,0,,0.875,360,1.0
33727625,922792A009DFCE975355075356E29B0C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33732804,1620927F4ACBD60BBE5B53C0735AAA92,210,7,40,0,neodev,VNM,44,Hanoi,117.0.251.5,,,0,,0.825,360,1.0
33746717,7848093,120,0,25,0,clixsense,BRA,15,Belo Horizonte,187.20.135.55,,,0,,1.0,424,1.0
33747289,259E971FF746A494D4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33758777,E67C0EEAE7EB6B4EBD4231B0CD821AB6,6,4,6,0,neodev,MKD,98,Stip,92.55.119.129,,,0,,0.3333,0,1.0
33767309,13FBD8F77959700E30A97108728B0765,6,2,6,0,neodev,ARG,"","",190.224.235.58,,,0,,0.6667,0,1.0
33769818,82724DF53C6C6B685B2F430C4460AB1B,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33801808,21201772,0,0,0,0,cotter,,,,,,,0,,1.0,0,1.0
33837729,68894,0,0,0,0,elite,,,,,,,0,,1.0,0,1.0
33919057,F5B9D618F5F04C49FD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33924850,65123,132,3,27,0,elite,IND,16,Panvel,111.119.197.21,,,0,,0.8889,50,1.0
33953743,0C6A93C3A7A588695355075356E29B0C,0,0,0,0,neodev,,,,,,,0,,1.0,0,1.0
33963535,11759,24,3,9,0,elite,TUR,34,Istanbul,88.253.93.232,,,0,,0.6667,360,1.0
34003363,7912862,42,0,12,0,clixsense,POL,78,Ostroleka,178.235.91.12,8/14/2015 21:25:01,8/14/2015 21:25:01,0,Triggered judgment distribution rule 'acceptable_distribution' on field 'verify_relationship',1.0,360,1.0
34020247,81186,6,2,6,0,elite,SRB,02,Novi Sad,188.2.105.29,,,0,,0.6667,360,1.0
